"post_id","cmt_author","cmt_content","cmt_created_at"
"7344394298","백엔드_개발자","조져야될 건 전기차가 아니라벤츠, 화재 관련 교육, 안전과 관련된 부분에 싸구려 자재 쓰는 건설업세가지임","2024.08.10 10:32"
"7344394298","아다에러","아무관계도없는거 멱살잡고와서 이게문제다 하니까논점이 글로가서 혐오만 양성중임","2024.08.10 10:33"
"7344394298","에스클래스","청라 때문에 주차 금지가 된 게 아니라 금산 때문에 그런 거 아니에요? 청라는 다른 문제고.","2024.08.10 10:33"
"7344394298","세델","에스클래스 그건 피해가 미미해서 임팩트가 없음","2024.08.10 10:35"
"7344394298","에스클래스","세델 앞서 서울시 소방재난본부는 앞서 전날 ‘건물 지하 전기차 화재안전 진단 및 안전대책 연구 보고서’를 발표했다. 해당 보고서에 따르면 2013∼2022년 국내 지하주차장에서 발생한 화재는 1399건이다. 이 중 자동차에서 발생한 화재는 611건으로 43.7%를 차지했다. 자동차 화재를 원인별로 보면 과부하, 과전류, 합선 등 전기적 요인이 324건(53.0%)으로 가장 많았다.서울시 소방재난본부 자료에 의거해서 규제하려는 거라던데.","2024.08.10 10:36"
"7344394298","세델","에스클래스 과부하 과전류 합선 모두 내연 공용인것단순 화재로 치면 내연이 압살인데이거 전기가 이기려면 사건마다 빵빵 터져서몇배의 압도적인 피해 누적딜로 넣어야함","2024.08.10 10:41"
"7344394298","에스클래스","세델 보도자료 보시면 좋을 것 같습니다. 담당자도 제가 찾아놨음.","2024.08.10 10:43"
"7344394298","아다에러","에스클래스 그게 잘못된거죠 원인이 나오지도않았는데김교수말만듣고완속충전기 충전완료되면 전력차단하는데 어떻게 과충전이됩니까Ev6도 배터리가 실제 가용량은 77.4로 마진이 한참있는데","2024.08.10 10:36"
"7344394298","백엔드_개발자","아다에러 ㅋㅋㅋㅋ ㅇㅈ탁상행정의 끝임 진짜","2024.08.10 10:39"
"7344394298","자동세차","병신임","2024.08.10 10:34"
"7344394298","세델","내가보기엔 스프링클러 끈 새끼가 제일 문제","2024.08.10 10:35"
"7344394298","백엔드_개발자","세델 난 근데 사람 문제라기보다는 법이나 제도 문제라고 봄.안전은 철저해야 하니까 조금만 징후가 보여도 작동되는 쪽으로 오탐이 있을 수 있다고 봄.근데 오탐 되었을 때 그 오탐으로 인한 피해에 대해 법 제도화가 안되어 있어서 문제임.만약 평소처럼 오탐이었는데 안 꺼서 바닥 전부 물로 흥건해지고 차량들에 물 쏘고, 지하주차장에 사람이라도 있었으면 그분들한테 보상도 해야하는게 관리사무소라는게 문제임.","2024.08.10 10:37"
"7344394298","세델","백엔드_개발자 그렇긴 한데 막상 실제로 재난이 닥치면후","2024.08.10 10:40"
"7344394298","Jeppi","백엔드_개발자 그건 아파트가 보험처리를 다 해주면 되는거긴 할건데... 아마 관리원이 빨리 안꺼서 그런 일이 벌어지면 욕먹을꺼같으니까 확인 전에 먼저 꺼버렸지않겠나 싶습니다. ㄷㄷㄷㄷ사는 사람들이 그냥 넘어가는거지 아파트 보험이 진짜 별 말도안되는거 같은것도 다 보험처리가 되더라고요.","2024.08.10 10:40"
"7344394298","백엔드_개발자","Jeppi 제가 사는곳도 입주민들이 이상해서화재경보 새벽에는 끄라는 민원 넣고 그럽디다 ㅋㅋㅋㅋ","2024.08.10 10:44"
"7344394298","빅토","지랄도 이런 지랄이 없다 ...","2024.08.10 10:39"
"7344394298","199mk2","서울시 병신 정부 병신","2024.08.10 10:40"
"7344394298","헐구라","여름 장마철 되면 습기 때문에 그런가 오탐 빈번함우리회사도 오탐때문에 소방업체 3번인가 불렀으니까","2024.08.10 10:41"
"7344394298","하리보이","눈치없이 ev6가화재난게 크긴함ㅋㅋㅋ벤츠로 끝날일을전기차 전체로 확대시킴심지어 배터리 화재도 아닌데","2024.08.10 10:41"
"7344394298","hsing954","정리해놓으니 잘 보이고 좋다 👍","2024.08.10 10:53"
"7344394298","오이공아이","그 전문가랍시고 쌉소리  김필수 때문이잖아ㅋㅋㅋㅋ급발진건도 그리 쌉소리 하더니 이번에도 언론에 나와 쌉소리 시전...;;;전문가 다 뒤졌나??","2024.08.10 13:05"
"7344394298","춤추는어피치","이건 진짜 포금해제 하고 보내야함.","2024.08.10 19:00"
"7344394298","해뜨는날","필수 또 너야?","2024.08.10 19:43"
"7344394298","al3c9d32","유정복 : 땡큐!","2024.08.11 07:04"
"7344149237","스압주의","진짜 삼각별 그거 하나 보고 사는차 다 됨 ㅋㅋㅋㅋㅋ","2024.08.10 07:12"
"7344149237","워아이니치천안문","스압주의 ㄹㅇ","2024.08.10 07:27"
"7344149237","워아이니치천안문","천억넘게 피핸데 꼴랑 45억걍 벤츠코리아 압수수색 해야지배터리 제조사 표시도 구라였는데","2024.08.10 07:28"
"7344149237","kim06","워아이니치천안문 45억이면 많이 준건데? 딴데는 주겠냐?","2024.08.10 10:52"
"7344149237","기아","45억 + 벤츠 구매시 2% 추가할인혜택 ㅋㅋ","2024.08.10 07:37"
"7344149237","아무도없어","그 E클 나도 샀는데 독일보다 많이 팔렸구나","2024.08.10 07:46"
"7343742469","알등이시니","이게 맞지.. 원인제공자가 명백히 있고 민사 문제인데.. 웬 세금(지자체 예산)으로 지원해달라고 하냐","2024.08.10 01:19"
"7343742469","한화우승할때까지","지금이라도 다행임벤츠 이미지 나락가니바로 움직인듯 ㅡㅡㅡ","2024.08.10 01:57"
"7342435646","방관자","이건 판례가 있어서 빨리 주고 여론 회복하는게 남 ㅋㅋ","2024.08.09 20:30"
"7342435646","QvQ","지들 잘못인데 당연한거지","2024.08.09 20:30"
"7342435646","뿌뿡","45억가지고 되려나 궁금하네","2024.08.09 20:30"
"7342435646","허구전기수","이건 벤츠 CEO였나 지가 스스로 말했던게 자승자박이라 ㅋㅋㅋㅋ","2024.08.09 20:31"
"7342435646","오에카키즈키","전기차가 진짜 미래긴한가보네 벤츠도 이정도로 해주고","2024.08.09 20:31"
"7342435646","국산불곰","벤츠가 듣보 배터리 쓸 줄 몰랐지 뭐야?","2024.08.09 20:31"
"7342435646","500원","와 이정도로 지원해줌? 싶을정도로 과하게 보상해줘야됨 이미지 나락 가버려서 ㅋㅋㅋ","2024.08.09 20:32"
"7342324696","FM코리아","정부에서 준다고 하는 줄 알고 깜놀했네 ㄷㄷ","2024.08.09 20:05"
"7342324696","울냐옹이","전기차 터질때마다 50억씩 낼거니? ㅋㅋㅋㅋ","2024.08.09 20:06"
"7342324696","그냥냥냥","관리사무소 책임도 있어서 반반가나","2024.08.09 20:06"
"7342324696","즈베레프의발목","45억 싸게 막을라고하네 씹","2024.08.09 20:08"
"7342324696","첼시!!","역시 중츠 ㄷㄷ","2024.08.09 20:08"
"7342198152","해뜨는날","필사적으로 나락각 피하려고 하지만 워딩 ㅈ같이 인도적 차원 ㅋㅋㅋ 누가 보면 이재민 거지들 성심쓰듯 지원하는줄","2024.08.09 19:43"
"7342198152","Ioniq5NE","파키스탄적 차원같은데","2024.08.09 19:43"
"7342198152","포테란","인도적 차원이 아니고 잘못을 했으니까..","2024.08.09 19:42"
"7342198152","Ioniq5NE","파키스탄적 차원같은데","2024.08.09 19:43"
"7342198152","굼굼","https://m.fmkorea.com/7327125187","2024.08.09 19:43"
"7342198152","해뜨는날","필사적으로 나락각 피하려고 하지만 워딩 ㅈ같이 인도적 차원 ㅋㅋㅋ 누가 보면 이재민 거지들 성심쓰듯 지원하는줄","2024.08.09 19:43"
"7342198152","갈까말까","해뜨는날 좀 맞아야 됨","2024.08.09 19:43"
"7342198152","안지현#","계산기좀","2024.08.09 19:43"
"7342198152","Trofeo","인도적차원 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ","2024.08.09 19:44"
"7342198152","GP03","본사나 공식딜러나 시발 ㅋㅋ","2024.08.09 19:44"
"7342198152","K5gt","ㅋㅋㅋㅋㅋㅋㅋㅋ 차마 잘못이라곤 못하고 인도적 지원ㅋㅋㅋㅋㅋ","2024.08.09 19:44"
"7342198152","조팔탁","근데 또 쟤네 입장에선 인도적 차원이란 말 말고 워딩 혹시나 잘못쓰면 그대로 무한책임이 돼버릴 가능성도 크긴 하지 ㅋㅋ","2024.08.09 19:44"
"7342198152","대박","결국은 본인들 책임 안 지고 받았음 ㄲㅈ라는 건가","2024.08.09 19:45"
"7342198152","긴밤","지원은당연한거고 배터리 구라친거나 해명해보라고","2024.08.09 19:46"
"7342198152","내가누구개","인도적차원?진짜 미친새끼네ㅋㅋㅋㅋㅋㅋ","2024.08.09 19:47"
"7342198152","월급도둑놈","당연히 해야지 사기꾼새끼들아","2024.08.09 19:47"
"7342198152","Mercedes","인도가 India 맞나요?","2024.08.09 19:52"
"7342198152","벨로스터","책임 시발아 책임 인도적이 아니라","2024.08.09 19:56"
"7342198152","알론소를알롱소","그건 지원이아니라 물어준다고 하는 거다","2024.08.09 19:59"
"7342198152","자동세차","하긴했네 고통겪고 있는 주민분들께 도움이 되길..","2024.08.09 20:06"
"7342198152","요미님","배터리 사기쳐서 팔아놓고 인도적 지원이래..","2024.08.09 20:09"
"7342198152","동해기정떡","주둥이질 못나게하네","2024.08.09 20:24"
"7342198152","곧포르쉐탈놈","포텐보내자 짱츠 뒤지게쳐맞을듯","2024.08.09 20:25"
"7342186792","비츤날배신해따","올?","2024.08.09 19:39"
"7342186792","탐크루즈","거 이름모를 배터리는 가만 있나?!","2024.08.09 19:40"
"7342186792","동정남@마리오","그래도 최소한의 대응은 하네","2024.08.09 19:41"
"7342147296","갈대같은루카쿠","배터리 걸리니깐 인도적 차원의 지원ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여태 침묵하다가 본사에서 정한 방침이 결국 돈뿌리기로 무마하나보네","2024.08.09 19:39"
"7342147296","함진영","'인도적 차원' ㅋㅋㅋㅋ 어쨌든 주민들에게 다행이긴 하네","2024.08.09 19:38"
"7342147296","rhdwnsgu","어쩌다 독일의 자존심이 이렇게 됐냐장인정신이 있고 럭셔리라면 싸구려로 타협하지 말아야지좋은 파나소닉, LG 배터리 두고 CATL도 아니고 뭔 듣보 짱깨업체 배터리를 넣은 차를2억 넘게 팔아?","2024.08.09 19:42"
"7342147296","IX3","갈대같은루카쿠 돈이라도 뿌려서 주민들 피해 복구에 도움이라도 돼서 그나마 다행이지걸려도 입 싹 닫을 새끼들 널리고 널려서 ㄷㄷ","2024.08.09 19:42"
"7342147296","화물연대","1억짜리 차에 ㅎㅌㅊ 배터리 넣다가 걸림ㅋㅋㅋㅋㅋ","2024.08.09 20:16"
"7342147296","퍼티카토","ㅋㅋㅋㅋ 진짜 대한민국 우습게 보는 건 최고다 짱츠","2024.08.09 20:17"
"7342147296","펨코.","벤츠 = 짱개 듣보 부품쓰는 똥차","2024.08.09 20:18"
"7342147296","삼프도리아","걍 한가구 몰아주기 가위바위보 가자","2024.08.09 20:18"
"7342147296","soxl100불","미국에서저랬으면 소송비얼마나오냐","2024.08.09 20:20"
"7342147296","병정후","soxl100불 미국이라면 중국배터리 줘팸당해서 못판다고 하네요 ㅠㅠ","2024.08.09 20:29"
"7342147296","폐미는사회악","양아치 십색기들 공론화되니 저쥐랄하지 ㅋㅋㅋㅋㅋㅋ","2024.08.09 20:20"
"7342147296","막구피","인도적차원은 애미뒤진새끼들이 ㅋㅋ","2024.08.09 20:22"
"7342147296","우파룸파","미국이였으면 그냥 작살났을텐데 저걸로 퉁치자 이거네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","2024.08.09 20:22"
"7342147296","천조국아리아인","우파룸파 미국만큼 나라가 센거도아니고 시장규모도 다른데 굳이?","2024.08.09 20:45"
"7342147296","우파룸파","천조국아리아인 이 무슨 대가리 텅텅 소리여 쟤들은 리콜이 더 무서운거고 국토부에서 리콜 때리면 한국 뿐만 아니라 다른 나라에도 악영향끼치는건 시간 문제인데 이걸 국력으로 따지는 무식함이란;;;;;","2024.08.09 20:50"
"7342147296","보라색에디션","우파룸파 미국만큼 힘도 없는 나라에서 뭐 어쩌라는거임 도대체 ㅋㅋ","2024.08.09 20:54"
"7342147296","우파룸파","보라색에디션 대한민국이 무슨 어디 산간 오지 마을이냐??? 지금 이 사건 터진거 다른 나라에도 퍼지는건 시간 문제고 벤츠 전기차에 듣보잡 배터리 넣은거 알려지면 존나 골치 아플텐데? 이걸 국력이 어쩌구 할 문제가 아닌데 병신들인가;;;","2024.08.09 20:56"
"7342147296","보라색에디션","보라색에디션 지가 비교군을 탑1 미국으로 잡고 산간 오지마을 ㅇㅈㄹ하고있네 병신새끼 ㅋㅋ","2024.08.09 21:01"
"7342147296","아직아무것도아님","우파룸파 여기서 물꼬 트면 ㄹㅇ 골아프긴할듯. 단독시장으로 작은 시장도 아니고.","2024.08.09 20:55"
"7342147296","맨체스터unit","천조국아리아인 S클래스는 우리나라가 세계에서 3번째로 많이 팔아줬는데 좇밥 취급이가https://www.autocast.kr/article/view/atc202105140002","2024.08.09 20:56"
"7342147296","천조국아리아인","맨체스터unit S클래스 한정이지","2024.08.09 20:57"
"7342147296","맨체스터unit","천조국아리아인 뭐 S클래스는 벤츠차 아님? 그만큼 구매잠재력이 큰데","2024.08.09 21:00"
"7342147296","천조국아리아인","맨체스터unit 45억으로 퉁치려는거만봐도 안보이냐?","2024.08.09 21:01"
"7342147296","태조왕건","인도적 차원도르 ㅋㅋㅋㅋㅋㅋㅋ","2024.08.09 20:23"
"7342147296","재닛_옐런","화교기업 OUT","2024.08.09 20:23"
"7342147296","시스템오라클","독일놈들 스포츠만 못하는 줄 알았더니 차도 못 만드네","2024.08.09 20:23"
"7342147296","깡하로","한국에서 처벌해바야 과징금으로 끝이고 설상가상 일처리잘햇다면 벤츠 한국에서 퇴출하면 끝나는거임퇴출먹기싫어서 지원해줫다 ㅋ","2024.08.09 20:24"
"7342147296","유통기한없음","진짜 미국이였음 정신적피해청구까지... 장난 아니였을텐데","2024.08.09 20:25"
"7342147296","막던지는놈","벤츠 이새끼들도 뒤지게 쳐맞아야하는데","2024.08.09 20:26"
"7342147296","맨체스터unit","벤츠 전기차 타는 사람보면 폭발물타고 목숨내놓은 경계선 지능장애로 볼듯","2024.08.09 20:26"
"7342147296","치킨중독자","와 그래도 양심은 있네","2024.08.09 20:26"
"7342147296","인텔프로섹서","인도같은 소리하네 씨팔년들이 ㅋㅋㅋ","2024.08.09 20:27"
"7342147296","건축사","질문있는데) 폴스타도 짱깨차야?","2024.08.09 20:28"
"7342147296","규로곤","저정도화재규모에 45억갖고 뭐하라고","2024.08.09 20:28"
"7342147296","lumm","화재난 아파트 매매가격 안떨어졌음? 그것만 해도 100억 훌쩍 넘을거 같은데","2024.08.09 20:28"
"7342147296","아이야아아","사과해도 모자를판에 인도적 차원??","2024.08.09 20:30"
"7342147296","개꿀오소리","전량 리콜 명령이 두려운 거지","2024.08.09 20:30"
"7342147296","더뉴팰리세이드","한국에 재투자 안하기로 유명한 벤츠가요?","2024.08.09 20:33"
"7342147296","태조왕건","??? : 무승부로 하지 않을래..?","2024.08.09 20:38"
"7342147296","뽀빠이","일단 이미지는 좀 챙겨본다는 생각인가 ㅋㅋ","2024.08.09 20:38"
"7342147296","사긴","이것도 안하면 우리나라 이미지 좆망하니까 그래도 했네 ㅋㅋㅋ","2024.08.09 20:40"
"7342147296","준이주니","리콜보다 싸게 막을려는거 뻔히보이네","2024.08.09 20:47"
"7342147296","카드수집광","전기차로 넘어가니깐 벤츠도 명차가 아니네완전히 새로운 판이야 전기차에서는","2024.08.09 20:50"
"7342147296","부산양치기","45억은 부족하지 않냐 ㅋㅋㅋㅋ","2024.08.09 20:51"
"7342147296","양심없는갤러거","짱츠 ㄷㄷ","2024.08.09 20:52"
"7342147296","코티저스","난리를 죤나 쳐야됨","2024.08.09 20:55"
"7342147296","아소스","Eqe차주들한텐 미안하지만 옆앞뒤에 있으면 쫄리긴함","2024.08.09 20:56"
"7342147296","또당신입니까..","저 45억은 어디 쓰일려나?? 아파트 복구비용?","2024.08.09 20:58"
"7342147296","나도댓글좀달자","미국이였으면 난리났다","2024.08.09 20:58"
"7342147296","차두리번","450억은 줘야지ㅋㅋㅋㅋㅅㅂ","2024.08.09 21:10"
"7342147296","제철생감자","겨우??","2024.08.09 21:16"
"7342147296","던킨도나스","이번 화재로 차 몇대가 불탄거임? 그리고 저 돈 차주들한테 가려나? 아니면 아파트에서 쓰려나","2024.08.09 21:21"
"7342147296","이그라혼","금전의 성격이 기부면 벤츠차주의 보상책임금액에서 공제 내지는 상계가 될라나?","2024.08.09 21:24"
"7342147296","Awweddsx","배터리로 남긴돈에 비하면 푼돈","2024.08.09 21:29"
"7342147296","우결단장","벤츠 판매량이 독일보다 한국이 더 높다. 독일보다 한국에 더 파는데 이번에 무대응했으면 씹창났다","2024.08.09 21:42"
"7342147296","임히존재하는닉","우결단장 저번달 독일에서 12만대 팔고한국 5천대 팔렸나 한국 s클 많이 팔린다 하는데 짱깨가 더많이삼","2024.08.10 00:38"
"7342147296","우결단장","임히존재하는닉 무슨 말도안되는소리야 ;;;;;;;;;;;  독일에서 무슨 벤츠가 한달에 12만대 팔려?1년 다해봐야 한국에서 7~8만대 팔리고 독일도 7~8만대 팔려서 엎치락 뒤치락인데 그리고 짱개보다 판매량 높다고 한적없는데? 독일보다 높다고했는데?https://n.news.naver.com/mnews/article/015/0005019588?sid=101","2024.08.10 02:02"
"7342147296","임히존재하는닉","우결단장 저번달이 아니고 저번달까지 상반기... 12만대고https://www.best-selling-cars.com/germany/2024-half-year-germany-best-selling-car-brands/플래그쉽만 우리나라가 근소하게 높은데 더높은건 짱깨국이라고 말한거임독일에서 벤츠는 국민차인데 어떻게 우리나라보다 많이 팔려...","2024.08.10 02:13"
"7342147296","우결단장","임히존재하는닉 아 다시 찾아보니까  s랑 e만 우리나라가 판매량이 높네 독일보다","2024.08.10 02:19"
"7342147296","차엘소넨","임히존재하는닉 독일에서도 벤츠가 국민차는 아닙니다 ㅋ ㅋ 한국차라고 제네시스가 국민차는 아니자나요 ㅋ ㅋ","2024.08.10 08:19"
"7342147296","임히존재하는닉","차엘소넨 아 얘네들 왜그래 베스트셀링카 쟤네 한테가서 따져라독일 자국 브랜드 판매 2위가 국민차아니면 뭐가 국민차인데","2024.08.10 09:49"
"7342147296","차엘소넨","임히존재하는닉 그럼 우리나라 현기 다음이 제네시스인데 제네시스가 국민차임? ㅋ","2024.08.10 09:56"
"7342147296","임히존재하는닉","차엘소넨 어떻게든 2위 없앨라고 현대하고 기아 묶는거 보소  그럼 독일국민차 뭔지 알려주세요 ㅋㅋㅋ내가 독일갔을때~~뉴스에서~~이런거말고","2024.08.10 10:00"
"7342147296","차엘소넨","임히존재하는닉 아니 당연히 폭스바겐이지 뭔소리세요 선생님. 벤비아같은 프리미엄브랜드가 진짜 국민차라고 할수있을꺼라 생각하세요?","2024.08.10 11:00"
"7342147296","임히존재하는닉","차엘소넨 네네 폭바 당연 국민차 맞음 ㅋㅋㅋ프리미엄 브랜드는 포르쉐부터지 독3 스코다까지 국민차 껴주라 벤츠 프리미엄이라기엔 a,c클 엔트리가 다 먹여살리잔아","2024.08.10 14:45"
"7342147296","우결단장","임히존재하는닉 https://news.mtn.co.kr/news-detail/2024080916404847466일년에 다 해봐야 8~9만이야 중국빼고 나머지 국가들은 10만 미만이야 대부분글로벌 판매 1년 다해도 70만대야뭔가 잘못 이해한듯?","2024.08.10 02:05"
"7342147296","ponzi","짱츠 븅신들","2024.08.09 22:01"
"7342147296","좀너무했나","ㅋㅋㅋㅋㅋ 돈 아껴서 돈 벌다가 돈에 더해 이미지까지 다 잃네 최악의 경영 ㅋㅋ","2024.08.09 22:12"
"7342147296","라이트닝맥퀸","벤츠 최대 판매국이 한국아님?","2024.08.09 22:50"
"7342147296","지앙뉴리","풀린 차들 어떻게 할건데","2024.08.09 22:50"
"7342147296","만우","곧 민사적 차원에서도 돈 뱉는거 아님?싸구려 배터리 달아놓곤 숨겨팔았으니 과징금이니 손해배상이니 이것저것 때려맞지않으려나??","2024.08.09 23:16"
"7342147296","rog1111","진짜 미국이였으면 ㅋㅋ..","2024.08.09 23:55"
"7342147296","알나스르륵","집값떡락일텐데 45억가지고되나","2024.08.09 23:57"
"7342147296","바이크컬렉터","개소리말고 배터리 리콜해라 길거리에뿌린 폭탄이 3~4천대라던데","2024.08.10 00:03"
"7342147296","풀미수레버리지","소송안하나?","2024.08.10 00:15"
"7342147296","손학규","배상금을 기부라고 포장해서 내는건 진짜 무슨","2024.08.10 00:19"
"7342147296","휴게소","ㅋㅋ 기부금 좋아하네 너네 배상 더 해라","2024.08.10 00:32"
"7342147296","임히존재하는닉","비엠코리아 사회공헌벤츠코리아 ?","2024.08.10 00:39"
"7342147296","바르샤정신좀차려","꼴랑 40 ㅋㅋㅋ 장난까나","2024.08.10 00:50"
"7342147296","이정후","인도적 차원이란건 보상은 아니고 다른 사고가 터지면 안줄수도 있음 요번만 특별히 준다 이말이지","2024.08.10 12:38"
"7342147296","철길매","사실 화재 규모커지고 배상액 커진 원인 대부분은 아파트에있는게 맞긴함. 스프링클러 작동 임의로 꺼서 초기 화재 확산 방치했으니..뒤늦게 켜려고 할때는 전기배선 타버려서 못했고 수동으로 안껐으면 절대 저렇게 화재 안커졌으니 벤츠에 대한 비난이나 이미지 타격이 이렇게 클리가없지 벤츠입장에서는 아파트놈들땜에 비난이 훨씬 커지고 타격이 큰거라..똑같이 화재나도 현기차가 국산배터리 써서 불타서 1대만 전소하고 끝나면 사람들은 에잉 전기차 시기상조네 ㅉㅉ 한마디하고 가버리지만벤츠가 중국산 배터리 쓰고 아파트까지 피해받을정도로 피해가 커지면 대중들에겐 전혀 다른 문제지. 당장 한국인에게 제일 중요한 부동산 문제까지 걸려있어서 벤츠의 중국산 배터리 쓰면 우리 전재산인 아파트까지 타격받는다!? 이건 완전 다른문제임..","2024.08.11 11:24"
"7342147051","롱롱타임어고","오우 이건좀 괜찮네","2024.08.09 19:33"
"7342147051","팔붐온","막말로 저 아파트 저 동은 거래도 잘 안될거 같은데저걸로 되나..","2024.08.09 19:34"
"7342147051","퇴장","오ㅋㅋ","2024.08.09 19:34"
"7342147051","소금장수","ㅋㅋ","2024.08.09 19:34"
"7342147051","알렉스카프","저정도면 피해차량 전원 신차로 복구 가능한 수준 아님? ㄷㄷ","2024.08.09 19:35"
"7342147051","데쑤","알렉스카프 외제차가 많아서 쉽지 않음..","2024.08.09 19:37"
"7342147051","똥꼬시스펙모니터","알렉스카프 벤틀리도 있음","2024.08.09 19:38"
"7342147051","필라르의바르요나","웬일이냐 니들이 ㅋㅋㅋㅋㅋ","2024.08.09 19:35"
"7342147051","낙오자주린이","법정가서 지면 리콜에 벌금에 이미지 실추니 빠르게 만회할려하네...","2024.08.09 19:36"
"7342147051","트럼프무서워","오 생각보다 ㅈㄴ 적극적인데?","2024.08.09 19:37"
"7342147051","Royal","뭔가 찔리는게 많은가보구나","2024.08.09 19:38"
