"post_id","cmt_author","cmt_content","cmt_created_at"
"6752832454","fab4","hodong 어제 밤에 보충했는데 ㅠ","2024.02.23 15:39"
"6752832454","hodong","fab4 어제 밤에 뭐했는데 벌써 다 없어졌네요ㅠ","2024.02.23 15:42"
"6752832454","fab4","hodong 워셔액 풀보충+2통 서비스 받았네요 개꿀","2024.02.23 15:53"
"6752832454","hodong","fab4 오~~ 다행이네요 ㅎㅎ","2024.02.23 15:56"
"6752832454","Germany","으악~!","2024.02.23 15:41"
"6752832454","아이6오닉","누수 수리 머라고 예약해야대여?","2024.02.23 15:53"
"6752832454","fab4","아이6오닉 그냥 누수 as 해달라고 하면 됨요","2024.02.23 15:59"
"6752832454","아이6오닉","fab4 감사감사!","2024.02.23 17:11"
"6752832454","선물보따리","호스 안끼워놨네여 엔진룸 워셔액청소 ㄷㄷ","2024.02.23 15:55"
"6630651151","자동세차","??? 아 부족함일 뿐이라고ㅋㅋ","2024.01.19 18:20"
"6630651151","QWER.JKL","부.족.함.!","2024.01.19 18:22"
"6630651151","금일봉2","저거 필터에 물 흠뻑젖던데...미국에서 이슈되면 해주려나","2024.01.19 18:23"
"6630651151","마카로","품질결함이 아니라 설계결함","2024.01.19 18:26"
"6630651151","후륜","'부족함'","2024.01.19 18:27"
"6630651151","잉친이","어허! 부족함!","2024.01.19 18:33"
"6630651151","안동시","ㅋㅋ 미친놈들 진짜","2024.01.19 18:40"
"6630651151","나비비파","ㅋㅋㅋ저게 말이야 방구야 ㅋㅋ","2024.01.19 19:03"
"6630651151","이러면멋있어","정의선품질경영 경쟁대상은 KG임?","2024.01.19 19:11"
"6630651151","리이브","이걸 아직도 안고쳐주고 있구나","2024.01.19 19:44"
"6630651151","마서퍼티지","어이가 없네 ㅋㅋ","2024.01.19 20:41"
"6629862256","CAR","이또한 부족함 이지요","2024.01.19 14:15"
"6614357525","아이6오닉","ㄳㄳ","2024.01.15 11:11"
"6409747679","ZhngXina","픽+ 가 한건 해냈다!","2023.11.19 01:07"
"6409747679","로생망함","부족함 이지랄 어처구니 없네 씨발 놈들이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ","2023.11.19 01:09"
"6409747679","MSDS","부족함이 말이되니 대가리에 소주 꽃았나 ㅋㅋ","2023.11.19 01:17"
"6409747679","시즌그라탕","디자인만 부족한게 아니었네","2023.11.19 01:17"
"6409747679","차돌박이쌈한입","테슬라 모델3하고 똑같은 증상 아님? 이런 것도 따라하나 ㄷㄷ","2023.11.19 01:18"
"6409747679","동물농장","픽플러스는 진짜 공익유튜브인듯 ㅋㅋ 학교에서 교육용으로 써도 좋은거 많음","2023.11.19 01:19"
"6409747679","핀돌","이걸 우리는 사회적으로 결함 이라고 부르기로 했어요 이 씨발년들아  미국이였으면 배상금 몇천억 쳐 맞을 짓을 ㅋ","2023.11.19 01:33"
"6409747679","하얀전쟁","비만오면 침수차네.ㅋㅋㅋ","2023.11.19 07:08"
"6409747679","Analozic","독과점해서  안살수도 없고참 진짜 시발","2023.11.19 08:13"
