"post_id","cmt_author","cmt_content","cmt_created_at"
"5873632172","국장망함","unorder 근딩 위에서도 말했듯이 1-2년전에 3천하던 아이오닉5 이제와서 5천주고 사려니까 개 화딱지나기도 하고 ICCU인지 뭔지 언제 터질지 모르는 폭탄 이거 해결도 안된거라고 하니까 참 ㅋㅋ ㅠㅠ","2023.06.15 17:37"
"5873632172","fab4","국장망함 근데 고질병 걱정하면 탈 수 있는 차가 별로 없음 ㅋㅋICCU가 꽤 심각한 결함인건 맞는데 터질 확률이 막 엄청 높은 거도 아니고나같음 사고싶으면 살듯","2023.06.15 17:41"
"5873632172","국장망함","fab4 연료비 1천만원 차이 메꾸려면 3년을 타야 하는데, 충전비용 상승 할 것 같아서 4~5년은 타야 그때부터 이득일 것 같음. 차 크기, 충전 스트레스, 주행거리 스트레스 등등 생각하면 그냥 차값 저렴한 싼타페 풀체 전에 할인 받아사서 막 굴리는게 낫다는게 요즘 드는 생각 물론 진짜 두꺼비 같이 못생긴게 최대 단점..? 정말 사고싶지 않게 만듦","2023.06.15 17:44"
"5873632172","fab4","국장망함 충전비용 상승 그렇게 크게 와닿지 않는데아파트라면 아파트 계약 단가가 중요하고, 사실 거의 아파트에서만 할거니까그리고 충전사업자마자 적립, 할인 이벤트 잘돼있고 카드 할인도 30% 50% 이렇게 돼서 실제 체감은 훨씬 쌈","2023.06.15 17:48"
"5873632172","국장망함","fab4 오르면 올랏지 떨어질 일은 없으니까.. 지금 전기료도 할인 받고 있는데 일단 그거 할인부터 점차 줄어들면 당연히 상승 하는거고 한전 적자 메꾸려면 그것 또한 상승 요인 .윤석열이 충전비용 상승 없다 해노코 엏마전에 올린것도 적자 감당이 안되서 그러는거라고 생각됩니다","2023.06.15 18:01"
"5873632172","퇴장","년키로수랑 충전여건어떤디2만아래면 걍싼타페실내공간은 싼타페보다 아5가 더넓은것같음 1.2열만보면","2023.06.15 17:26"
"5873632172","국장망함","퇴장 1열은 진짜 오른쪽 다리를 옆으로 둘 수 있어서 너무 좋던데 아이오닉5를 이제와서 5천 주고 사려니까 화가나네요 사실 이게 제일 큰듯","2023.06.15 17:29"
"5873632172","퇴장","국장망함 풀옵다넣음 6천ㅋㅋ","2023.06.15 17:30"
"5873632172","국장망함","퇴장 아 보조금까지 다해서요 실구매가기준","2023.06.15 17:30"
"5873632172","퇴장","국장망함 ㅇㅇ다해서실구매6천임 내가삿거든","2023.06.15 17:31"
"5873632172","국장망함","퇴장 아 풀옵 .. 전 그냥 상위트림에서 시트만 넣고 나머지는 필요없어서 그걸로 말씀드렷네요 깜빡함","2023.06.15 17:32"
"5873632172","fab4","국장망함 지역이 어디??","2023.06.15 17:38"
"5873632172","그려잉","키로수 따라 달라징득","2023.06.15 17:29"
"5873632172","국장망함","그려잉 그렇게 보면 아이오닉5가 맞는데, 충전비도 갈 수록 오를 예정이고, 내가 출퇴근이 빡세서 그런건데,, 이사를 할 수 도 있을거 같아서 고민","2023.06.15 17:35"
"5873632172","그려잉","국장망함 오르기전에 뽕뽑는게 맞음","2023.06.15 17:35"
"5873632172","국장망함","그려잉 그럼 1년에 거의 8만이상 타야하는데... 지금도 많이 타긴하지만 이 정도는 아니라서,..","2023.06.15 17:36"
"5873632172","뉴비인데요","iccu는 아직 원인발표 안나온거죠?그렇게 자주는 아니지만, 지인들이 전기차 추천해달라하면 국산은 ev6 추천했었는데...iccu땜에 좀 기다려보라고 하네요이거랑 에어컨 두가지가 자주 보이는 문제점 같아요전기차 라이프는 매우 좋습니다!환영합니다ㅎㅎ","2023.06.15 17:54"
"5873632172","국장망함","뉴비인데요 글쵸","2023.06.15 18:03"
"5873632172","췕GPT","충전이 싸죠아무리 전기요금올라도 기름값보다 쌈그럼 충전스트레스를 안받는 스타일인가 봐서 충전하면서 영화도 보고 커피도 먹는게 좋다 그럼 전기차난 1분도 가만히 있는게 싫다 하면 하브","2023.06.15 18:19"
"5823705969","siea","(대충 전기차는 시기상조라는 댓글)","2023.05.31 20:12"
"5823705969","dates","siea (대충 전기차는 10년은 이르다는 댓글)","2023.05.31 20:13"
"5823705969","김고딕","록펠러 당신이 옳았어","2023.05.31 20:12"
"5823705969","이낭","보조배터리 꽂으면 안가나","2023.05.31 20:23"
"5823705969","꼬마기차띠띠뽀","이낭 안감","2023.05.31 20:37"
"5683037373","화폐","이야 무섭네요… 글보고 벤츠 딜러 전화했습니자","2023.04.16 14:19"
"5683037373","hiodon","화폐 벤츠가 답이죠","2023.04.16 15:04"
"5683037373","코스닥150","어차피 많이 팔면 장땡임. 테슬라도 이거보다 더 심한 이슈 많았어서 뭐 이런 악재는 악재도 아님","2023.04.16 14:20"
"5683037373","hiodon","코스닥150 테슬라가 무슨 이슈요 ? ㅋㅋㅋ 국내언론만 보시는?  애플이 20번도 더망했죠? 국내 뉴스보면 ㅋㅋㅋ","2023.04.16 14:39"
"5683037373","코스닥150","hiodon 제가 님보다 영어 더 잘하고 외신 많이볼걸요. 님이야말로 유튜브 하나 띡 갖다놓고 저 비웃으시는거 아닌가요?","2023.04.16 14:44"
"5683037373","hiodon","코스닥150 아니 비웃지않구요. ㅋㅋ 많이써서 그렇게 느끼셧나 ;;  그러면 팩트로 얘기하자구요... 무슨 이슈 있죠 ? 주장과 논거로 대화합시다","2023.04.16 15:02"
"5683037373","파이어인더애스홀","실적 잘 나올거 같다던데..","2023.04.16 14:27"
"5683037373","hiodon","파이어인더애스홀 왜냐하면 ...소비자가 자기차가 아직 기형아라는걸 모르거든요","2023.04.16 15:04"
"4628841217","alpharise","하 ㅅㅂ,,, 블루핸즈 가야하네","2022.05.18 07:00"
"4628841217","창원애봉이","초창기 냉각수 부족 이슈있었는데 저거때문이었나보네요.","2022.05.18 08:03"
