post_id,cmt_content,cmt_author,cmt_created_at,cmt_updated_at,cmt_likes
1505303,"차 중고로 정리하는건 보조금 받으신 지역과 동일지역에 판매하면 보조금 반납 없습니다
정확한건 지자체 문의해 보시고 방법은 무조건 있으며 
중고 판매하는건 보조금 반납이 없어도 어쩔수 없이 금전적 손해는 발생하겠죠
그것을 감내할수 있는 걱정인가도 잘 판단해 보시고
그 판단에 맞춰서 무엇이든 실행하시면 됩니다
결정만 하면 언제나 방법은 있습니다",코끼Ii3I서울,2024-07-12 22:09:00,,
1505303,"비행기 사고나면 죽은 목숨이죠
그 이유때문에 비행기 못타는 사람도 있습니다
불안하고 신경쓰이면 안하는게 정신건강에 좋습니다
대안은 많습니다
굳이 전기차 고집하시는이유가??",순천사랑I순천,2024-07-12 21:56:00,,
1505303,쏘나타 스포티지랑 고민하다 아이오닉5 가 시트 높이도 중간이고 외관 내부 고민도 안되게 맘에 들었어요.금액도 재고할인에 지역보조금까지 오히려 더 저렴했고 유지비도 비교 안될만큼 메리트 있고요 당시에는 선택 안할 이유가 없었어요. 그런데 이제 화재 우려가 생기다 보니 이 고민을 하게 되네요,무슈파I오닉5I충북,2024-07-12 22:17:00,,
1505303,이제 님 알고리즘에 화재로 도배될꺼임 ㅋㅋ,호다닼l페리오닉l청주,2024-07-12 22:01:00,,
1505303,로또 1등 확율보다...,남백아I오닉6I남양주,2024-07-12 22:17:00,,
1505303,제가 팔랑귀인데 이말이 가장 위안이 되네요 같은 희박한 확률일텐데 기우 였음 좋겠어요,무슈파I오닉5I충북,2024-07-12 22:29:00,,
1505303,지금 심정으로는 자비 1천만원을 들여서라도 보강할 수 있는 방법만 있다면 전 할 것같아요그정도로 차는 너무 만족해요,무슈파I오닉5I충북,2024-07-12 22:28:00,,
1505303,222,연군ㅣ볼트ㅣ경기,2024-07-12 23:18:00,,
1505303,도움이 될지 모르지만 이 게시판에는 일반화의 오류를 이용해서 자신들의 이익을 챙기려는 사람들이 있는것 같아 보입니다가령 매주 로또 당첨자가 나오죠 그래서 나도 당첨될 기대를 하고 많은 사람이 로또를 사지만 당첨되기는 어렵습니다마찬가지로 밧데리 화재로 사망 사고가 발생합니다 그게 내가 될수도 있구요하지만 확률적으로는 로또처럼 아주 희박한합니다희박 하지만 아주 적은 수에 팩트를 가지고 전체가 그렇다는 논리가 일반화의 오류입니다확률적으로 제로를 만들려면 로또나 전기자동차를 구매하지 않으면 되겠지요밧데리 화재로 인한 사고가 걱정되면전고체 밧데리가 나올때 까지 전기차 구매를 미루시길 권합니다생명보다 소중한게 뭐가 있겠습니까,바다창고EV9충남,2024-07-12 22:47:00,,
1505303,희박한 확률이니 업체나 정부가 나서지 않는 거 겠죠? 만약 확률이 높았다면 뭐래도 조치를 취하려나요?,무슈파I오닉5I충북,2024-07-12 23:20:00,,
1505303,"아오5 오너로써 같은 고민을 하고 있는 입장에서 말씀드리자면.. 저는 토레스evx 눈여겨 보고 있는데, 아직 자잘한 오류들이 많은 것 같아서 내년 연식변경이나 페리때 잘 개선되는지 보고 기변할 계획을 가지고 있습니다. 저는 작성자 분 걱정이 기우가 아니라고 생각합니다. 솔직히 저정도 사고로 바로 배터리 화재로 이어지는걸로 봐선 현대기아 전기차가 특히 배터리 화재에 취약한건 사실이라고 생각합니다.",코스모I아오5I예산,2024-07-13 08:07:00,,
1505303,네 저도 전기차를 구매하게 된 덕분인지  전기차 비 전문가인 제가 iccu로 고속도로에서 즉사한다고 해서 너무 놀래서 여기저기 검색해서 찿아보니 침소봉대가 너무 심하더군요 그래서 그렇지 않다고 했더니 현기 알바라는둥 온갖 조롱과 모욕적인 댓글들이 달리더군요이곳 게시판의 주장만 믿지말고 전문가들이 전기차 화재에 대해 많은 글들을 써놓았고 e-gmp 설계자들의 밧데리 화재 예방을 위해 어떤 노력을 했고 어떤 문제점이 해결 과제인지등등 많은 정보를 한두시간만 투자하면 찿아 볼수있습니다 많은 정확한 정보를 취합하고 그 기반 위에서 선택 하시길 권합니다일반인들이 알아듣기 쉽게 설명되 있습니다,바다창고EV9충남,2024-07-13 08:19:00,,
1505303,"전기차 안타고 기름차타는분들이 글쓴분과 같은이유로 전기차꺼려하죠 

아5ev6이 나온지 4년차되가는데 코나이후로 이미지가 안좋아지더라고요
위험한 불나는차로 일반인 인식이있습니다

저도 비슷한이유로 심각하게 고민중이에요 

기름차로갈지 테슬라나 토레스나 볼보 벤츠로갈지...

확실한건 이제 취약한 구조적인 문제 나 하부보강전까지는  현기전기차는 안삽니다 

리스크달면서 굳이 내돈내고 또사고싶진않더라고요 
주변인식도 비슷합니다
2021년출고할때는 선택지가 적었는데 지금은 많으니까요",연군ㅣ볼트ㅣ경기,2024-07-12 23:29:00,,
1505303,"전기차 판매가 전체의 10%는 되나요 
90%가 그생각에 안사는거고 
여긴 10%가 모인장소입니다..",마지막ll충북,2024-07-12 23:50:00,,1
1505303,"마음 편해지려면 내연차로 기변하세요. 
걱정하면서 운행하다보면 스트레스 받을 거고 없던 병도 생겨요.",포스I코나I남양주,2024-07-12 23:50:00,,
1505303,당장의 감정으로 돈이나 시간 잃지마시고 좀 여유를 두고 생각해보세요. 저도 님과 비슷한 시기에 똑같은 재고차를 샀지만 딱히 불안한 감정은 없습니다. 빗길운전 야간운전 조심하시고 차 끌고다니면 문제없을거라 봐요.,민수l아이오닉5l정읍,2024-07-13 00:24:00,,
1505303,댓글 감사 드려요^^아래 상세히 글 올렸는데맘 다잡고 멋진 아이오닉5 잘 타려구요^^오늘 보니 캐스퍼일렉트릭도 많이 들 계약하는데 저처럼소형차에 화재 걱정만 하면 누가 계약 하겠어요안전불감증도 문제지만 전 너무 지나치게 빠져 있었던 것 같긴합니다. 피할 수 없음 즐겨야죠^^ 서울 대전 왕복 전기 +톨비 다해서 한 25000원 들은 것 같아요. 전에 차에 비하면 대박이네요^^,무슈파I오닉5I충북,2024-07-13 23:06:00,,
1505303,"아무걱정없습니다ㅋㅋ이번에 프랑스가보니 규정속도 130~140맞춰서 와잎한테 천천히 가라고핀잔듣다가 옆차선보니 귀여운 피아트500이 180으로 추월하더군요. 남프랑스찻길가보시면 해발 1000미터에 좁고구불구불한 협곡길인데 옆에 차단막도 제대로 없는데 수두룩빽빽합니다.안전은 장비로만해결되는게아니라 본인의지와 컨트롤이 중요한거같고, 너무 거기집착하다보면 많은것들을 놓치게되있습니다. 제보기에 우리나라는 일본과더불어 안전집착도 전세계 1위 국가입니다.",원츄I아5I서울,2024-07-13 08:28:00,,
1505303,"오늘 촌놈 서울 다녀 왔습니다ㅎ돌아 다니는 전기차들 수없이 봤구요. 진짜 아이오닉5 많더라구요. 택시는 말할 것도 없고 일반차 들도 서울 간김에 기분 나아져 기아 언플러그드에 EV3 , 압구정 캐스퍼일렉트릭 전시장 까지 들렀어요캐스퍼는 사전 예약 하는분들 많더라구요 EV3도 구경들 많이 하시고 좋와들 하시구요.맘 다잡았어요ㅎ 며칠 집에서 계속 걱정만 하다 오늘 서울 갔던게 도움 많이 되었네요 결론은 너무 걱정하지 말고 이왕 차 구입한거 더욱 안전운전하고 집중 하러구요 전엔 운전하면서 핸드폰도 가끔 했는데 이젠 안하고 오로지 집중요너무 화재에 대해 일반적인게 아니니 걱정은 하돼 지나치게는 하지 않으려구요댓글 너무 감사합니다^^",무슈파I오닉5I충북,2024-07-13 21:56:00,,
1505303,"저도 사고영상 보고 하루 종일 고민하다 딜러분게 죄송하다고 하고 반납 했습니다.
탁송 완료 후라 더 미얀하다고...
근데 가족이 함게 하는일이 많아서 도저히 안되더라구요..",대기자,2024-07-13 23:07:00,,
1505303,제한속도 70인 도로를 빗길에 타이어도 마모된 상태로110이상 달렸다고 말하는 분이 있네요.영상보다 실제로는 충격이 컸던 사고라고 그래도 바로 화재는 아닌 듯해요,무슈파I오닉5I충북,2024-07-13 23:15:00,,
1505074,권리 침해 하는게 혁신???,빠떼리I모XI세종,2024-07-12 16:15:00,,
1505074,완속충전 목표량 95%가 없어요.. 테슬라는 있나보죠?,보이차lEV6l경기,2024-07-12 16:15:00,,
1505074,충전기서 95%면 차단하겠다라는것 같아요충전기 액정을 보시미ㅕㄴ 95 나와있음,키키llQ4l인천,2024-07-12 16:27:00,,
1505074,테슬라는 1%단위로 설정 가능 하긴 합니다.,쿠로l모델3l평택,2024-07-12 23:07:00,,1
1505074,저는 93%로 보통 맞추고 다닙니다.,초보와이I모델YI미국,2024-07-13 08:49:00,,
1505074,저는 예전부터 90퍼 하네요.일론이 괜찮다 하니계속 90퍼 권장이었다가 최근엔 80퍼로 권장을 내리네요.,쿠로l모델3l평택,2024-07-13 08:51:00,,1
1505074,테슬라는 1퍼 단위로 가능요. 저도 95퍼로 맞춰놨어요,FSD만슬이I모델3I시흥,2024-07-13 09:28:00,,
1505074,100%하고 싶으면?,어l아6l경기,2024-07-12 16:30:00,,
1505074,테슬라는 충전 시작할 때 몇퍼센트까지 충전할지 설정할 수 있는데… 다른차는 없나요??(진짜 몰라서 물어보는것…),호우우I모델3I경기,2024-07-12 16:41:00,,
1505074,방금 블루링크 확인해봤는데 50퍼부터 10퍼 단위로만 조절가능하네요,망나니l더뉴오닉l충남,2024-07-12 16:48:00,,
1505074,아 저도 위로만 조절해봐서 확인해보니 테슬라는 50-100%까지 1% 단위로 조절 가능합니다!,호우우I모델3I경기,2024-07-12 16:52:00,,
1505074,"비용들여 저 기술 개발하기 전에, 차량제조사로부터 BMS 똑바로 만들라고 해야 되지 않나...ㅋㅋ",잇호IMYLI경기,2024-07-12 17:12:00,,
1505074,프로그램으로 막으면 되죠 단 95프로 나머지 5프로 제조사가 보상해야죠,아이폰ㅣ아5ㅣ안산,2024-07-12 17:17:00,,1
1505074,이게 무슨 혁신인가요??,우아III캐나다,2024-07-13 03:29:00,,
1505074,"바보 같은 충전 업체를 봤나
차량 제조사가 안전마진 충분히 실험해서 설계 하는데....",여행IM3L니로I경기,2024-07-13 05:34:00,,
1505074,"95프로튼 97프로든, 원래 당연히 저래 되고 있는 줄 알았는데, 아니었어요??????? 미국에 살다보니 외부 충전은 슈차만 해봐서 한국에서도 당연히 되고 있는 줄 알았어요그러니 불이나지.  하이고.. 진짜 엉망 진창이네요",초보와이I모델YI미국,2024-07-13 08:51:00,,
1505074,현차만 백프로 불 난거 아닌가여..,가성비차Ii4m50I이천,2024-07-13 09:18:00,,
1504422,중국분이신가요?,가화I이트론포터I부산,2024-07-11 20:21:00,,
1504422,한국인이요,디오니ㅣ모3ㅣ서울,2024-07-11 20:21:00,,2
1504422,정말요?,세차한다람쥐I경북,2024-07-11 20:23:00,,
1504422,네? 네.... 그렇습니다만.,디오니ㅣ모3ㅣ서울,2024-07-11 20:23:00,,3
1504422,불안났내요,아이폰ㅣ아5ㅣ안산,2024-07-11 20:31:00,,5
1504422,"이젠 하다하다 중국차 사고 소식을 가져와도 중국 찬양인줄 아는 사람들이 있네요.
한국인으로 인정받으려면 코나EV, 아이오닉5, EV6 화재 글만 작성해야하나요?",베멤l모델3l부산,2024-07-11 20:33:00,,9
1504422,감사합니다.,베멤l모델3l부산,2024-07-11 21:07:00,,4
1504422,,세차한다람쥐I경북,2024-07-11 21:08:00,,2
1504422,현기차가 무슨무슨상을 받았다 판매량이 1등이다 라는 소식만 들고와야 참된한국인이라고 치켜세워줍니다,플러스안양,2024-07-12 04:03:00,,2
1504422,튼튼하네요,톰I서울,2024-07-11 20:48:00,,
1504422,근데 복구 불가.....ㅠ,디오니ㅣ모3ㅣ서울,2024-07-11 22:02:00,,
1504422,샤오미는 그래도 불은 ??!!!일단 튼튼하긴 한가보네요,짱구I짱슬라Yl광주,2024-07-11 20:59:00,,3
1504422,"아마 ni55(니켈55%, 코발트12%, 망간 33%)일것 같습니다. 검색해보니 ni65(니켈65%, 코발트7%, 망간28%) 라네요.",디오니ㅣ모3ㅣ서울,2024-07-12 05:21:00,,1
1504422,89km로 연석에 부딪혔는데 불이 안났네요!! 라고 감탄해야 하는 이 씁쓸함..,하늘아ISM3zeI경기,2024-07-11 21:00:00,,6
1504422,현기처럼 불은 안나네요 ㅎ,앙뚜앙뚜앙,2024-07-11 21:09:00,,4
1504422,하이니켈이 아닌것 같아요.,디오니ㅣ모3ㅣ서울,2024-07-11 22:05:00,,2
1504422,불안나는게 당연하지않을까 싶어요 현기는 같은 사고였으면 불날확률 높았을거같네요,세차한다람쥐I경북,2024-07-11 21:09:00,,
1504422,혼자서 자연발화하거나 주행중 불나는차도 있던데요..ㅎㅎ,결빠I아이오닉5I전주,2024-07-11 21:11:00,,
1504422,그런 차도 있죠,디오니ㅣ모3ㅣ서울,2024-07-11 22:06:00,,
1504422,참... 씁쓸하네요.,블루제이I서울,2024-07-11 21:16:00,,
1504422,이게 그 서킷에서 브레이크 안 들어서 안전펜스 박고 저속으로 코너 돌다가 언더스티어 나서 기둥 박은 차 인가요?,드라이브갈까II경남,2024-07-12 07:02:00,,
1504422,맞습니다.,디오니ㅣ모3ㅣ서울,2024-07-12 11:26:00,,
1504422,사고시 현기보나 사오미가 화제 나은가??,내외적호감l포터l화순,2024-07-12 07:58:00,,
1504422,불은 안났네요,네네l폴2모Yl경기,2024-07-12 09:35:00,,2
1504422,이 사고는 결이 다른데요....전기차 베터리 사고가 아닌 에어컨 가스 사고인데요.,바람꽃ㅣeg80 l충주,2024-07-12 11:08:00,,
1504422,이거는 배터리열폭주 아니에요 허위사실 유포하지 마세요,이타도리I아5AWDI서울,2024-07-12 12:38:00,,
1504422,열폭주라고 한적없는데요? 불안났다고했지 몰아가기하지마세요,네네l폴2모Yl경기,2024-07-12 14:37:00,,1
1504422,무슨결이 다른건가요? 둘다 연석박았고 하나는 불붙었고 하나는 아닌데,네네l폴2모Yl경기,2024-07-12 14:36:00,,1
1504422,역쉬 lfp가 대세가 되겠네요~,페더l어른오닉5l광주,2024-07-12 10:01:00,,
1504422,"샤오미의 경우 스탠, pro트림은 lfp, max는 삼원계를 씁니다.",디오니ㅣ모3ㅣ서울,2024-07-12 11:26:00,,
1504422,연석 심하게 박음 다 저래됩니다^^,한기훈대구,2024-07-12 13:10:00,,
1504195,코나보단 니로가 사건사고 없는것 같더라구요,김멜론I모YI서울,2024-07-11 15:36:00,,
1504195,"네 단한건 충전중화재로 알고있습니다
예전에 카페에서올라온 글이였습니다~~배터리가 lg꺼라고 했었던 거같은데 sk들어간건 0건이라고
니로 타시던분이 알려주셨거든요",왕만두도적I쏘부I충북,2024-07-11 15:37:00,,
1504195,판매량이 적어서 그런게 가장 큰 것 같습니다,션I아이오닉5I전주,2024-07-11 15:53:00,,
1504195,니로ev는 곧 없어지겠지요,무사신니로evl부산,2024-07-11 18:10:00,,
1504195,제대로 정리해놓은 정보가 없네요 국산차들은...,정온1전북,2024-07-11 15:54:00,,
1504195,"저도 작년에 사고나서 운전석쪽 싹 긁어 먹어서 배터리팩까지 파손나서 폐차했는데, 연기도 안나더군요",범경I오닉5I경기,2024-07-11 16:22:00,,
1504195,천운입니다~~~,무사신니로evl부산,2024-07-11 18:09:00,,
1504195,니로  최고의 전기차 라 생각합니다 / 매우 만족하고 이습니다,차생차사i니로i구포동,2024-07-11 19:15:00,,
1504195,그냥 전기차 화재로 검색해보면 택시 니로 화재 많습니다. 차종을 안 밝힌 케이스요 외관 보면 딱봐도 니로,폴쉐타I폴스타2I서울,2024-07-12 10:38:00,,
1504195,니로ev는 화제사건이 안보이긴하더라구요,천사장I대구,2024-07-14 08:20:00,,
1503828,배우신 분의 행동력에 응원드립니다!,호우우I모델3I경기,2024-07-11 09:04:00,,
1503828,감사합니다.,런너IGV60l해운대,2024-07-11 12:43:00,,
1503828,저 문제 전기차 화재때마다 진작에 많이 언급됐었죠.연석 충돌로 화재가 발생하는 이유인 것 같은데제조사에서 왜 문제 해결을 하지 않는지..,은둔의 하수IeqaI경남,2024-07-11 09:06:00,,
1503828,많은 목소리를 내겠습니다. 보강을 해 주도록 말입니다.,런너IGV60l해운대,2024-07-11 12:44:00,,
1503828,결함신고 모두 동참 부탁드리겠습니다.,런너IGV60l해운대,2024-07-11 09:20:00,,2
1503828,ㅇㅋ,피오IId4I당진,2024-07-11 09:50:00,,
1503828,이거 해당차주만 되나봐요 ㅠㅠ차번호입력하라는데 어찌하나요?같이좀 도움드리고 싶은데,피오IId4I당진,2024-07-11 15:00:00,,
1503828,아  타 차량은 안되나 봅니다. 최소 현기차라야 ㅠㅠ,런너IGV60l해운대,2024-07-11 16:29:00,,
1503828,이런방향으로 가야죠~깐다느니 실드친다느니 소모전 할게 아니라 정당한 요구와 소비자의 권리를 찾는 방향으로 진행해야죠.,로아l EQE350 l 대구,2024-07-11 09:47:00,,2
1503828,여러분들도 많이 도와 주십시요,런너IGV60l해운대,2024-07-11 12:44:00,,
1503828,"이번 사건은 아직 조사중입니다.하부 보강도 필요하다면 진행해야겠지만,  냉매 부분이 원인일 가능성이 있으니,어쩌면 냉매 교체를 요청하는게 더 먼저 일 수 있습니다.초기 보도가 단순 연석 스치는 정도에서 사고가 난 것으로 인식되어, 하부 이야기가 더 많이 나오고 있으나,공개된 CCTV등에서  파란 불꽃 및 본넷쪽에서 먼저 발화가 된것처럼 보이는 상황이어서,이건 이전 몇몇 사건에서도 보였던  냉매쪽 이슈가 EV6에서도 발생한 것일 가능성도 있습니다.하체 보강 보다는 냉매 이슈가 맞다면, 냉매 관련 변경이 더 시급할 수 있습니다.",수IeGV70I경기,2024-07-11 09:53:00,,1
1503828,22,연군ㅣ볼트ㅣ경기,2024-07-11 12:09:00,,
1503828,냉매는   환경때문에 신냉매로 하는걸로 알고있습니다. 제가 잘 모르는걸수도 있지만 배터리는 유비무한이 옳다 봅니다.,런너IGV60l해운대,2024-07-11 12:43:00,,
1503828,"신냉매가 일반 내연차에서는 기름통이 후방에 있는 경우가 많아서 충돌나도  냉매 부분만 타고 마는데,전기차는 배터리가 앞쪽에도 있다보니,   전기차 + 신냉매가 조합이 되면서 문제가 발생할 가능성이 있다고 합니다.냉매 성분을 보강하거나 발화가 덜 되는 냉매로 교체하든..  아니면 신냉매와 배터리사이에 불연재를 채워 넣든.    보완 방법을 요구해야 될거 같네요.아5의 파란색 불꽃 사고가 많았던 점이 여러번 있었는데,보통  배터리 문제를 해결해야 된다 쪽으로 이야기가 많이 나와 버려서.냉매 보완이 여태 안 되고 있을 수도 있습니다.방향성을 제대로 잡아가야 될 수 있다고 봅니다.",수IeGV70I경기,2024-07-11 13:33:00,,
1503828,음..... 아직 과도인가요^^,런너IGV60l해운대,2024-07-11 16:30:00,,
1503828,다들 동참해주세요~~ 나와 가족의 안전을 위해,gv60주인l 청주,2024-07-11 10:02:00,,
1503828,가즈아 ~~,런너IGV60l해운대,2024-07-11 12:44:00,,
1503828,e-gmp 차량이 참가하시는 거죠?,늘초l코나l경기,2024-07-11 10:14:00,,
1503828,"코나 , 트럭등 다들 참여하셔도 됩니다.",런너IGV60l해운대,2024-07-11 12:43:00,,1
1503828,저도 윗분 말씀처럼 배터리에서 발화된게 아니라 냉매에서 발화된게 더 가능성이 높은것 같다는 생각입니다. 배터리 위험성을 제조사에서 모를리없고 많은 실험과 데이터를 통해 안정성확보후 제작되었다 생각되는데 냉매는 데이타가 많지 않을것 같다는 생각이네요. 냉매든 배터리든 원인을 철저히 조사해서 시정조치를 통해 오너들이 불안해 하지 않도록 해야할 것 같습니다.,금빛동전I오닉5I대구,2024-07-11 10:16:00,,
1503828,넵 냉매도 조사해보고 배터리도 더욱 견고하게 보강되길 바랍니다.,런너IGV60l해운대,2024-07-11 12:45:00,,
1503828,올려주신 내용은 이미 코나.니로때부터 나온 얘기였습니다.  그때도 많은 분들이 하자 리콜 요청하셨지만 안전엔 이상없다 판정나온것으로 알고 있습니다.  Egmp에서도 오6부터 하부 보호커버가 설치되어 이 부분이 어느정도 보완되었고 이후 버전의 차들에서는 기본 적용되는것으로 알고 있습니다. 오6 이전 버전 차종의 배터리 관련해서는 하부에 보호커버등 설치로 이를 보호할 수 있음을 알려드립니다. (본인도 사용중),숌l쏘부EVl경기,2024-07-11 11:51:00,,
1503828,사제 배터리 커버보다 순정 보강이 우선이라 봅니다^^,런너IGV60l해운대,2024-07-11 12:45:00,,
1503828,"위에 글에서 말씀드렸듯이 오6 이후버전부터는 순정보강 되었습니다. 오5,ev6 페리에서는 어떻게 되었는지 못봤지만요..",숌l쏘부EVl경기,2024-07-11 12:50:00,,
1503828,하부사진 한번 올라오면 좋겟네요,런너IGV60l해운대,2024-07-11 16:30:00,,
1503828,그리고 실제 비교해보니 gv60이 오5나 ev6에 비해서 브라켓 강도가 더 튼튼하더라구요. 이에 사고 나는 차종들의 차이가 있는것도 있을겁니다. 지금까지 오5나 ev6에 비해서 gv60의 화재사고는 매우 적은 이유이겠죠..,숌l쏘부EVl경기,2024-07-11 11:56:00,,
1503828,아 그래요? 하부 차이도많이 나는가 봅니다..... ㅠㅠ안전은 모두 동일하게 해주길 바랍니다. 현기,런너IGV60l해운대,2024-07-11 12:46:00,,
1503828,급에 따라 달라지겠죠.. 중국차들도 급에 따라 다를거구요.. 지리.테슬라와 byd급 차이겠죠ㅣ,숌l쏘부EVl경기,2024-07-11 12:48:00,,
1503828,"결함신고말고 다른방법 또없을까요?

냉매냉각수인지 포함해서
 하부보강리콜 해야됩니다",연군ㅣ볼트ㅣ경기,2024-07-11 13:41:00,,
1503828,현기차 분들 중 긍정적인 대응을 하시는 분이 있어서 다행입니다.타 차량과 말싸움 할 시간에 민원으로 대응하는 분들이 많이 계셨으면 좋겠네요.,오스틴78I용인,2024-07-11 17:46:00,,
1503828,"훌륭한 글 입니다. 코나  화재+브레이크 때 느낀건데, 결함 신고 많이 들어가면 생각 이상으로 국토부 & 제조사에서 신경씁니다.",레몬나무I코나m3I대구,2024-07-16 01:00:00,,
1503828,"이거죠.쉴드치시는분들 솔직히 의심스럽습니다.내차가 위험에 노출되었는데. 어찌 쉴드가 가능한지.하나씩 바로잡아 가면 됩니다. 완벽한 차는 없지만, 보완하면서 완벽에 가깝게 가면 됩니다.부디 좋은결과 있길 바랍니다. 화이팅 입니다.",이데삐어IID4I울산,2024-07-16 12:56:00,,
1503747,묻따...토레스죠~,은호I트론q4아6I원주,2024-07-11 03:25:00,,1
1503747,차박을 하신다면 비교 불가 아닐런지요.,시월아지IEV3I경기,2024-07-11 05:36:00,,
1503747,"이미 토레스에 기울고 확인 단계신거 같은데.. 맘에 드신걸로 사는게 정답이라 생각됩니다.
ev3스펙보니 차박차는 아닌걸로 보입니다.",칠리쏘스I아5l수원,2024-07-11 05:42:00,,
1503747,네 고맙습니다 ~^^,글로벌피터팬,2024-07-11 14:42:00,,
1503747,Ev3 차박어렵지 않을까요?? ㅎㅎ,얼ㅣ서울,2024-07-11 05:59:00,,
1503747,"ㅎㅎ

고맙습니다",글로벌피터팬,2024-07-11 14:42:00,,
1503747,차박 누가 얼마나 하시겠어요  ㅎ 짐을 얼마나 실을수 있냐 더 넓냐를 따져보시는게 좋을듯하내요  ㅎ,킥친ll여수,2024-07-11 07:13:00,,
1503747,ev3 강추,아리IEVXI전남,2024-07-11 09:51:00,,
1503747,고맙습니다 ~^^,글로벌피터팬,2024-07-11 14:42:00,,
1503747,차박하실서면 토레스죠. ev3는 작진 않지만 길지 않아서 차박 힘들어요,제주3,2024-07-11 07:17:00,,
1503747,고맙습니다 ^^,글로벌피터팬,2024-07-11 14:42:00,,
1503747,무조건 토레스,코발l이트론55l인천,2024-07-11 07:18:00,,
1503747,고맙습니다 ^^,글로벌피터팬,2024-07-11 14:43:00,,
1503747,모양은 과 기능은  ev3 차박은 토레스,푸우I구입예정I울산,2024-07-11 08:29:00,,
1503747,고맙습니다,글로벌피터팬,2024-07-11 14:43:00,,
1503747,크기로 보나 안전성으로 보나~토레스죠.,감루비leGV70l경기,2024-07-11 08:32:00,,
1503747,고맙습니다 ~^^,글로벌피터팬,2024-07-11 14:43:00,,
1503747,차박 쓴순간 비교대상이 아닌거 같습니다.,안양모델Y로비킨,2024-07-11 08:37:00,,
1503747,네 잘알겠습니다 고맙습니다,글로벌피터팬,2024-07-11 14:43:00,,
1503747,기능은 ev3이 맞아요. 다만 헤드룸이 낮아 답답햇어요 저는,회산교ㅣ군산,2024-07-11 08:59:00,,
1503747,네 고맙습니다,글로벌피터팬,2024-07-11 14:43:00,,
1503747,차박하려면 토레스죠. 화재안전성까지 추가,초보와이I모델YI미국,2024-07-11 09:32:00,,
1503747,네 잘알겠습니다 고맙습니다,글로벌피터팬,2024-07-11 14:43:00,,
1503747,"토레스와 EV3 차급 자체가 다릅니다. 비교 불가 입니다. 토레스는 화재안전성,차박,가성비 좋은차 입니다.",경기ㅣ최강,2024-07-11 09:48:00,,
1503747,고맙습니다 ♡,글로벌피터팬,2024-07-11 14:43:00,,
1503747,겨울은 어떤배터리든 주행가능거리 떨어집니다,비니I니로evxI화성,2024-07-11 11:09:00,,
1503747,네 고맙습니다,글로벌피터팬,2024-07-11 14:43:00,,
1503747,화재 이슈 자유로울려면 토레스입니다,연군ㅣ볼트ㅣ경기,2024-07-11 12:57:00,,
1503747,고맙습니다 ^^,글로벌피터팬,2024-07-11 14:44:00,,
1503747,차라리 아이오닉5 중고는 어떨까요,파주ll호은,2024-07-11 23:11:00,,
