post_id,cmt_content,cmt_author,cmt_created_at,cmt_updated_at,cmt_likes
1524868,"이 비용을 누가 부담하는지가 문제라면 문제겠죠.주차장 만들때마다 이거 설치 의무화된다?  그걸 차량 제조사, 충전소 사업자, 구매자가 부담한다? 친환경 정책을 재검토 해야 됩니다. 그리고,(문제가 된) 배터리 제조사, 차량 제조사가 기술력이 올라가면,발생 확률이 낮아지면(이전 코나 사태처럼)설치 부담만 올라가게 됩니다.이번 화재 차량도 중국 정부가 20년 부터 경고한 배터리를 사용했다면,이건 판매사에서 배상해줘야 합니다. 다 알고도 지지난달인가 프로모션 넣어 재고정리? 같은거 한게 아닐까 의심되니.그래도 안전 주차장은 개선할 필요가 있으니 경제성 있는 방법을 찾아봐야겠죠어찌되었든 배터리 제조사, 차량 제조사가 먼저 노력하는게 필요합니다.그래서 그나마 문제 발생해도 보상해줬던 국내 배터리, 국내 제조사꺼 사야 된다고 이야기하는거죠.이번에 벤*나 CATL 이 어떤 조치를 할지 지켜보자구요.",수IeGV70I경기,2024-08-02 10:27:00,,
1524868,"행정을 욕해야지 
왜 가만있는 입법부를 
위 말씀 하시는건 현 정부에서 해야 하는일입니다",바른시민l l부산,2024-08-02 18:40:00,,
1524868,저희아파트는 지상 주차공간이 아예 없는 아파트인데. 그냥 지상으로 전기차충전소 만들어준다면 지상으로 사용해도 불만없네요. 불편함보다 지하에서 불나서 다른차들  피해본다고 생각하면 아찔해요ㅠ.ㅠ 근데 또 모든 지하주차장에 진입자체가 안된다면. 이건 또 다른 얘기죠.. 그럴일은 없겠지만 예전에 bmw처럼 혐오차가되어서 건물 주차 진입 못하게 막고 이런일이 생길까봐 걱정됩니다.... ㅠㅠ,눈누I아5I당진,2024-08-02 09:53:00,,
1524868,전 충전기가 지하에서 지상으로 옮겨진 후 기분이 엄청 나빴습니다.근데 이번과 같은  화재를 생각하니 지상이 나에게 더 좋을수도 있겠다는 생각이 드네요.안전 확보가 필요합니다.,날달I이트론I원주,2024-08-02 10:02:00,,
1524868,그럼 지하주차장에는 단순주차는 여전히 하고 계신건가요?,떡갈나무I오닉5I충북,2024-08-02 10:07:00,,
1524868,단순주차는 가능합니다.그 부분에 대한 제제는 불합리하다 생각돼요,날달I이트론I원주,2024-08-02 10:18:00,,
1524868,SK배터리 사용한 2018니로는 나온지 5년이 넘었지만 전세계적으로 화재 제로입니다.배터리 생산과정에서 화재에 대한 방어책이 완벽한 것 같네요.삼성 배터리도 폭팔은 없다던데...화재 많이 났던 코나는 LG마크만 단 중국산 배터리여서 다 리콜했지요.벤츠가 울 나라 배터리를 다시 보는 계기가 될듯하고 리콜해야할 듯하네요.,스킨상I니로I대구,2024-08-02 11:10:00,,
1524868,그럼 아이오닉5 배터리는 어떤가요?,떡갈나무I오닉5I충북,2024-08-02 11:18:00,,
1524868,작년인가 올해 초인가 충전후 주차한 니로에서 불났던 것으로 기억합니다.,강원I아5I휴,2024-08-02 12:27:00,,
1524868,화재로 지하주차장 제한되면 정부가 전기차 판매 중단 시켜야 하는것보다...소비자에게 피해보상 책임을 전가시키는게 법논리라면... 판매중단시켜야죠 ㅜ,은호I트론q4아6I원주,2024-08-02 12:32:00,,1
1524798,이 배터리 모델들의지난 화재사고들도 많았나 보네요ㅜ,q4etron세종시,2024-08-02 07:56:00,,1
1524798,이런건 제조사 측에서 보완책 혹은.. 리콜진행해주면 좋겠네요.. 벤츠는 가능할거 같은데..,조대I인천,2024-08-02 07:56:00,,1
1524798,ix3도 같은 배터리 쓴다는데 걱정이네요,아차IIX3I전주,2024-08-02 08:02:00,,1
1524798,네 기사검색해 보니 그렇다는데요.,다둥이 아빠l서울,2024-08-02 08:02:00,,1
1524798,찾아보니 ix3가 외국에서 달리던 중 화재 발생해서 다 타버린 경우가 있었네요.,상상하라I하이브I광주,2024-08-02 08:08:00,,1
1524798,"코나 및 니로도 Catl베터리 썼눈데, 내연기관도 화재는 발생하고 유독 전기차 화재가 부각되는 것도 있다 봅니다.",다둥이 아빠l서울,2024-08-02 08:08:00,,
1524798,"내연기관 화재는 관리부재로 그런거 같아요. 엔진오일 안갈아버리고 계속 타거나, 오일 누유로 누유된 오일이 열 받아서 불붙는 경우가 많은듯요. 그런데 그런건 생명에 지장을 주진 않아요.",상상하라I하이브I광주,2024-08-02 08:14:00,,1
1524798,코나 니로는 811보다 더욱 구형인 니켈비율이 낮은 523이라서 화재위험은 상대적으로 덜하죠. 단지 효율이..ㅜ.ㅜ,후니l코나SX2l대전,2024-08-02 08:31:00,,1
1524798,중국에서도 말이 많은 배터리 라네요,그랜져없음I충북,2024-08-02 08:10:00,,1
1524798,식당에 원료 원산지 부착해 놓은 것처럼 앞으로 전기차도 배터리 원산지 표기의무화가 필요할까요?,다둥이 아빠l서울,2024-08-02 08:13:00,,1
1524798,"하이니켈, 각형이라는 두가지 특성인 것으로 생각됩니다. 하이니켈이 무조건 화재위험성이 높은 건 아니지만 관리포인트가 많아 아직 중국업체들이 하이니켈 기술력이 조금 부족한 측면이 있습니다. 그래서 중국현지에서도 이슈가 많았었구요. 그리고 각형배터리 특성상 캔을 쓰다보니 셀자체가 강성이 있긴하나 벤팅구조에서 해결가능한 마진을 벗어난 경우 폭발 위험성이 있습니다. 금속파편 분진의 위험도 있구요. LG나 SK가 쓰는 파우치는 셀간 열전이에서는 불리하지만 이슈가 발생했을 때 파우치다 보니 실링이 터지면서 셀자체가 벤팅되는 특성때문에 화재가 나더라도 폭발이 발생하는 경우는 거의 없죠. 이번 영상보면 기존 화재와 달리 충전 중도 아닌데 폭발하는 장면이 있는 건 각형의 취약점을 보여준 것 같습니다. 어떤게 더 안전하다는 걸 평가할 수는 없고 각각의 장단이 있는 것로 보입니다. 기술력이 발전하면 점점 더 안전해지지 않을까 싶습니다. 중국산 LFP는 사실 믿을만 하지만 하이니켈 제품은 조금 시기상조가 아닌가 생각은 드네요.",하야시I아닉6I서울,2024-08-02 08:53:00,,1
1524798,"100%완충한 상태가 낮은 충전상태보다 더 불안정한 상태라는데요. 완충은 주행 직전에 하고, 주차시에는 최고 80~90프로대로 해 두는게 좋겠죠?",다둥이 아빠l서울,2024-08-02 08:54:00,,
1524798,"얼마전 어떤 글을 보니 100%완충될 경우 전류를 차단해주더라도 오류로 인해 미세전류가 흐를 수 있어 위험하다고 하더라구요. 가급적 완속으로 하시면 90%를 안넘기게 설정하는게 좋을 것 같고, 급속은 80%룰을 지키는게 가장 좋지 않을까 싶습니다. 100%를 못쓰면 왠지 손해보는 느낌이긴 하지만, 요즘 충전소들이 그나마 잘되어 있으니 완충하는 건 셀밸런싱 할 때만 한두달에 한 번정도 하고, 나머지는 90%나 80%로 하는게 가장 안전할 듯 합니다.",하야시I아닉6I서울,2024-08-02 08:58:00,,1
1524798,감사합니다,다둥이 아빠l서울,2024-08-02 08:59:00,,
1524798,충돌이나 충전중이 아니었는데 폭발이라니.. 인명사고 없었던게 그나마 다행이네요.,꿈속lEV9l청주,2024-08-02 08:57:00,,
1524798,"EQE : Catl 독일 에르푸르트 공장EQA, EQB, EQC, : LG 에너지솔루션 독일 공장IX3 : Catl 배터리 중국 공장코나, 니로 : Catl 배터리 중국 공장Ev3 : 그린파워 인도네시아 공장 (그린파워는 EV3가 자동차 배터리를 처음으로 생산)",레이IEQA아이6I경기,2024-08-02 09:06:00,,1
1524798,"EQE배터리 관련 벤츠 전기차 개발총괄자와의 인터뷰 기사 참고하세요
.https://naver.me/5S9UEK0z",다둥이 아빠l서울,2024-08-02 09:14:00,,
1524798,기재해 주신 내용을 게재글에 반영해 두었습니다.,다둥이 아빠l서울,2024-08-02 09:24:00,,
1524798,"오 이정보는 정말 감사합니다. 그런데 가장 많이 보이는 ev6, 아이오닉5의 배터리는 어디 공장인가요? 안타까운건 작성해주신 정보중에 한국공장에서 생산하는 한국배터리는 어디에서도 보이지 않네요? ㅠㅠ",초보와이I모델YI미국,2024-08-02 10:00:00,,
1524798,eqb는 독일이 아니라 헝가리 공장입니다.그리고 eqa eqb eqc는 lg엔솔 or sk온 배터리입니다.eqe eqs는 catl 배터리고,브라우니IeqaI서울,2024-08-02 11:23:00,,
1524798,배터리로 발생한 모든 문제는 벤츠에서 책임 진다고 했는데... 과연,자아한다,2024-08-02 14:58:00,,
1524798,"담당자 인터뷰기사보니 배터리
제조사는 고객이 신경쓸필요없다,히트펌프는 필요없다 
좀 아닌데?;;;",차단판독기I울산,2024-08-02 21:31:00,,
1524798,찾아보니 eqb catl811 이번에 불난거랑 동일한거라는데 뭐가맞나요?,아라리요I 모델3I김해,2024-08-02 19:57:00,,
1524798,사고 원인은 손상된 배터리 과전압 오류일까요? 아니면 누군가 의도적인 방화?,지속가능7,2024-08-03 16:11:00,,
1524748,중국산 배터리 입니다.,디옵터68ㅣ부산,2024-08-02 05:12:00,,
1524748,"현대 테슬라도 중국산 씁니다
중국산은 문제이고
국산은 문제가 없나요????",싼타l서울,2024-08-02 05:26:00,,
1524748,"국산이든 증국산이든 불이나면 안되죠. 사람이 죽을수 있는데
어떤 배터리인가 궁금해서 보니 중국산 catl이라고 되어있어서 적은건데 문제가 되나요????",디옵터68ㅣ부산,2024-08-02 05:44:00,,
1524748,문제가되면 삭제할께요,디옵터68ㅣ부산,2024-08-02 05:44:00,,
1524748,CATL NCM배터리가 정확한거고코나 니로에도 적용되고있는걸로 압니다국산 NCM도 불많이 났었구요,별II서울,2024-08-02 05:57:00,,
1524748,"전기차 화재는 어느 차 어느 베터리의문제는 아닌것같고 여러복합적인원인이 응축되었을때 일어나는 듯한데요  시간과데이터가 좀더 필요하겠죠  화재의이유라든가 예방책이 나오려면,,,오늘도 안운들하세요~",생뚱이Iq4eI인천,2024-08-02 06:42:00,,2
1524748,정말 안타까운일이네요 전기차 인기가 걱정이네요 중국산 베터리 문제인가요?,여주전기,2024-08-02 06:56:00,,
1524748,"전기차 구매예정인데 쫄리네요
ㅜㅜ",예민아빠I인천,2024-08-02 06:59:00,,1
1524748,차종이 화재로 문제많은 리콜차량이랍니다 받은지는 모르겠고,그랜져없음I충북,2024-08-02 08:28:00,,2
1524748,"중국이 잘 만드는건 lfp 배터리로 알고있어요.
삼원계는 문제가 많은걸로 압니다.
사고가 나거나 충전중 화재도 문제인데 이번경우는 충전도 아닌것 처럼보이는데 저도 전기차가 있는 입장이지만 쫄리긴 합니다.",디옵터68ㅣ부산,2024-08-02 08:37:00,,1
1524708,지하주차장에서만 안나갔으면 좋겠습니다,깨닢l충남,2024-08-02 00:43:00,,
1524708,계속이런일이 생기면 못나간다할 명분이 없습니다...,맥스큐lEV6l경남,2024-08-02 00:44:00,,
1524708,나가게 할 명분은요? 지하주차장도 내 재산의 일부이고 공동주택관리법 등 법제화 되지 않는한 전 죽어도 안나갈겁니다,플스I모델3I경기,2024-08-02 00:59:00,,2
1524708,그럼 하브나 플하는요?같이 밀려나려나요?,정보정보I아5I서울,2024-08-02 01:03:00,,
1524708,"길게 설명드리긴 그렇지만, 쉽지 않습니다...",맥스큐lEV6l경남,2024-08-02 01:11:00,,
1524708,관리규약 말씀하시는거 같은데 공주법에 종속되기 때문에 상위법에 강행규정이 있지 않는 이상 강제성을 가지긴 힘듭니다. 위반해도 처벌에 정당성은 없다는거죠,플스I모델3I경기,2024-08-02 01:25:00,,
1524708,"법에서 정하지 않은 사항은 관리규약이 우선합니다.
전기차 충전기는 지하주차장에 설치하여야한다.
이런 법조항 없으면 법이 관리규약 못이깁니다. 
비슷한 예로 카라반이나 캠핑용 트레일러를 아파트 단지에 주차못하게 하는 관리규약때문에 관련 소송이 많았지만 결국 관리규약이 이겼습니다.",줍줍 I전기차I일산,2024-08-02 06:07:00,,
1524708,관리규약이 그렇게 강력하다면 전기차들 쫓겨나는건 시간문제군요... 트레일러처럼 아파트 살면서 단지내 주차가 불가한 상황이...,플스I모델3I경기,2024-08-02 07:13:00,,
1524708,방법이 있습니다!우리 모두 입대위에 출마합시다!!,줍줍 I전기차I일산,2024-08-02 09:30:00,,
1524708,지상주차장에 자리가 없으면 지하에 못들어가게 하는건 아니겠죠...,광양T간소남,2024-08-02 00:45:00,,
1524708,이런 사건이 있을때마다 실제로 충전소 자체를 지상으로 옮기거나 하는곳이 많고 충전자체를 문제 삼는곳도 많아지고 있어요.,맥스큐lEV6l경남,2024-08-02 00:50:00,,
1524708,"간소남님 말씀은 지상공원화 아파트, 즉 지상에 주차장이 없는 아파트를 말하는것 같습니다. 요즘 지상주차장이 없는 신축들이 많은데 이런 경우는 전기차는 아예 주차장 진입금지 할수는 없으니깐요. 충전소 역시 지상으로 옮길만한 곳이 없구요",오분의힘Ii4I광주,2024-08-02 08:33:00,,
1524708,"맞습니다....
누군가들은 전기차 안타면 좋다고 시기상조 어쩌구 하는데

이런식으로 전기차 시장이 캐즘이 아닌 장기불황으로 가게되면

기존 전기차주들도 좋을게 전혀 없습니다.

차량 수리비가 늘면서 보험료도 올라가고,

전기차 충전기 제조, 운영업체들 안그래도 지금 악실적인데 
충전기 제조 및 유지보수비용이 계속 증가하며 

충전요금은 오르고 고장난 충전기들이 널립니다...",Cold HKI볼트I서울,2024-08-02 00:48:00,,5
1524708,맞습니다. 제조사는 그냥 하이브리드나 내연팔면 그만 입니다. 오히려 전동화가 미치도록 싫은 제조사들은 더 부추기겠죠. 전체적인 전기차 산업 자체가 점점 안좋아 질겁니다.,맥스큐lEV6l경남,2024-08-02 00:53:00,,1
1524708,맞습니다.전기차 늘지 않으면 충전소 투자도 줄어들거고충전물량이 없으면 투자비도 못건지고 적자날거고 그건 고스란이 기존 전기차주들 부담이 되겠죠시기상조 외치는건 그냥 자뻑이나 마찬가지죠하브에 밀려 설자리도 없어질겁니다,별II서울,2024-08-02 06:04:00,,
1524708,그게 최고 단점이지요.누군가가 전기차 단점이 뭐냐고 물으면이 카페가 전기차 단점이다라고 우수개 소리로말하면 농담처럼만 받아 들이더라고요.다른 사람들이 안사서 좋다?나만 즐겨서 좋다?충전 인프라도 적은데 전기차 많아지면 충전만불편하니 시기상조설 환영이다?단점이지요이런 생각들을 가지고 있는 전기차 운영자들이.무척 단적인 생각만 하는 그들이전기차의 발전과 관련 인프라 확충의 속도를저해하는 요소일건데요.,후추마차l김포,2024-08-02 08:22:00,,
1524708,근데 요즘 아파트는 지상주차장 없는곳도 많아서 막기는 어려울겁니다. 엄연히 관리비 내며 살고 있는 입주민인데 일방적으로 주차장 이용권을 박탈할수가 있을까요?,어스IQ4l양산,2024-08-02 00:53:00,,1
1524708,"실제로 가능합니다. 입대위 의결하면 가능하죠. 내연차 운행가구가 절대 다수기 때문에 투표를 한다해도 우리가 이기거나 그분들을 설득할 방법은 없습니다.

충전기 설치 자체는 법으로 강제 되지만 운영은 다른 이야기죠.",맥스큐lEV6l경남,2024-08-02 00:55:00,,
1524708,입대의가 그런 결정을 내려서 전기차의 출입을 막는다면 전기차주들의 권리를 과도하게 침해한 것으로 보고 그 부분을 소송을 통해 다투면 승산이 있다고봅니다. 절차상 하자가 없다고 모든 행위가 적법해지는건 아니니까요.,어스IQ4l양산,2024-08-02 01:01:00,,
1524708,"행정소송을 내는건 자유지만 이미 그런식으로 전기차를 밀어낸 이력이 적지 않아서 유리하진 않을겁니다.

이웃인 내연차주 분들은 전기차가 눈엣가시인데 도와줄리도 만무하죠.",맥스큐lEV6l경남,2024-08-02 01:09:00,,2
1524708,"아파트 입대위, 관리사무소가 피고가 되는 행정소송 판례를 보면 

의결절차에 흠결이 없고 형사적 위법사항이나 민법상 강행규정 위반이 아니면 거의 다 처분성을 인정해줍니다.

개인의 재산권 침해소지가 있는것에도 꽤나 폭넓게 인정하더군요...",Cold HKI볼트I서울,2024-08-02 01:12:00,,
1524708,결국 법원이 전기차의 지하주차장 출입금지라는 행위가 개인의 권리에 대한 과도한 침해라고 보느냐 아니냐의 문제인데 이런 부분은 상황에 따라 달라질수 있으니 지켜볼 문제라고 생각합니다. 아직 내연차에 비해서는 적은수를 차지하는 전기차이지만 괴거에 비해 많이 늘었고 앞으로도 늘어날테니 전기차가 늘어날수록 권리 침해에 대한 해석이 바뀔수도 있으니까요.,어스IQ4l양산,2024-08-02 01:21:00,,
1524708,"그냥 현기차였으면 다들 그러려니 하고 넘어가거나,테슬라 였으면, 테슬라도 문제네 하고 넘어가는데,벤*라서 전기차 이미지를 더 까지게 한거네요.전기차 잘 모르는 일반인에게는 벤*도 문제면 이거 어떻게 하냐라는 생각이 클겁니다,처음에 벤*가 고급라인에 중국산 쓰길래 미친건가 했는데, 결국 사고가..",수IeGV70I경기,2024-08-02 00:54:00,,3
1524708,"저도 격하게 공감합니다. 특히 우리나라 사람들이 생각하는 벤츠의 지위를 생각해보면..

벤츠도 불나는데 믿을 제조사가 있나??

이렇게 귀결된다고 생각합니다.",맥스큐lEV6l경남,2024-08-02 01:10:00,,3
1524708,"벤*가 아직은 전체 자동차 업계에서 큰형님 자리는 지키고 있으니까요.개안적으론 전기차에선 아니지만..BMW나 아우디, 폭스바겐 이런데서 났어도 이런 급은 아니었을 겁니다,벤* 라서 문제인거죠",수IeGV70I경기,2024-08-02 01:02:00,,1
1524708,딱 쟤 지인이 어제 그 말을 하더라구요. 벤츠가 저렇다면 다른 차들은 볼것도 없는거 아니냐면서..,인천ll푸르름x5,2024-08-02 08:15:00,,
1524708,"벤츠폭발은 눈에 안들어오고 이제 전기차 설움,조롱 받을것만 눈에 보이네요...차는 이미 배정완료에 리콜작업 들어갔는데 ㅠㅠ",초보자영업I예정I서울,2024-08-02 00:59:00,,
1524708,https://n.news.naver.com/article/055/0001177787?sid=102아파트  에어컨 모두 철거해야합니다 시기상조에요,나야나I테슬라I서울,2024-08-02 00:59:00,,4
1524708,"이런건 나도쓰고 옆집도 쓰고 다 쓰기때문에 전기차 처럼 나는 안쓰는데 괜히 불안하게 충전하고 있네... 라고 생각한것과는 다르다고 생각합니다.

나는 내연차라 불날일이 없다고 생각하거든요.",맥스큐lEV6l경남,2024-08-02 01:03:00,,4
1524708,기름이 불날 확율이 더 크다고 말해주세요,나야나I테슬라I서울,2024-08-02 01:22:00,,1
1524708,여름에만 써서 괜차나요 그리고 실외기가 혼자 알아서 불나진 않아요.,벨로스터Nll서울,2024-08-02 01:26:00,,
1524708,전기차는 혼자 불나나요?냉난방 기능은 겨울에도 써요 왜 여름에만 실외기쓴다고 생각하는지ㅋㅋㅋㅋㅋ,나야나I테슬라I서울,2024-08-02 01:35:00,,
1524708,전기차 혼자 불났잖아요 ㅋㅋㅋ. 왜 애먼 실외기갖고 늘어져요? 보기 안좋게. 아무튼 전기차 화재가 위험한거고 오늘 혼자! 주차중에 불난거 뉴스에도 나왔는데 급발진하시네 ~,벨로스터Nll서울,2024-08-02 01:38:00,,
1524708,긁혀서 급발진 한 듯 ㅋㅋㅋ,오니크크ㅣ서울,2024-08-02 17:12:00,,
1524708,확실한건 저런화재사건에 내연차도 불난다 비행기도 타지마라 시기상조 나만탈래 이런얘기는 1도 도움이 안된다는거.. 벤츠에 들어간 배터리가 중국꺼라곤 하지만 catl꺼던데 점유율1위업체아닌가요. 그동안 여러전기차화재가있었지만 원인규명된게 없다는게 답답합니다. 제조사는 만들어팔기만하지.,유니77서울,2024-08-02 03:25:00,,5
1524708,저도 공감합니다. 이러내~저러내~ 하지만 원인규명이 제데로 된것하나 없이 물타기만 하죠.,감루비leGV70l경기,2024-08-02 07:52:00,,
1524708,어차피 10년쯤 뒤면 제조사에서 내연차 생산하지도 않을 상황인데.. 걱정할 필요 없다 봅니다. 천안에서도 스팀 보일러 불나서 차량 다 탔자나요.. 기름쓰는 차는 위험한겁니다. 차량화제로 죽는사람중에 전기차대비 내연차 화재로 죽는사람이 절대 다수인데 억지부린다고 통계가 바뀌나요? 소수의 사례가 전체의 사례로 적용되긴 어렵습니다. 내연차가 불나고 죽는게 워낙 당연한 사회에 살아서 전기차 불난다는게 좀 특별하게 보일지 모르지만 통계로 보는게 좋습니다.,누눈i ev6 i 전북,2024-08-02 03:28:00,,
1524708,저희아파트는 아예 지상에 주차를 할수가 없어요 무조건 지하임,클린Iev6아5I경기,2024-08-02 03:49:00,,
1524708,관리규약에서 정하면 단지내에 아예 주차를 못하게 할수도 있다네요... 앞으로 그런 단지가 속출할듯합니다,플스I모델3I경기,2024-08-02 07:17:00,,
1524708,네. 일부 정신연령이 낮은 사람들이 문제입니다.,에코비엠wI아6I전북,2024-08-02 05:57:00,,
1524708,벤츠전기차 가격 일전 코나처럼 폭락하면 지르려고 대기중.던질사람 별 없을듯 해요,레드I96xI경상도,2024-08-02 06:08:00,,
1524708,아이고… 내돈내산…. 내연차보다 웃돈주고 산 내차 땡볕과 혹한에 황사에 지상이라…. 전기차 다 보상해주고 다시 가져가던지….. 사라 사라 해놓고 이건 뭔지… 주택사야하나….,행복매일IeqaI전남,2024-08-02 06:57:00,,1
1524708,지하주차장못들어가게하면 차단기앞에주차하면됨ㅋㅋ,부산Iix3I파나메라,2024-08-02 22:50:00,,
1524678,아 catl이었군요 eq는 다 같은가요?,초심자I오닉6EQAI여수,2024-08-01 23:36:00,,1
1524678,eqb는 sk온이라는데. 머 암튼 불안해요ㅡㅜ,바스쿠토리,2024-08-01 23:49:00,,
1524678,와 abc는 국산인데 es가 저가형배터리쓰나요?,초심자I오닉6EQAI여수,2024-08-01 23:51:00,,
1524678,가격이 더 싼가요?,디오니ㅣ모3ㅣ서울,2024-08-01 23:57:00,,
1524678,차가격을 말씀하시는거라면 abc보다 es가 비싸죵 s>e>c>b>a,초심자I오닉6EQAI여수,2024-08-02 00:03:00,,
1524678,배터리 가격이요. 저가형 배터리라고 하시길래요.,디오니ㅣ모3ㅣ서울,2024-08-02 00:03:00,,
1524678,같은 리튬이온배터리라면 아무래도 엘지에솔이 그니까 국산이 중국catl보다는 단가가 높다고 알려져있어요,초심자I오닉6EQAI여수,2024-08-02 00:09:00,,2
1524678,근데 이런사고를 차주가 다부담하나요 기사에는 벤츠차주 파산당한다고 날리날리,렉서스 부산,2024-08-02 15:36:00,,
1524678,벤츠 사에서 전부 물어주는거 아닌가요? 운전자 잘못 아니니깐요?,ev6아빠 전북,2024-08-03 06:40:00,,
1524678,중국산이 중국산 했네요중국내 화재는  숨기지만  해외로 나오면 ...,석성I봉고I경기,2024-08-01 23:42:00,,3
1524678,"요걸 catl 물타기로 가는건가요 벤츠,  bmw, 아우디, 폭스바겐, 포르쉐,  현기,  토요타, 볼보,  로터스,  폴스타,  롤스로이스 다 catl ncm쓰는데 이 회사들이 안전성 떨어지는 배터리를 쓴다구요? ㅎㅎㅎ",디오니ㅣ모3ㅣ서울,2024-08-01 23:55:00,,1
1524678,"뭘 물타기에요?코나, 볼트화재도 엔솔 문제로 귀결되었는데요싫으면 납품하지 말던가요",소멸은신I모델YI인천,2024-08-02 00:10:00,,6
