post_id,cmt_content,cmt_author,cmt_created_at,cmt_updated_at,cmt_likes
1490408,전기차에 대해 모릅니다.,아5평i여수,2024-06-25 09:28:00,,
1490408,뭐 다들 안산다고 하면 오히려 좋죠 ㅋㅋㅋ,냥냥냥냥I대전,2024-06-25 09:29:00,,
1490408,"사고나면 무조건 불나고 터지는줄 아는사람들이 태반이에요
전 그냥 무시하고 유지비로 한마디
해줍니다 ㅋㅋㅋ",김디테일러Iq4I경기,2024-06-25 09:37:00,,
1490408,우리나라에선 문제 해결과 인식 전환이 쉽지 않을겁니다. 워낙 다들 아파트에서 모여 사니까요.,디올뉴I코나I성남,2024-06-25 09:49:00,,
1490408,무식한사람은 상대하지마세요 그러려니하고 흘려듣는게 시간낭비 안하는길입니다,덕덕구스l오닉5I부산,2024-06-25 10:24:00,,
1490408,그냥 사지말라고 합니다,사칠ㅣ오닉5ㅣ 용인,2024-06-25 10:48:00,,
1490408,불안하긴 하죠 가족들까지 생각하면,비이I레이EVI전남,2024-06-25 11:03:00,,
1490408,흘려듣는게 정신건강에 좋아요,아보카도15 아산,2024-06-25 11:13:00,,
1490408,정말친한사람들이 얘기한거면 그냥 걱정되나보구나 할거같네요. 아닌사람이 그러면 그냥 무시하면 그만.. 그나저나 어찌 전기차는 유저들이 쉴드를쳐야하나.. 제조사는 뭐하고.. 지들이 반박기사를내던가 해야지.,유니77서울,2024-06-25 13:06:00,,
1490408,킥보드 처음 나왔을 때도 말 많았어요.모든 물건이 처음 나오면 그러죠.,케인앤케이I대구미,2024-06-25 16:44:00,,
1490408,굳이 주변에 설명을 해야하나요 그냥 몰래 말하지 말고 사서 타고 다니세요 그럼 한번만 타보자 하면서 또 태워주면 잔소리 시작이겠죠 그냥 말 하지 마세요 ㅎㅎ,잔기차사고싶어요,2024-06-25 19:15:00,,
1487408,저도 이문제때문에 주변사람들과 언쟁도 했었어요.  물론 전기차 옹호 입장에서요.  그런데 논란의 소지는 화재발생 확률보단 화재발생시 용이한 진화여부인 것 같습니다.  전기차는 화재진압 자체가 일반차량 대비 어려우니 주변차와 시설에 영향을 줄 가능성이 높다는 점이죠.,오늘IEV9I서울,2024-06-21 07:24:00,,
1487408,"그 부분에서는 동의합니다. 진화가 어렵죠.  향후 진화 방법(차수벽 설치(한국식)해서 진화 또는 난연커버(미국식) 등 )이 발전하여 그 또한 극복되면 좋겠네요,",초보와이I모델YI미국,2024-06-21 07:34:00,,
1487408,"저런 거 볼 때마다,, 드는 생각이.. 주요 국가중에 우리나라만 고속도로에 오토바이 못 가는 거하고 비슷한 맹락 같네요.",개냐옹I아오5I천안,2024-06-21 08:35:00,,
1487408,앗. 그것 아웃라이어라서 예외처리 해야죠. 사실 수출을 많이해서 미국통계도 잡힙니다. 위에 4번에 있습니다.,초보와이I모델YI미국,2024-06-21 13:10:00,,
1487408,"충전중 화재..Kias and Hyundais are discussed together due to sharing many same parts, and especially elements that can be responsible for occasional fires.These two vehicle types are among the most at-risk in terms of fires. Since 2015, both brands have recalled more than 2.3 million cars total because of increased fire risks. By 2019, the companies had many cases of fires not associated with crashes.The cars have demonstrated two times the risk of being involved in a non-crash fire compared to comparable vehicles from competing brands. The risks were so severe that owners were advised to park their cars outside and away from houses or other cars.Since 2010 more than 3,100 Hyundai and Kia vehicles have caught fire, injuring 103 people and killing one, according to the National Highway Traffic Safety Administration (NHTSA), the government agency investigating both automakers.",수IeGV70I경기,2024-07-11 09:47:00,,1
1487408,"몇 주 된 글인데도 찾아주셔서 감사합니다. 좋은 댓글 감사합니다. 현기가 파우치배터리로 전기차 시작할 때부터 뭔가 첫단추가 잘못 꿰어진 느낌입니다. 초창기에는 얼라이먼트 안맞아서 불나고, 요즘에는 충격으로 불나고 그런게 다 누적되어서 댓글에 써주신 최고 수준의 높은 화재건수 제조사라는 오명을 덮어쓰고 있네요.",초보와이I모델YI미국,2024-07-11 09:55:00,,
1487408,"2010년 이후 통계라면 구형 코나EV가 꽤 큰 비중을 차지할 것 같네요.
10년이면 기술격차가 많이 날텐데 최근 모델은 얼마나 개선되었을 지도 궁금하고요..
이런건 제조사에서 적극적으로 나서야 할텐데..",완속IEV3I경기,2024-07-21 04:50:00,,1
1481477,"마음에 드시는 차량
구매하시면 될 것 같습니다
코나가 더 비싸지 않는지요?
차량은 가격에 비례하는것 같습니다",가성비차l볼트l안양,2024-06-14 13:24:00,,
1481477,볼트가 감가가 더심하려나요?,장거리I예정I대전,2024-06-14 13:25:00,,
1481477,볼트는 화재 이슈가 덜하고 배터리 리콜을 계속하더라 까지정보를 들었고코나는 화재 이슈가 있고 배터리 리콜을 결정만 하고 진행되는걸 미루고 있었고 그 이후로 코나를 맘에서 접었다가 이제 코나도 리콜됬다는 얘기듣고 자율주행  배터리 히팅이 장점인지라 다시 관심을 가지게 됬네요,처남,2024-06-14 14:42:00,,
1481477,리콜 후에는 화재 없나요?,장거리I예정I대전,2024-06-14 14:44:00,,
1481477,볼트가 같은 년식 대비 가격이 낮은 편 이긴 합니다잘 고장은 없으나 부품값은 비쌀거고 ...,처남,2024-06-14 14:44:00,,
1481477,코나가 잔고장이나 결함이 좀 잇죠?,장거리I예정I대전,2024-06-14 14:44:00,,
1481477,볼트가 덜 한것  같긴한데요이제 년식들이 있어서  잘  알아보고  사야 될듯 합니다,처남,2024-06-14 14:46:00,,
1481477,"너무고민되네요 둘다 ㄱㅊ은매물 하나씩 찾았는데 가격도 비슷하고 옵션,히팅,좀더ㄱㅊ은 외관 코나냐
기본기가 좀더나은 볼트냐인듯..",장거리I예정I대전,2024-06-14 14:47:00,,
1481477,볼트 ev 도  좋은 차 죠 자율주행  겨울철 히팅 옵션이  없어서  단점 이구요,처남,2024-06-14 14:48:00,,
1481477,화재도 좀신경쓰입니다,장거리I예정I대전,2024-06-14 14:50:00,,
1481477,구코나ev가 낫습니다.,데드행l폴스타l구미,2024-06-14 13:42:00,,
1481477,저도 요즘엔  구코나로 기울기 합니다 만리콜해도 화재 이슈  리콜 대상 아닌것도 화재 이슈  이게  젤 아쉽죠,처남,2024-06-14 14:50:00,,
1481477,"옵션이나 실내는 차이가 커보여서 고민했는데코나 감속기, 브레이크, 에어컨 이슈가 좀 있네요 ㅠㅠ태안에서 배터리 리콜된것에서도 화재가 있었고.. 발생시 위험이 커보여서 저는 볼트로 정했습니다좋은차 구매하시길..",장거리I예정I대전,2024-06-14 18:48:00,,
1481477,같은 가격이면 코나 추천합니다(볼트차주),준서빠I볼트ev6I대전,2024-06-14 15:38:00,,
1480410,"볼트, 코나, 니로 정도가 좋지 않을가 생각됩니다.장거리(150km 이상) 뛸 생각 없다 -> 구형 아이오닉장거리도 간간이 뛴다, 가격이 편의사양보다 우선된다 -> 볼트(특히 중고)그래도 편의사양과 A/S는 더 나아야 할 것 같다 -> 니로생각해 보니 거기서 2열 공간은 무시해도 될 것 같다 -> 코나출처-웨슬리I볼트EVI나주",아트라스I스탭,2024-06-13 09:33:00,,
1480410,감사합니다,만두I미정I화성,2024-06-13 11:48:00,,
1480410,"제가 짧게 볼트, 길게는 니로 타봤는데 혹시 장거리를 자주타신다면 좀 더 쓰셔서 니로나 코나  추천드립니다.(볼트가 안좋다는게 아니라....개인적으로 옵션차이(중앙유지 LKAS)가 좀 나요... 승차감도 개인적으로는 니로가 좋았습니다.",내멋대로I니로I포항,2024-06-13 09:32:00,,
1480410,볼트 제일높은등급은 중앙유지 있지않던가요??,만두I미정I화성,2024-06-13 11:48:00,,
1480410,그게 니로랑 좀달라요 니로는 중앙을 잡는다면 볼트는 선밖으로만 안나가게 지그재그 움직이는 걸로 기억합니다.,내멋대로I니로I포항,2024-06-13 11:50:00,,
1480410,니로 뒷공간이 많이 쫍나요?,만두I미정I화성,2024-06-13 11:50:00,,
1480410,엄청좁지는 않아요...그당시에 코나보다는 넓었습니다. 볼트는 제가 직접 뒤에는 안타봐서 기억이....,내멋대로I니로I포항,2024-06-13 11:53:00,,
1480410,니로>코나>볼트 순으로 비싸겠네용..?,만두I미정I화성,2024-06-13 11:55:00,,
1480410,아뇨 코나랑 니로랑 비슷할거에요....장단점이 각각달라서요 ㅋ,내멋대로I니로I포항,2024-06-13 11:56:00,,
1480410,혹시 코나 니로 장단점 알고계십니까?,만두I미정I화성,2024-06-13 12:19:00,,
1480410,제가 산지 5년 되서.... 살때 당시에는 옵션으로는 코나에 HUD가 있고 뒷자리 좁은 대신에 디자인이 이쁘고....배터리가 lg꺼(초반에는 장점이었는데 화재 때문에 이게 나중에는 단점으로...) 니로는 못생기고 뒷자리 조금 더 넓고 sk배터리라서 lg꺼보다는 안좋다는 이야기가있었는데 반대가 되었죠.... 이정도만 기억이 나네요 ㅋ아마 찾아보시면 정보 많이 나올거에요 ㅋ,내멋대로I니로I포항,2024-06-13 12:39:00,,
1480410,그럼 코나배터리는 리콜해줬나요? 리콜한차량만 구매해야겠는데요 ㅋㅋㅋㅋ,만두I미정I화성,2024-06-13 12:40:00,,
1480410,문제가 있는 차량은 리콜해준걸로 알고 있어요...ㅋ,내멋대로I니로I포항,2024-06-13 13:36:00,,
1480410,근데 계속보다보니까 조금만돈더쓰면 ev6중고네요.. 끝이없는데요?,만두I미정I화성,2024-06-13 13:38:00,,
1480410,차가 원래 그렇습니다. 딱 금액한도를 정해놓고 사시는그 좋죠 ㅋ,내멋대로I니로I포항,2024-06-13 13:39:00,,
1480410,사실근데 ev6타던사람이라서 아래것들이 잘 눈에안들어오네요 사고차량도 문제가 많이되려나요 후.. 자꾸합리화시키려하네요,만두I미정I화성,2024-06-13 13:40:00,,
1480410,ev6를 타셨다면 아래급이 눈에 안들어오는게 당연할겁니다 아무래도 급차이가 있어서요.....ㅋ 좋은 선택하시길 바랍니다 ㅋ,내멋대로I니로I포항,2024-06-13 13:41:00,,
1480087,"배터리가 제일 중요하죠!

정부에서 lfp 배터리는 지원금줄이는 것을 보면 앞으로 나올 차들도 더 좋은 배터리로 나오지 않을까요!",상하의v전남,2024-06-12 19:44:00,,
1480087,"그쵸 기술은 진보하니 아까 어떤분이 ev3 에 ncma탑재된다고 봣는데 진짜 였네요...거기다 엔솔 ㄷㄷㄷ
우찌 이런일이   ㄷㄷㄷ",건수lev3l경기,2024-06-12 19:46:00,,
1480087,진짜 배터리 잘아시는분들은 이거보고 깜놀하겟어요 내연차로치면 그랜저에 싱글터보달앗는데 아반테에 트윈터보달아주는겪이니 ㅍㅎㅎㅎㅎ,건수lev3l경기,2024-06-12 19:48:00,,
1480087,얼른 차 받아보고 싶네요 ㅜ,상하의v전남,2024-06-12 19:49:00,,
1480087,저는 솔직히 와이프가 산다길래 뭔 이런 차를 ㅋㅋ 구랫거든요 계약하고나서 요모조모 찾아보니 진짜 괜찮은차더라구요 배터리는 제가 주식하느라 한 3년공부 해서 너무 잘알거든요^^,건수lev3l경기,2024-06-12 19:50:00,,
1480087,기아사장이 이것 때문에 자신감 표출한 게 아닐까요 ㅎㅎ,상하의v전남,2024-06-12 19:51:00,,
1480087,"진자 미친 가성비네요 오늘 어떤님글보고 깜놀 ㄷㄷㄷㄷ 여지껏 걍 ncm인줄알앗다능요 ㅍㅎㅎㅎㅎ
와 진짜 ev3 시간지나면 대기기간 겁나 길어지겟어요 ㄷㄷㄷ",건수lev3l경기,2024-06-12 19:53:00,,
1480087,엔트리급에 넣기에는 좋은 배터리지만 하이니켈로 봤을땐 좋은 배터리는 아닙니다. 니켈함량 80%짜리에요. 기본적으로 ncm보다 ncma가 다운그레이드라고 보심 되고요. 초창기에 코나에 엘지배터리 들어갔다가 코나ev화재사건으로 둘관계가 별로 좋지 않았죠. 그 사이를 sk가 비집고 들어가 현재는 sk가 엘지보다 하이니켈 삼원계쪽에서는 좀 더 앞서고 있습니다.  2년전 처음 출신되었던 아이오닉5이나 ev6가 처음 나왔을땐 sk온 ncm은 니켈함량 83%였습니다. 지금에 와서야 80%니켈을 쓰는건 성능이 좋다는 의미보단 가성비가 좋다는 얘기죠.,민수l아이오닉5l정읍,2024-06-12 19:53:00,,
1480087,"니켈은 차이가 있을수밖에없죠 당연히 ncm는 니켈 코발트 망간 삼원계고
ncma는 니켈 코발트 망간 추가로 알루미늄이 고온안정성 보완으로 들어가니 니켈비중이 줄어들수밖에요^^
삼원계보다 사원계가 더 고급기술입니다 양극제에서는요^^",건수lev3l경기,2024-06-12 19:55:00,,
1480087,아니요. 삼원계하다가 엘지가 사원계를 하는 이유는 그 안전성이 보장되지 않기에 알루미늄을 넣는겁니다. Sk는 이미 92%니켈함유 ncm기술을 보유하고 있습니다. Ncm이 더 좋습니다. Ncma가 좋으면 볼륨모델에 엘지꺼를 넣겠지요. Sk를 넣을까요? Ev9도 sk온꺼입니다.,민수l아이오닉5l정읍,2024-06-12 19:58:00,,
1480087,"음.. 일반적으로 업계1위가 엔솔인데.. sk온한테 있는기술이 엔솔에 없다니.. 
삼원계도 엔솔이 가장먼저시작이지 않나요??",건수lev3l경기,2024-06-12 19:59:00,,
1480087,님이 잘못아시는듯요 엔솔은 배터리 업계 1위입니다 그것도 글로벌로요,건수lev3l경기,2024-06-12 20:00:00,,
1480087,시작은 먼저했어도 sk가 엘솔인력을 중간에 많이 빼먹었거든요. 그얘기까지하면 깁니다만 엘지는 인력 관리를 더럽게 못하는 회사입니다.,민수l아이오닉5l정읍,2024-06-12 20:01:00,,
1480087,뭐 자세한 회사내막은 관계자가 아니니 저는 잘모르겠는데 매출 기술력 영익 모두다 sk온하고는 격차가 있습니다^^,건수lev3l경기,2024-06-12 20:03:00,,
1480087,Sk온 배터리는 공식적으로 화재가 난 적 없습니다. 엘솔 주주이신가 본데 엘솔은 sk한테 받은 2조원 모두를 화재 리콜비용으로 충당한 바 있습니다. 배터리 주식 가지고 계신다면 좀 더 객관적인 시각을.가지는게.좋을거 같습니다.,민수l아이오닉5l정읍,2024-06-12 20:04:00,,
1480087,"엔솔은 연결재무 5000억대 흑자 고요 
sk온은 지금도 적자이고 1분기만 3천억대 적자공시햇어요 그런대.. sk온이 더잘나간다니..",건수lev3l경기,2024-06-12 20:07:00,,
1480087,배터리 점유율은 엘지가 sk보다 배이상 높죠. 근데 하이니켈 파우치 기술력으로만 봤을때는 sk한테 밀린다는겁니다. 원통형에서는 최고수준 맞습니다.,민수l아이오닉5l정읍,2024-06-12 20:07:00,,
1480087,엔솔 주력이 파우치입니다 테슬라가 원통형배터리 고집해서 엔솔과별로안맞죠 뭘 잚못아시는듯,건수lev3l경기,2024-06-12 20:10:00,,
1480087,알고 있어요. 근데 그주력인 파우치에서 밀린다니깐요. 그리고 재무로 따졌을때는 sk는 후발주자니깐 최근에 공장을 무리하게 짓고 있으니 적자인거고요.,민수l아이오닉5l정읍,2024-06-12 20:12:00,,
1480087,하이니켈쪽 고급 기술력에서 보면 sk가 엔솔보다 더 앞서있는건 사실이에요 엔솔이 매출 영업익에서 앞설지는 몰라도 기술력은 글쎄요 민수님이 하시는 말씀을 무조건 부정만 하실 일은 아닌것 같습니다 제 개인적으로는 엔솔 배터리 sk배터리중에 고를수 있다면 sk배터리를 택할것 같네요,인썸Iev9I인천,2024-06-12 20:12:00,,
1480087,현대기아 플래그쉽인 ev9이나 출시예정인 아이오닉7 모두 sk배터리입니다. 제네시스 전동화모델도 다 sk하이니켈 파우치배터리 씁니다.,민수l아이오닉5l정읍,2024-06-12 20:14:00,,
1480087,"하이니켈 양극제회사가 국내 엘앤에프인데 요즘 테슬라와도 안좋은거보면 수요가 한정적인가봅니다
엔솔이 사원계로 전략공략하는이유가 아마도 이런 이유지 않을까요??^^",건수lev3l경기,2024-06-12 20:16:00,,
1480087,엘솔이 사원계를 주력으로 하는 이유는 가타부타 할거 없이 그냥 기술력 부족이에요. 엘지가 수율 잡는거나 원통형 4680에서 최선도업체인거는 확실하지만 파우치영역에서는 밀려요. Sk는 그 반대로 파우치는 잘하지만 각형이나 원통형 개발에서 밀리구요.,민수l아이오닉5l정읍,2024-06-12 20:21:00,,
1480087,"보통은 수율잡는거는요 양극제회사에서 수율 비중이 큰거구요 국내양극제 회사는 에코프로비엠 엘앤에프등이있고
셀업체 엔솔이랑 삼성sdi sk온등이 있잖아요 
그럼 님 댓글은 셀업체 수율비중도 크다는야그인데 그게 기술력차이라 보시나요??",건수lev3l경기,2024-06-12 20:26:00,,
1480087,도대체 어디서 공부를 하신거죠? 양극재 수율 비중이 큰게 아니라 셀업체 수율비중이 더 크죠. 양극재기술은 생각보다 고난도의 기술이 아닙니다. Sk나 엘지 모두 한국 외에 중국이나 유미코아의 양극재 수입해서 씁니다. 셀업체 수율 잡는게 기술력이죠. 그래서 선도업체인 엘지가 배터리 수율 잡는건 이제 일도 아니듯이요.,민수l아이오닉5l정읍,2024-06-12 20:29:00,,
1480087,"와 님 공시좀보십시요 국내배터리 셀업체들 대부분 에코프로비엠 50조 씩 바인딩 계약합니다 양극제가 배터리 원가 절반이상인데 하급기술이라니요 ㅎㅎㅎㅎ 테스라가 양극제 기술없어 배터리 자체 생산못하고 현기또한 마찬가지죠 엔솔이 엘앤에프에게 양극제 기술전수해줘 만든회사가 엘앤에프에요^^
잘알고 댓하셧음 합니다",건수lev3l경기,2024-06-12 20:33:00,,
1480087,하....님 구반반 양극재 중국도 하는거 아세요? 단결정 양극재 중국이 더 잘하는거 아세요? 하... 그만할께요....,민수l아이오닉5l정읍,2024-06-12 20:34:00,,
1480087,참고하세요,건수lev3l경기,2024-06-12 20:35:00,,
1480087,이것도 참고하시구요 배터리 아시는분이 양극제가 저급기술이라니 ㅍㅎㅎㅎ,건수lev3l경기,2024-06-12 20:36:00,,
1480087,아이고 됐쓰요 유니코어에서 수입한다니 말다했어요,건수lev3l경기,2024-06-12 20:36:00,,
1480087,뭘 참고하라는거죠?,민수l아이오닉5l정읍,2024-06-12 20:36:00,,
1480087,양극제가 저급기술이면 셀업체가 양극제만들죠 님아 안그래요?? 배터리에서 양극제 원가가 절반이상이나 되는데 양극제를 포기하겟어요??,건수lev3l경기,2024-06-12 20:38:00,,
1480087,양극재는 한회사에서 독점 하는게 아니에요. Sk는 에코프로꺼도 쓰고 엘엔에프도 쓰고 유미코아도 쓰고 중국꺼도 씁니다. 좀 제발.,민수l아이오닉5l정읍,2024-06-12 20:38:00,,
1480087,님이 실수하신건 배터리에서 양극제를 저급기술취급하고 원가 비중을  몰랏다는것이죠 고로 업계관계자도아니고 암것도 모르시는분이라는것,건수lev3l경기,2024-06-12 20:40:00,,
1480087,잠깐 착각한거같네요 양극제는 배터리 원가비중 50프로가 아니라 40프로입니다 정정하네요 ㅎㅎ,건수lev3l경기,2024-06-12 20:42:00,,
1480087,셀업체가 안 만들어도 되요. 공급사가 많으니깐요. 그렇다고 고급기술도 아니거니와 마진확보도 어려워요. 왜 에코프로가 양극재 말고 전구체나 폐배터리까지 하는지 모르시나요? 양극재만으로는 영업이익이.낮으니깐요.,민수l아이오닉5l정읍,2024-06-12 20:43:00,,
1480087,에코프로 전신이 삼성sdi입니다. 삼성이 돈이 된다고 생각했으면 따로 분할시켜 줬겠어요?,민수l아이오닉5l정읍,2024-06-12 20:45:00,,
1480087,"수직계열화 들어보셧죠?? 에코프로는 그밑에 10개넘는 배터리소재 업체를 가지고 있어요 지금은 전기차 패권싸움이라 짱깨 소재업체들 무너트릴려교 그런것(아우 손가락아파 긴글 생략 지침)
여튼간에 양극제 기술이 님말대로 저급기술이면 이미 대기업들이 다먹엇어요
에코프로도 양극제 기술만들려 30년가까이 노하우 쌓아서 지금 만드는것이에요 아무나 막하는게 아니랍니다 님아",건수lev3l경기,2024-06-12 20:46:00,,
1480087,"작년 잘나갈땐 영익 1조가까이된곳이 에코프로에요^^ 
지금은 캐즘.리튬가 장난 때문에 적지만
바인딩계약들이 많고 리튬가 안정되면 조만간 또 정상화될것이에요^^
1조가 작은돈인가요??전종업원 3천명안되는회사인데",건수lev3l경기,2024-06-12 20:49:00,,
1480087,와우 웅장하네요 엔솔주주와 sk주주 그래서 누가 주식으로 돈많이 범??,검둥I울산,2024-06-13 09:57:00,,
1480087,e81a라는 모델명의 배터리가 들어갔다고 하네요 실리콘음극재가 약 1%정도 밖에 안들어가서 초급속충전은 못한다고 하네요 그래서 400V시스템으로 나온듯 합니다,어l아6l경기,2024-06-12 19:52:00,,
1480087,사실상 배터리에서 음극제 원가는 미비하고요.. 양극제가 원가비중이 가장큽니다,건수lev3l경기,2024-06-12 19:56:00,,
1480087,원가는 모르겠고 실리콘 코팅 비율을 높이는게 기술력인건 맞는거 같습니다https://youtu.be/rOk8jtR9kDo?si=psLy4re8828I18c3,어l아6l경기,2024-06-12 20:10:00,,
1480087,그리고 ev3는 400v 충전속도를 가집니다. Ev6나 아이오닉5에 들어가는 ncm811급은 800v 충전시스템이구요. 충전속도가 거의 배이상 차이납니다.,민수l아이오닉5l정읍,2024-06-12 19:54:00,,
1480087,그래도 80kwh급 30분충전이면 빠르지않나요??,건수lev3l경기,2024-06-12 19:57:00,,
1480087,30분보다 18분이 더 빠르니깐요. ^^,민수l아이오닉5l정읍,2024-06-12 19:59:00,,
1480087,허걱 18뷴이군요 ㄷㄷㄷ,건수lev3l경기,2024-06-12 20:01:00,,
1480087,코나때 lg꺼 썼습니다처음 아닙니다.코나 볼트 화재 사건 당시 쓰던게 Lg 배터리죠,시저I모Y니로EVI광주,2024-06-12 20:19:00,,
1480087,아 코나때 이미 썻군요 ㅎㅎㅎ,건수lev3l경기,2024-06-12 20:27:00,,
1480087,"엘지가 sk보다는 좋은지 안좋은지 모르겠지만, 테슬라를 봤을때 밀도와 출력면에서 파나소닉에 비해 후짐..
불도 많이나고 해서 믿음이 안가네요.",잇호IMYLI경기,2024-06-12 20:23:00,,
1480087,ㅋㅋㅋㅋ,짱구I아이오닉6I경기,2024-06-12 20:25:00,,
1480087,"LG도 SK도
ncma도
ncm911도 모두좋은배터리입니다
다른차랑 비교해서 뭐하나요??


다들열내지마세요^^",성쓰lev9l울산,2024-06-12 20:58:00,,
1480087,"ㅎㅎ 이 동호회에서 있다보면 자주 겪는 일이죠.

신차 사는 분든 와 내차 어때? 죽이지?

기존차 타시는 분들은 모가죽여 별로구만~~

이렇게 자기차 최고다로 항상 끝나는거죠 ㅎㅎ",줍줍 I전기차I일산,2024-06-13 12:43:00,,
1480087,,라잉I서울,2024-06-13 12:42:00,,
1480087,그냥 차나 빨리 나왔으면 좋겠어요,전기차처음이다I경북,2024-06-12 21:09:00,,
1480087,민수 저양반 ㅎㅎ,직화오겹살,2024-06-12 21:14:00,,
1480087,?,민수l아이오닉5l정읍,2024-06-13 10:17:00,,
1480087,"아이오닉6 2023부터 엘지엔솔 배터리들어갑니다. 흔히 811이라고 하는데, 니켈 84%정도일겁니다. 또 양극재는 단결정 다결정 믹스입니다.",에코비엠wI아6I전북,2024-06-12 21:16:00,,
1480087,"베터리는 LG죠^^
4년차
25만km
매일급속인데도
아직까지도 쌩쌩합니다",서초구주민l포터l서울,2024-06-12 21:58:00,,
1480087,"댓글 정독 잘 하고 갑니다
보기 좋은 선에서 회원분들 댓글배틀 유익한거 같아요",월통lEV9레이EVl대구,2024-06-12 22:35:00,,
1480087,배터리 배틀 잘 봤습니다. ev3가 잘돼서 hli 인도네시아 배터리 공장이 팽팽 돌아서 현기엘지 합작배터리가 많이 팔리면 좋겠네요. 인도네시아산이라 IRA우회가능하니 HLI 배터리 탑재한 현기차 보조금 많이받고 미국 수출도 많이 늘었으면 좋겟습니다.  미국이 중국때릴때 빈공간을 현기가 재빨리 파고들어서 시장 선점해야합니다. 지금이 적기같네요.,초보와이I모델YI미국,2024-06-13 01:16:00,,
1480087,예전에 코나 EV에  엘지 엔솔꺼 들어가지 않았나요?    그리고  이번 EV3에 들어가는건 제가 알기로  엘지 엔솔고ㅡ 현대차가  인도네시아에 합작 투자한 회사의 제품입니다.,오랜벗Iionic6I분당,2024-06-13 07:13:00,,
1480087,글고 배터리 자체는 좋은 걸로 알고 있음.    엘지기  대규모 리콜 몇번 겪고 난 후  굉장히 보수적으로  설계하는 걸로  알고 있음.     불나거나 해서 리콜 당하면 조단위 배상이다 보니…   그래서  성능이 최고는 아닐지라도  삼원계 중에선  엘지엔솔께 안전하지 랂을까  추측함,오랜벗Iionic6I분당,2024-06-13 07:15:00,,
1480087,두분 득분에 정독하며 좋은공부 했습니다..,붕붕이ㅣ아5ㅣ부산,2024-06-13 08:35:00,,
1480087,그래서...ev3 엘지배터리엔 어디꺼양극재가 들어가나유,엘앤l소부EVl서울,2024-06-13 21:58:00,,
1480087,"뭐야 건수 이사람 무차별어그로도발 남발에
설마 카페추방당했어요?
어제부터 게시글 여럿제제당하고 잠잠하네",율트롱I이트론55I부산,2024-06-15 14:38:00,,
1477408,코나ev 재고할인이 얼마정두되나용,또르르I충북,2024-06-09 20:32:00,,
1477408,300~400 차량으로 다양한 색상이 많구요.간혹 600만원 할인도 있는데 색상이 블랙이더라구요.,낭만티처,2024-06-09 20:33:00,,
1477408,혹시600할인은 언제보신건가요 전400할인밖에없다고해서요ㅠ,박곰 니로ev 천안,2024-06-10 01:32:00,,
1477408,어제 일요일에 조회했을 때 있었어요.ㅎ,낭만티처,2024-06-10 03:14:00,,
