"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"솔로맥","현대 코나EV는 배터리 문제를 인정했기 때문에 새차로 교환되었지만...
다른 차량들 경우 차량업체에서는 어떻게 대응했을까요?","17225953","2022-05-03 08:30:06",""
"phoenix","저렇게 빠른 시간에 전소된다니 무섭네요... 일단 연기나면 바로 차세우고 대피해야겠어요......","17225953","2022-05-03 08:33:54",""
"Nao","전기차에서 메인배터리가 아니라면 결국 서드파티
아이템 문제인데 너무 설치를 많이하셨네여...","17225953","2022-05-03 08:36:49",""
"아노군","@Nao님 이렇게 보면 순정으로 안달려나오는게 제일큰거 같네요.","17225953","2022-05-03 08:37:38",""
"Nao","@아노군님 보조배터리 통풍 블박 오토프렁크까지 하셨으니...

가장 유력한건 합선이나 보조배터리일 가능성이 높다보니..

통풍은 안달린건 테슬라 잘못이지만 보배는 테슬라 탓은 못할거 같아요

대안은 제시해줬으니.. 센트리캠이라고","17225953","2022-05-03 08:39:26",""
"엑스베이스","Nao님
보조배터리는 블랙박스 전용 리튬인산철 보조배터리라 화재 원인이 아니라고 하네요. 통풍시트 케이블 쪽에 아닌가 싶기도 하구요.","17225953","2022-05-03 10:52:01","2022-05-03 10:53:48"
"힝힝이","차량 보조배터리는 제가 .. 절대안하는 1순위 튜닝인데 ..
가족중에도 보조배터리화재로 트렁크부근에서 화재시작해서 전손한적도있고
가끔씩 차량화재보면 사제 보조배터리화제인경우가 종종있죠.. 순정이최고..","17225953","2022-05-03 08:37:10",""
"muro","@힝힝이님 저도 블박보조배터리는 절대 안합니다
화재사례가 정말 많아요","17225953","2022-05-03 08:38:34",""
"솔로맥","@힝힝이님 저도 보조배터리는 절대 안합니다. 그리고 캐빈내에서 전기는 무조건 시거잭으로부터 나오겠끔 하고 추가로 퓨즈를 설치해서 합선등에 안전장치를 추가합니다.","17225953","2022-05-03 08:40:50",""
"power77","@모오오닝님 보조배터리가 가장 유력한데 원인미상이라 업체도 보상안해주는거 같습니다.","17225953","2022-05-03 08:41:30",""
"아노군","@모오오닝님 화재가 본격적으로 시작되고 폭발음이 들렸다는거보면 합선 후 타오르면서 터진게 아닌가 싶네요..

은근 배터리 근처 합선(단자, 배선 등)으로 1차 화재 시작되고 난뒤에 과열로 터지는케이스도 많더라구요.","17225953","2022-05-03 08:42:18","2022-05-03 08:43:02"
"봄은고양이로다","@모오오닝님 보조배터리 폭발의 의한 화재는 아니라고 차주님 댓글이 달려있습니다.","17225953","2022-05-03 11:48:24",""
"0두랄루민0","안타깝긴합니다만 손댄부분이 좀 많네요..","17225953","2022-05-03 08:42:43",""
"헤도니스","보조베터리를 보통 운전석 바닥에 두죠??? 저건 정말 안해야되겠네요.","17225953","2022-05-03 08:42:51",""
"페르셰포네","@헤도니스님 배선 깔기 귀찮아서요

직접 트렁크에서 배선 가져와 보니까 배선 준비하고 납땜하고 차종별로 루트 알아놔야 되고 내장재 뜯어야되고 매우 귀찮습니다 그것 말고는 없어요","17225953","2022-05-03 09:00:28",""
"workaholic","시트 아래에서 연기 올라오는게 통풍시트 배선 합선 되서 직물에 불 붙은거 같기도 하고.. 보배가 시트 아래에 있다면(?) 보배에서 발화 했을수도 있겠네요","17225953","2022-05-03 08:42:53",""
"zmffldkd","원글 댓글보니 보조배터리는 콘솔박스 밑에 해두었다하니
최초 발화위치 (영상촬영상) 통풍시트가 원인일 가능성이 제일 높아보입니다.","17225953","2022-05-03 08:47:12",""
"zmffldkd","댓글추가달린거 보니 중앙 콘솔 밑에 심어두었다하네요 -> 보조배터리가 역시.. 맞나보네요","17225953","2022-05-03 09:39:08",""
"mingheelee","전기차에서 배선을 만지는 출고후 작업은 너무 위험합니다. 피해자분의 처지는 무척 안타깝지만, 테슬라나 시공업체의 입장은 당연하다고 생각됩니다. 법률적으로도 책임을 묻기 어려울 겁니다. 제가 운용했던 모델 3 초기모델은 트렁크도 자동이 아니었고, 두개 정도의 사제업체 제품이 있었지만 전기차 배선을 건드리는 것 자체가 거부감이 있어 그냥 탔었습니다. 현재 모델 Y도 전혀 건드리지 않고 틴트만 하고 타고 있습니다. 전기차든 내연기관차든 장식적인 것 이외에는 건드리지 않고 순정 그대로 타시는게 좋습니다.","17225953","2022-05-03 08:47:54",""
"Forecasting","테슬라는 그냥 센트리캠 쓰는게 나을것 같아요. 저는 전방 블박만 usb로 연결해서 따로 하나 두고 있습니다.","17225953","2022-05-03 08:48:25",""
"대충사는인생","이것저것 튜닝도 있지만 보조배터리는 정말...
여름철 옥외 주차시 차내 온도가 70도를 넘어가는데 뭘 믿고 걔를 상시 동작시키나 모르겠습니다.
셀은 대기업이라 치고, 거기 달린 BMS를 믿는다고요?
시공샵은 많이 설치해봤으니 알아서 잘 했겠지?
ㅠㅠ","17225953","2022-05-03 08:55:49","2022-05-03 09:19:33"
"Moderate","저도 기름차든 전기차든 보조배터리는 절대로 안합니다. 인산철이면 좀 괜찮으려나요","17225953","2022-05-03 09:02:11",""
"예리남편","튜닝의 끝은 순정. 좋은거 있으면 석박사 수천명 초봉 3억씩 받는 테슬라에서 어련히 이미 해줬을겁니다.","17225953","2022-05-03 09:11:26",""
"에릭핑거","전장쪽에 손을 너무 많이 보셨네요.
조금더 편하려고 손을 보는 건데... 안타깝네요.
돈도 돈이지만 정신과 치료도 받으셨다는 것을 보면 많이 힘드셨겠네요.","17225953","2022-05-03 09:20:37",""
"Forecasting","어제 저 건으로 글들이 올라오던데 보니까 저분이 하신 보조배터리가 원래 말이 많던 제품이라고 하더라구요
그거면 불나도 이상하지 않다라고..","17225953","2022-05-03 09:21:10",""
"하늘풀","원인 미상으로 나왔어도 보험 든것에서 보상 해주는게 아닌가요 ??","17225953","2022-05-03 09:26:07",""
"New댜넬","하늘풀님// 전손 자차처리는 해준다고 하네요","17225953","2022-05-03 09:27:25",""
"하늘풀","daniell0님// 그나마 다행이라고 해야 할지요 ㅠㅠ 알려주셔서 감사합니다","17225953","2022-05-03 09:28:05",""
"ckhoon","저도 통풍시트가 원인으로 보이네요.","17225953","2022-05-03 09:26:49",""
"EUROPA_MR","저는 상시도 불안해서 안하는데 엄청 이거저거 하셨네요 ㅠㅠ","17225953","2022-05-03 09:39:40",""
"까르띠","단순 블박 하이패스 정도면 모르겠으나 시공하신게 좀 많아서 그저 안타까울 따름이네요..","17225953","2022-05-03 09:42:07","2022-05-03 09:42:34"
"mikastar","블박 보조배터리 절대로 안답니다. 뭐 어느 업체가 불나고 망한 회사도 있지만.. 애초에 화재위험성이 젤 큰물건이죠","17225953","2022-05-03 09:43:41",""
"벚꽃말고","무섭네요.. 이런 경우는 배선 작업 대충대충 해서 그런걸까요
튜닝업체들 보면 배선 걍 막 가져다가 꼽고 붙이고 그러든데","17225953","2022-05-03 09:46:08",""
"쿠오쿠오","@벚꽃말고님 애초에 저런 작업들을 공장에나 연구소등에서처럼 모든 테스트를 완벽하게 하고 점검하는것도 아니니
대충이라기보단 사소한 실수 때문일수도 있고,
주변환경이나 특이한 압력/움직임 등으로 인한 이상현상 임계점 도달 등
정말 원인이 너무 다양해서 누구를 특정해서 탓하기는 힘들죠.","17225953","2022-05-03 10:30:52",""
"Dr. Hoo...","저 정도로 손 대면 누가 잘못했는지 절대 알 수 없겠네요;; 확률적으로 차량 제조사보다는 시공업체들이 뭔가 잘못했을 가능성이 훨씬 높겠죠.. 심지어 한두군데도 아니고;;","17225953","2022-05-03 10:00:38","2022-05-03 10:01:33"
"ssunshine","잠시 거주하는 곳이 주차 환경이 너무 안좋아서 보조배터리 쓰고 있는데 걱정되네요 ㅠㅠ 인산철에 아이나비 배터리긴한데...","17225953","2022-05-03 10:01:14",""
"엑스베이스","ssunshine님
인산철 보조배터리면 걱정없어요. 현대기아 빌트인캠 보조 배터리도 모 회사의 리튬인산철 보조배터리 내장해 씁니다. 보통 돈 아낀다고 폰 충전하는 보조배터리 써서 문제죠. 물론 본문의 차주도 인산철이라 화재 원인이 아니라고 합니다.","17225953","2022-05-03 10:55:47","2022-05-03 11:01:29"
"엑스베이스","까망꼬망님
리튬인산철 특성이 리튬이온 보다 더 고온에서 견디고 리튬이온 처럼 0% 이하의 깊은 방전시와 100% 충전이 오랜 시간 지속 될때 수명 저하나 부풀어옴이 없어서 안전 하다는 것입니다.

리튬인산철 셀이 특성상 안전 하다는것이고 리튬 인산철을 이용한 작은 용량의 보조배터리까지는 기본적인 안전장치만으로도 화재가 일어날 가망성 거의 없습니다. 고용량의 수천와트까지 출력하는 보조배터리가 제어 노하우가 필요하며 제조사의 역량으로 인해 화재까지 날수가 있는것이죠.","17225953","2022-05-03 13:46:06","2022-05-03 13:46:51"
"ssunshine","@엑스베이스님 좋은 말씀 감사드립니다. 조금은 안심하고 타도 되겠네요 ㅠ","17225953","2022-05-03 13:53:53",""
"밀하우스","20분안으로 화재가 끝난거 보니 메인 배터리는 연소가 안되었네요. 전기차와 연결지을 문제는 아닌것 같고. 보조배터리를 쓰거나 배선 건드는 튜닝하는 모든 자동차에 해당하는 문제 같네요. 모든 차는 순정으로 타야 나중에 문제가 없을듯.","17225953","2022-05-03 10:18:35",""
"쿠오쿠오","그래서 저런일을 방지하기 위해선 차를 적당히 사랑해야하는것도 방법이긴 합니다.

남들이 한다는거, 그냥 좋아보이는거 다 하기보단 항상 적당히...ㅜㅜ","17225953","2022-05-03 10:31:57",""
"포기ㄴㄴ해","테슬라, 시공업체, 차주 입장 모두 어느정도 이해가 됩니다.
그래서 보험자차 처리가된다고 하니 큰 손해는 안보셨겠네요
자차 처리 안됐으면 그냥 수천만원이 증발.........
저도 순정지향이지만 블랙박스랑, 애프터블로우가 달려있는데 제거 해야 하나 -_-;;","17225953","2022-05-03 10:37:22",""
"SANGSANG-GD","이건 원인미상이 아니라.. 출고 후 차주 동의하에 행한 다양한 튜닝이 복합적인 원인이 된거라고 합리적인 의심이 될 수 밖에 없는거라.. 어디 하소연 하기도 그렇네요...","17225953","2022-05-03 10:38:15",""
"MUSICARTE",".....안된 이야기지만 욕심이 화를 불러왔다고 생각됩니다.","17225953","2022-05-03 10:48:41",""
"리릿","전기 화재가 나면 보통 합선이라고 떠들지만, 사실 합선이 직접적인 원인은 아닙니다.
피복이 살아 있는데 합선이 날리가 없거든요.

이게 새로 전기 장치를 설치하면, 기존 배선, 기존 커넥터에서 전기를 더 따오는데요.
이때 선을 감아서 전기를 따게 됩니다.
근데 이때 선을 더 따는 방법이, 제대로 인증 받은 그런 커넥터 사용하는게 아니라..
그냥 커넥터에 구리선을 둘둘 말거나.. 기존 배선 까고 거기에 둘둘 말거나 하거든요 -_-;

요때 숙련된 기술자가 제대로 시간과 정성을 들여서 잘 하면 괜찮은데, 보통 안그렇습니다. 정말 대충해요.
그럼 초기엔 큰 문제 없지만, 시간이 지나 진동, 가속도 등이 가해지면 접점 면적이 더 좁아져요.

면적이 작아지면, 저항이 상승합니다.
저항이 상승하면 열이 상승합니다.
열이 상승하면 피복이 녹습니다.
피복이 녹는 점을 지나면, 피복에 불이 붙습니다.
합선은 피복이 녹고 난 다음의 결과에 지나지 않습니다.

이게 바로 자동차를 비롯한, 상당수 화재들의 주 이유입니다.","17225953","2022-05-03 10:55:48","2022-05-03 10:57:02"
"DMWriter","원본 글에
<테슬라에선 차에 외부업체에서 인증된지 알수없는 외부장착물을 달았고, 그 업체에서 차 배선을 어찌 건들였는지 알수 없기때문에 책임을 질수없다, 일단 메인배터리화재가 아니기에 차 배선에 손을 댄 외부에서 원인을 찾아야하는거 아니냐는식이고, 그 외부업체에선 원인이 자기들의 책임으로 나오면 당연히 보상을 해드리지만, 그렇지 않은데 고객님이 알아서 하셔야지 왜 피해받으신걸 자기네측에 얘기하냐는 식입니다. >

라고 써있는 부분이 의미심장하죠.. 외부 업체에서 항상 시공하다 문제 생기면 책임지겠다고 하는데 실제로는 100 % 자기네 책임이 있다는게 확인이 되기 전까지는 나몰라라 한다는거죠.","17225953","2022-05-03 10:59:02",""
"로드스터욤","가슴이 찢어지실텐데 담담하게 글 쓰셔서 더 안타까웠습니다","17225953","2022-05-03 10:59:49",""
"barekart","전기차 뿐만 아니라 일반 내연기관 차량도 마찬가지죠 뭐...
순정 외에 뭔가 장착하는 순간 저런 위험은 안고 가는겁니다","17225953","2022-05-03 11:48:05",""
"토레노86","사제 말고 순정 빌트인캠 보조배터리는 상관없겠죠?","17225953","2022-05-03 12:08:26",""
"뭅뭅","배선작업할때 차량전용 와이어와, 커넥터, 퓨즈만 정석대로 시공하면 문제발생 확율은 엄청 낮아집니다.","17225953","2022-05-03 12:25:56",""
"탕수육","https://cafe.naver.com/noljatravel/457721

저는 이 글 읽고 중립기어 박습니다.

전자담배 등 몰랐던 내용들이 조금 있거든요.","17225953","2022-05-03 15:04:27",""
"jasonbourne","@탕수육님 오토도어핸들이란것도 있군요. 화재보고서 엄청 자세하네요","17225953","2022-05-03 15:30:59","2022-05-03 15:34:32"
"YGee","@탕수육님 시거잭이 오히려 더 의심스럽네요..

시거잭 용량있는대 이거 모르고 쓰시는 분들 많습니다. ( 녹거나 불나요...)","17225953","2022-05-03 16:28:54",""
"캐논광","생에 첫차였던 아반떼HD 탈때는 나름 이것저것 DIY도 좀 하고 그랬는데
동생한테 중고로 넘길때는 순정으로 돌려놓고 넘겼습니다.
전기쪽 DIY는 사고 발생시 차주가 눈탱이 맞을 확율이 매우 높아지고
제조사에게 유리할 수 밖에 없을겁니다.
두번째 차량인 하이브리드는 DIY라고 한건 1도 없습니다.","17225953","2022-05-24 15:00:13",""
"빼꼼","ㅠㅠ 저도 증상타나날까 걱정이네요 ㅠ","17165066","2022-04-08 09:23:31",""
"뭅뭅","@님 보통 60~80% 구간에서 충전속도가 0.5kw이하로 불면서 갑자기 100%로 배터리 게이지가 올라가면 당첨입니다.

일단 위와같은 상황이 생기고 셀편차가 크면 자동으로 계기판에 경고등 뜨고 1시간 내외로 현대에서 전화옵니다. 긴급입고하라고...","17165066","2022-04-08 09:26:49",""
"빼꼼","@뭅뭅님 ㅠㅠ 작년 8월 출고라 9월이전?차량은 iccu 을 소프트웨어적으로만 업뎃해줬고 그 이후는 부품이 바뀐거라 하더라구요. 그래서 괜히 더 불안?한게 있네요 정보 감사합니다.","17165066","2022-04-08 22:24:17",""
"mikastar","배터리 재고 없다고 수리기간이 늘어지기 일쑤였는데 요즘에는 금방금방 해주는군요 놀랍네요","17165066","2022-04-08 09:26:03",""
"뭅뭅","@님 E-GMP 모듈화의 장점이지 않을까 싶습니다. 하부 배터리팩 내리고 리모콘 배터리 갈아끼우듯이 교체... 끝.","17165066","2022-04-08 09:27:26",""
"mikastar","@뭅뭅님 그전에도 모듈화는 되어있었는데 통으로 갈아주고 배터리 수급이 잘 안되었어요.
모듈로만 교체해도 문제 없게끔 BMS 더 발전이 된 느낌이 드네요.","17165066","2022-04-08 09:45:20",""
"요켠","현대의 AS가 ""원래 그렇습니다""로 악명이 높지만...
문제 증상만 명확하면 빠르고 친절하게 교체 해 주더라구요.","17165066","2022-04-08 09:32:08",""
"Moderate","@요켠님

얼라인먼트 틀어졌다고 하니까 원래 그렇다고 하더라고요 ㅋㅋ 차가 똑바로 안 가는데도요..","17165066","2022-04-08 09:36:33","2022-04-08 09:36:47"
"솔로맥","배터리 이슈 발생하면...
코나EV 화재로 호되게 당한 경험이 있어 내부SOP에 최우선 처리로 되어있을 것으로 추정됩니다.","17165066","2022-04-08 09:37:20",""
"뭅뭅","@솔로맥님 바로 전화오고 입고하라고 종용하는거 보면... 엄청 민감한것 같습니다.","17165066","2022-04-08 10:40:57",""
"또탈퇴된코란","다른 전기차 모 회사 생각하면 대처가 장난아니게 빠르네요 ㄷㄷ 비교 불가","17165066","2022-04-08 09:38:09",""
"부랭","제 오닉5는 프로그램오류? 로 입고해서 대차도 오닉5받고 수리한다고 5일넘게 타고 그랬네요 ㅎㅎ","17165066","2022-04-08 09:43:33",""
"주말은쉼","코나때 얻은 교훈의 힘일까요?ㅎ
그나저나 계약한 제 아이오닉5은 언제 나올지ㅠ","17165066","2022-04-08 09:55:26",""
"뭅뭅","@주말은쉼님 아직도 제가 아이오닉5를 계약하고 4달만에 받은게 믿기지 않지만... 출고는 정말 복불복인것 같습니다.","17165066","2022-04-08 10:40:35",""
"Karyudrian","70%에서 100%로 순간이동이라니.. 휴대용기기 배터리 죽기직전 증상과 매우 유사하네요..","17165066","2022-04-08 09:58:38",""
"뭅뭅","@Karyudrian님 네 맞습니다. 마치 드론 배터리가 죽기전 증상과 비슷...","17165066","2022-04-08 10:39:03",""
"몸튼튼맘튼튼","모듈교체는 테슬라는 어려운 방식이겠네요. 다 본드로 붙인 배터리팩이라~","17165066","2022-04-08 11:20:50",""
"CaTo","이렇게 잘 처리되는 경우는 1가지 뿐 입니다
'레슨런에 없던 불량이 발생 하였다' 혹은 '라인에서 진짜 한두개 밖에 안보이던 불량이 밖애서 나왔다 연구소에도 불량 샘플이 몇개 없어서 골때리고 있다''=> 남양연구소에서 빨리 가져오라고 소리를 지른다","17165066","2022-04-08 11:45:02","2022-04-08 11:46:57"
"림김박","@CaTo님 개발할때 정말 한번 발생해서 찜찜했던 불량인데 안나오나?? 싶으면서도 재현이 안되서 클로즈된 문제점은 소비자 손에 넘어가면 백프로 나오죠
테스트케이스의 모수가 차원이 다르기 때문에...","17165066","2022-04-08 14:45:22",""
"뭅뭅","@CaTo님 저도 의견에 적극동의하고 있습니다. 이렇게 빨리 처리되려면 보이지 않는손이 무조건 존재한다고 볼수 밖에...","17165066","2022-04-08 16:12:15",""
"CaTo","@뭅뭅님 불량이 발생해도 이런 희귀 불량이 걸려야 합니다...쿨럭...","17165066","2022-04-08 16:57:03",""
"prios","배터리 어셈블리 전체 교체가 되겠네요. 브랜드를 막론하고 전기차의 이런 증상이 보증기간 이후에 나타난다면 골치좀 아프겠습니다..ㅠ","17156103","2022-04-04 18:39:24",""
"뭅뭅","prios님// 우선 셀단위로 수리가 가능하다고 하니(검증된바 없음. 카더라) 보증기간후에는 셀단위 교체로 비용이 엄청 클것 같진 않습니다. 다만 지금 이 증상이 화재로 이어지질 않길 바래야죠.","17156103","2022-04-04 18:51:34",""
"TYPE214","아직 보증기간은 넉넉할테니 다행?이네요.","17156103","2022-04-04 18:42:43","2022-04-04 18:42:47"
"대충사는인생","혹시 셀 전압편차라 예상하시는 이유가 있나요?
초기에 발생한 셀 전압편차라면 볼것도 없이 품질문제고, 사실상 교체말고는 답이 없죠.
장기적으로는 불가피한 면이 있는데 해결이 쉬운 문제가 아닌지라...","17156103","2022-04-04 18:57:41",""
"mikastar","코나와 상관없이 하브때에도 그랬지만 고전압배터리는 셀 전압편차 이슈가 아예 없지는 않았습니다.

근데 지금은 배터리 생산량을 쥐어짜고있기때문에 qc에서 걸러지지 못한 배터리 셀이 기존보다 더 많이 들어가는 느낌이지 불나고 그러진 않아요.
코나화재는 오히려 분리막 잘못된 설계로 누적사용으로 피로파괴식으로 발생하는 문제였죠(제 추측이지만)

또 셀불량은 초기불량이기때문에 수십만탄다고 해서 나타나는 문제는 아니에요
다만 교체하는것도 하루아침 뚝딱 되는게 아니라서 문제죠...","17156103","2022-04-04 19:01:38","2022-04-04 19:04:27"
"대협군","고생 많으십니다~~ 수리 후기도 부탁드립니다!","17156103","2022-04-04 19:07:10",""
"엑스베이스","모듈 일부만 교체 될겁니다. E-GMP 플렛폼이 처음 생산 됐을때 당시 센터 기사들에게 정비 교육이 다 되지 않아서 그때 셀불량 나면 어셈블리 전체 교환이었는데 지금은 해당 모듈만 교환 할겁니다. 모듈을 표준화한게 현대에선 이득이 되는 상황이 이런 경우죠.","17156103","2022-04-04 19:23:03","2022-04-04 19:23:48"
"logaems","저도 볼트ev 타는데 같은 증상으로

조기에 배터리 교체받습니아!!","17156103","2022-04-04 20:39:57",""
"가나다라마바사아자차카타파허","sk배터리가 유독 자주그랬어요 레이 쏘울...","17156103","2022-04-05 06:40:01",""
"돌아홉개","오닉5 4륜 롱레 20인친데요 저는 완충 370 뜹니다.. 저도 이게 비정상인가요?","17156103","2022-04-08 09:28:57",""
"포빅","대표적로 볼트ev가 있습니다","17139385","2022-03-29 14:34:26",""
"로드스터욤","@포빅님 댓글 감사합니다","17139385","2022-03-30 14:55:17",""
"kgican","르노 조에, 볼트","17139385","2022-03-29 14:34:40","2022-03-29 14:34:51"
"로드스터욤","@kgican님 댓글 감사합니다
조에랑 볼트도 눈팅중입니다.","17139385","2022-03-30 14:55:28",""
"로드스터욤","@래파님 댓글 감사합니다. 역시 니로 아니면 볼트군용","17139385","2022-03-30 14:55:44",""
"멋진상우","@산들한들님
정답이십니다. ^^","17139385","2022-03-29 17:54:54",""
"로드스터욤","@산들한들님 깔끔한 정리 감사합니다
고속도로 출근이 많아서 니로나 코나 ev가 나을거 같네요","17139385","2022-03-30 14:56:10",""
"아노군","요즘 다 올라서... 니로 볼트 둘중하나겠네요 코나는 음...","17139385","2022-03-29 14:35:43",""
"로드스터욤","@아노군님 니로도 옵션 좋은 매물은 3500가까이 하더라구요!
댓글 감사합니다.","17139385","2022-03-30 14:56:41",""
