"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"성수동Alex","@graycode님 전장스펙은 장난없고 자비없습니다. 환경 태스트 중 온도 와 방수 테스트가 제일 빡신데 대략 120도 정도로 보심되요.
다른 원인이 있겠죠.","15253836","2020-08-08 11:40:42",""
"성수동Alex","@배꼽잡아님 엔진룸 아니여도 합니다.","15253836","2020-08-08 12:23:39",""
"graycode","@성수동알렉스님
테스트는 어떻게 했는지 모르겠고요 ..

- 기온이 낮은 계절에서 알려진 화재건이 없는 점

- 과충, 과방전이 배터리 수명에도 영향이 있지만 화재발생 가능성도 높인다는 점

코나만의 이유가 있고 원인규명과 리콜이 해결책이겠지만 ..
'기온과 SOC 영향이 있을 수 있다.'라고 충분히 추론할만 하고 조심해서 나쁠 건 없다고 생각합니다.","15253836","2020-08-08 12:24:49",""
"-아시에-","리콜했나 안 했나가 관건이겠네요.","15253836","2020-08-08 11:41:18",""
"HeeYa","실험실과 테스트환경과는 다른 실 환경에서 뭔가 문제가 생기는거 같은데...
기존 qc에서 찾아내지 못한 케이스가 있나봅니다.
몇건 더 생기면 팔린대수 대비 화재케이스가 BMW보다 더 높을 수도 있겠는데요?","15253836","2020-08-08 11:49:57","2020-08-08 11:50:06"
"Jack_Kim","HeeYa님// 대부분 메이커들 화재건수가 BMW보다 더 높습니다.","15253836","2020-08-08 11:53:54",""
"휘소","BMW는 흡기부 문제로 인한 화재 건수가 워낙 많은거고, 이슈가 된거구요.
일반 차량들은 다양한 이유로... 라이타 부탄가스 불붙고 뭐 그런거죠.","15253836","2020-08-08 12:46:34","2020-08-08 12:46:45"
"새벽의달","코나불타는거 알면서도 난괜찮겠지 하고 사니깐요..
진짜 문제있는거 알고사는데 문제터짐 걍 그러려니해야죠..","15253836","2020-08-08 12:13:01",""
"라임라스ry","이번에도 만충 사고인가요?
이전에는 완충 가까이에서 화재가 발생한 건이 많은 것 같더라고요.","15253836","2020-08-08 13:10:58",""
"graycode","@님
이번에도 만충인진 모르겠습니다만 충전선이 연결이 되있네요.

작년 강릉도 충전 중,
세종도 충전 완료 충전기 연결 중,
올해 대구도 100% 만충 완료 충전기 연결 중 ..
으로 알고 있습니다.","15253836","2020-08-08 15:10:36",""
"판다를판다","무섭네요..
bms업데이트 후 급속충전기로 완충시 93%에서 멈추는 거 보고 안심하고 있는데 리콜 여부가 관건이겠네요 정말..","15253836","2020-08-08 14:16:31",""
"에이스등판","또 코나","15253836","2020-08-08 14:32:47",""
"잇찌","쌍둥이 차인 니로는 화재가 없는 것도 신기하네요.","15253836","2020-08-08 14:56:47",""
"가난도우아하게","코나는 lg화학, 니로는 sk이노베이션의 베터리를 사용해서, 완전히 같은건 아니라고..","15253836","2020-08-08 18:25:10","2022-06-06 04:25:42"
"라마님","리콜 대상이 아닌 차 운용중인데 살짝 불안하네요 ㅎㅎ","15253836","2020-08-08 14:58:42",""
"리.셋.","에고... 코나는 미국에서도 완속 충전중 화재가 있었는데 또 발생이라니.... 덮기에 급급하지 말고 원인 규명을 잘 해야 할텐데요","15253464","2020-08-08 07:49:32",""
"lolz","@리.셋.님 원인을 찾을 수는 있은건지도 궁금합니다","15253464","2020-08-08 07:52:40",""
"maruru43","ㅎㄷㄷ 하네요","15253464","2020-08-08 07:50:07",""
"NULLNONE","코나 자주그러네요..저건 현대에서 보상해주나요?","15253464","2020-08-08 07:51:47",""
"lolz","@Null_Null님 이전 대구 전소건은....
동호회 이슈화 > 어느순간 관련글 삭제, 언급금지
였습니다...","15253464","2020-08-08 07:53:49",""
"카슨도슨","@lolz님
그렇다는건 현대와 협의 끝 이라고 봐도 되려나요?
새 차 수준의 협의겠죠?","15253464","2020-08-08 08:26:22",""
"lolz","@카슨도슨님 현대와 차주간의 합의인지
현대와 해당 커뮤니티와의 합의인지는 모르죠","15253464","2020-08-08 08:27:22",""
"카슨도슨","@lolz님
아니 커뮤니티가 거기에 낄 이유가 있는건가요...;;","15253464","2020-08-08 08:28:30",""
"lolz","@카슨도슨님 저긴 커뮤니티라기 보단 개인이 운영하는 광고판이라...
과거 전적도 있습니다.","15253464","2020-08-08 08:29:30",""
"사자머리12","@Null_Null님 예전 세종 고운동 화재때는 차주께서 현대에서 영수증이 있는것만 보상해준다고 하셨어요","15253464","2020-08-08 10:29:20",""
"아이카시아","@lolz님 저번 대구화재 어느순간 언급이 없어서 궁금했는데 근황 감사합니다. 며칠지나서 동호회글보니 현대와 합동조사중이라더니 결국 그렇게 덮은거군요...차주분이 정상적으로 보상받았길바라는데 과연 진실은 어쩔지...","15253464","2020-08-08 14:47:59",""
"욱짜2","코나는 배터리 관련 설계결함이 있는 것 같은데 아직도 해결못하고 있나보네요 -.,-","15253464","2020-08-08 07:55:45",""
"lolz","@욱짜2님 배터리 문제이긴 한건가도 의심스럽습니다.","15253464","2020-08-08 07:59:40",""
"STMT","번호판이 없네요..?","15253464","2020-08-08 08:07:33",""
"lolz","@STMT님 클립형이라 그냥 빠집니다. 사고 발생하고 바로 떼간게 아닌가 싶어요","15253464","2020-08-08 08:08:45",""
"STMT","@lolz님 그게 이해가 안가서요. 뗄 일이 뭐가 있죠...","15253464","2020-08-08 08:10:25",""
"lolz","@STMT님 가드에 손상이 있는것으로 봐서 사고로 바닥에 떨어진 뒤 그냥 치운게 아닐까요?","15253464","2020-08-08 08:12:34",""
"VBody","@STMT님 폐차던 이전이든 할때 번호판 없음 벌금 나옵니다.","15253464","2020-08-08 11:11:22",""
"Goat","@VBody님 뒷번호판만 필수 아닌가요?","15253464","2020-08-08 12:49:09",""
"lolz","@웅웅이님 차량별 OBC, BMS 각기 다릅니다.","15253464","2020-08-08 08:09:58",""
"파곰","현대는 자주 그러네요 코나와 볼트가 같은 배터리로 알고 있는데 뭐가 다른걸까요","15253464","2020-08-08 10:32:09","2020-08-08 10:32:46"
"lolz","@파곰님 코나 : SK
볼트 : LG","15253464","2020-08-08 11:55:06",""
"mohae","많은 차종중에 딱 코나만 그러니.. 이게 무슨 결함이 있는게 아닌가 싶어요.","15253464","2020-08-08 11:01:56",""
"lolz","@mohae님 판매대수 대비 비율로 봐야할 듯 하지만 건수가 좀 많은듯요","15253464","2020-08-08 11:55:42",""
"brain9","또 코나?
코나는 현대가 전부 리콜해야한다고 생각합니다.","15253464","2020-08-08 11:54:31",""
"lolz","@브라이언9님 원인 규명부터..","15253464","2020-08-08 11:55:49",""
"brain9","@lolz님 당연히 원인규명후에 리콜해야죠.
원인규명이 안되면 전액환불 밖에 방법이 없을테니까요.","15253464","2020-08-08 11:58:50",""
"아이카시아","코나가 나름 전기차에서 니로와 같이 꽤나 상위 판매대수인데 참...아직도 원인을 못찾고 맨날 불나는거보면 오너분들 걱정이 엄청클거같네요...","15253464","2020-08-08 14:49:57",""
"STMT","책임감 있는 모습 멋집니다","15220835","2020-07-29 13:00:01",""
"graycode","(저는 절대 그러지 못할 ) 잘못을 인정하는 용기에 박수를 ..","15220835","2020-07-29 13:04:48",""
"jyc1967","글을 지우는것보다 수정하고 잘못을 인정하고 평가를 받는것이 진정성이지요
글을 지우는것은 자신의 잘못을 감추는 것이라고 생각 합니다","15220835","2020-07-29 18:11:07",""
"쏘울","왜 그렇게 어그로 끄는지 모르겠습니다.","15220434","2020-07-29 11:12:29",""
"웨건마니아_록맨10","네 그러셨네요.","15220434","2020-07-29 11:13:00",""
"성수동Alex","아 삭제했네요. 내 댓글;;;;","15220434","2020-07-29 11:38:44",""
"웨건마니아_록맨10","@성수동알렉스님 메모 한분 하는걸로...","15220434","2020-07-29 12:03:51",""
"아잉","글 그냥 지운건 사과드립니다. (제대로 확인을 못했네요)

제목,내용을 정정하면 될 걸 조금 당황해서 지워버렸네요 댓글 단 분들 죄송","15220434","2020-07-29 12:53:46","2020-07-29 12:54:45"
"y_submarine","잔고는 0이어도 되죠
앞으로 캐시플로우가 중요하지..","15201710","2020-07-23 11:28:08",""
"그린밀크티","subma.y님// 그렇긴 하죠.. 그래도 먼가 불안? 해서 유지비가 부담되진 않을거같은데 어느정도인지 궁금해서요","15201710","2020-07-23 11:29:05",""
"kgican","중고차를 살 돈을 말씀하시는건지...","15201710","2020-07-23 11:28:35",""
"그린밀크티","kgican님// 앞으로 굴릴 때 드는 돈이요!","15201710","2020-07-23 11:29:26",""
"힝힝이","신차기준 블로그꺼 퍼왔는데.. 차량가액빼면 유지비대충나오겠죠?


잔고요..?.. 직장이있으시면 중고차할부도가능하구... 이번에 장모님따라서 고모님이 레이를 중고로들이셨는데 1000만원수준에서 보면 주행거리 너무 높지않고 상태 준수한거 많더라고요. 모닝이1000이면 레이보다 상태가 더나을거구요.
연비는 생각보다 좋진않지만 가끔타실것같고..
1000언저리에서 찾아보시면될것같아요.
그냥 적당하게 500할부한다치고
500만원에 보험료결제할 카드한도정도...?
보험료말고는 큰돈나가실게없을텐데용...
기름값정도만 계산하셔도될것같습니다.","15201710","2020-07-23 11:30:13","2020-07-23 11:32:41"
"그린밀크티","힝힝이님// 그렇군요 감사합니당","15201710","2020-07-23 11:32:26",""
"aiko","차를일시불로 삿다는 전제하에 통상적인 1년 1만~1.5기준으로 월30 생각하면됩니다.(자동차세 보험료는 할부로깔고) 수리비용도로 50~100정도는 상시 융통가능하게 현금플로우짜야하구요","15201710","2020-07-23 11:32:39","2020-07-23 11:33:21"
"쏘울","중고모닝 기름값 보험료 세금 다해서 월 30정도 생각하시면 될듯합니다","15201710","2020-07-23 11:33:29",""
"돌마루™","유지비 말씀하시는건가요?

차량구입비 + 등록비 는 제외하고...

1. 매년 자동차 보험 비용
2. 매년 자동차세
3. 기름값
4. 5000~10000km 마다 엔진오일
5. 기타 차량 정비비 정도 드는데...

저는 코나 1.6 가솔린이라 작년기준 주행거리 약 1만에 총 지출 230만원 정도 나왔습니다.
경차는 보험이랑 세금이 좀더 저렴하니까... 더 적게 나올듯 싶네요.","15201710","2020-07-23 11:34:47",""
"전자치킨","경차니 취등록세 빼고,
중고 차값이야 천차만별이니.. 300~1천만원 정도예상하면,
달리는 키로수에따라 가격은 다르실거구요.
1년타고 타이어바꾸는것은아니니
차값 + 기름값 + 보험료 정도만 계산해서 나눠보시면 1년에 부담해야될금액이 어느정도지 알수있을겁니다.

전 i30 구매하였는데..
1차 가격이 약 700만원 / 2천 할부 남았고, 3년으로 나누어서 700만원정도라고 예상하면.
1년에 차량으로 빠지는 금액이 할부금 700만 + 보험료 80만 + 기름값 1만키로기준 100만 + 자동차세 40만원대
그러면 대략적으로 할부금이없이 현금구매하셨다고 생각하시면 대략 1년에 2~3백정도 들어가실것이고,
저처럼 2천 할부끊으셨다면 대략적으로 1년에 천만원씩 소모된다고 보시면됩니다.","15201710","2020-07-23 11:36:19",""
"Rick","차는 가능하면 새차로 하시고 중고로 하더라도 연식이 오래되지 않은 걸로 하세요. 보통 첫번째 정기검사가 5년차에 통보되는데 그 시기가 지나면 하나 둘 문제가 생기기 시작합니다. 유지비가 문제가 아니라 초보시면 대처능력이 떨어지실테니 가능하면 운행하는데 문제 없는 연식 짧은 차로 선택하세요. 그만큼 유지비도 적게 나갑니다.(기름값 + 5000km마다 엔진오일 정도?)","15201710","2020-07-23 11:38:41",""
"대왕곰돌","잔고를 말씀하시는거보니.. 아마 고정 월수입이 없으신 것 같은데,
그러면 차를 소카같은데서 필요할 때마다 렌트하시는게 훨 낫긴합니다.
차는 아무리 싼 것이라도 고정적으로 소모되는 돈이 있고,
수입이 별로 없을 때는 이것도 힘든 때가 옵니다.","15201710","2020-07-23 11:41:07","2020-07-23 11:41:36"
"방송부서","다른 것은 별거 아닌데 보험료가 좀 빡셉니다.","15201710","2020-07-23 11:46:38","2020-07-23 11:47:16"
"버블e","자돈차세와 보험료만 해결한다면 실질적으로 월 나가는 비용은 차량 힐부와 주유비 정도만 나간다고 보면 됩니다.","15201710","2020-07-23 12:02:10",""
"houseblended","엄청나게 답이 안나오게 질문을 해주셨네요.....
먼저 스마트폰에 어플을 설치해서 보험료가 얼마인지 알아보세요. 삼성화재 또는 kb자동차 다이렉트라고 검색하면 나올거예요. 이거는 1년마다 무조건 들어가는 비용. 해마다 달라질수 있습니다.
그리고 자동차 세금하고 기름값이 있죠.
주기적으로 엔진오일등 각종 소모품 교환해야 하고요....
아무튼 님의 수입이 안정적인지 아닌지가 제일 중요하죠...
그리고 돈을 더 모아서 중고차 말고 새차를 사는것을 추천합니다.","15201710","2020-07-23 12:19:05",""
"무야호-","잔고 여쭤볼 정도면 그냥 타고싶을 때 카셰어링 사용하시는게 맞아요. 그래도 차끄는것보단 합리적이거든요.","15201710","2020-07-23 12:41:43",""
"소풍이","유지비는 월 20도 안나올 겁니다
참고. 벤츠 e클 쿠페 유지비:
년 보험료 100 + 자동차세 50 + 기름값 70만 원(월 6만원 유류비*12개월), 월로 러프하게 나누면 20만 원
수리비나 소모품 교체비는 뺐고요
참고하시라고 알려드리면, 며칠 전 타이어 한짝에 40만원 씩 교체했습니다

이런거 신경 안쓰시려면 장기렌트가 편할 겁니다
직장동료가 아반떼 월 30정도 했던 거 같습니다","15201710","2020-07-23 12:45:44","2020-07-23 12:48:01"
"slkss","한 200정도는 돌발성 수리비, 가벼운 사고처리비 보험금 등으로 상시 있는게 좋습니다.","15201710","2020-07-23 13:15:42",""
"사기는밥그릇","상태가 좋고, 키로수가 낮다는 전제하에 생각보다 차 수리비는 별로 들지 않아요. 끽해야 엔진오일정도? 두번째 모닝이 12만키로 탔는데, 엔진오일이랑 미션오일, 타이어, 브레이크 뭐 이런거 빼고는 수리비가 안나가서 그렇게 부담되진 않았어요.","15201710","2020-07-23 17:26:26",""
"사리의추억","근데 의외로 중고차는 경차가 비쌉니다.
차라리 중형 세단 등이 가격이 훨 쌉니다.
구형 소나타 급으로 알아보세요.
안전하기도 하고요.","15201710","2020-07-23 17:28:53","2020-07-23 17:29:19"
"kisstherain","할부 낼거 전혀 없이 일시불로 중고차 사왔다고 치면
걍 심플하게 30만원정도 들어요 (보험료+자동차세+유류비+각종자잘한유지비용)

단, 사고 안쳤을때 기준입니다.
운전을 처음 하시면 첫해 보험료가 많이 비싸고요, 사고가 나서 누적이 되면 보험료가 점점 올라요.
그것만 주의하시면 될듯하네요.

참고로, 제가 20대때 운전한다고 했을때 서울시내에서 시내로 출퇴근 하면서 차가 왠 필요냐
차 있으면 돈 못 모은다, 사고나면 큰일난다, 차있는 남친을 만나서 연애할 생각을 해라 등등 별 소리를 다 들었습니다.
어린맘에 그런 말을 들으니 쫄아서 차 살려고 돈도 모아놨는데 안사고 그냥 대중교통 이용하며 살았습니다.

그러다가 삼십대 중반쯤에 덜컥 차를 몰게되었는데 (아빠꺼) 신세계 였습니다.
그동안 이런 저런 이유로 차 못사게 했던 모든 이유 및 모든 이유를 댄 가족,친구,지인들을 다 그냥 죽여?? ㅋㅋㅋ 할 정도로 차가 있는 삶과 없는 삶은 달랐습니다. 단, 비용을 내가 꾸준히 감당할 수만 있으면 됩니다. 차 없는 세상에선 이제 절대 살 수 없네요. 그 기쁨을 어릴 때 한살이라도 빨리 누리시길 바랍니다. ^^","15201710","2020-07-24 02:16:35",""
"서스테인","10만키로 넘게 타도 100%에 근접한 열화도를 보이는 케이스가 꽤 있나보네요 ㄷㄷ","15183040","2020-07-17 10:27:08",""
"파랑덕후","@서스테인님
30~70지키면서 3kW집밥으로 관리해주시는분들 계시던데
그런분들이 아닐까 싶습니다 ㄷㄷㄷ","15183040","2020-07-17 10:28:37",""
"수학실험","@서스테인님 테슬라는 어떻게 아끼고 타도 열화도 0%가 힘든것 같고요. 국산 차량들은 마진이 넉넉한건지 표시만 그러한건지, 열화가 거의 없더라고요. 저도 이제 6만km 를 넘은 아이오닉의 열화도가 0%인것 같습니다. 출고는 만 3년 되어갑니다. 충전은 자가에 개인형 완속충전기가 있으나 급충위주입니다.

반면에 1.5년된 모델x는 현재 열화도 5% 이상입니다. 주행거리 4.7만km. 슬프지만 450km 나 420km 나 뭐 크리티컬한 사용상의 차이는 없기 때문에 그러려니 합니다.","15183040","2020-07-17 11:39:12",""
"백귀신참","테슬라기준으로는 주행거리에따른 배터리 열화율이 걱정할 정도는 아니네요. 저정도면 내연기관도 구동계 한번 싹 청소하고 바꿀거 다바꿔주는구간인데 90%면 ㅎㅎ . 항속거리가 지금보다 30%정도 개선되면 훨씬 편하게 이용 가능할것 같은데 기술 발전이 기대됩니다.","15183040","2020-07-17 10:27:33",""
"파랑덕후","@백귀신참님 모델3 롱레인지 기준 모터배터리보증이 8년 19.2만키로인데
열화보증은 75%더군요. 니들이 암만조져봐라 8년 19.2만키로 내엔 75%이하론 안간다 라는게 아닐까싶긴합니다.

말씀하신대로 20만키로에 10%열화면 별로 신경안써도 되겠네 싶긴하지만
주행거리 30~40사라진다고 생각하면 그만큼 충전횟수가 느는거니
관리가능한 한도에서 관리해주는건 좋다고 봅니다

물론 사람성격에따라서 그딴거 안해도 된다와. 난 그런거 너무너무 신경쓰인다까지 다양하겠지만요","15183040","2020-07-17 10:31:04",""
"백귀신참","@파랑덕후님 넵 관리여부에 따라 열화가 거의없는 상태로 유지할수도 있고 역으로 신경안써도 큰 장애는 없는정도로 운행할 수 있는점이 참 좋은듯 합니다.

말씀하신대로 400~500 단위에는 10%가 좀 크게 다가올 수도 있겠네요. 지금정도 배터리 무게에 600~700정도 되면 국내에서는 정말 편하게 탈거같다는 생각이 듭니다.","15183040","2020-07-17 10:35:04",""
"코딩이냥","@백귀신참님
5만키로에 80% 초반대 열화율을 가진 표본도 있고 90%정도 수준도 꽤 있습니다.
아마, 슈퍼차저로만 충전을 하시는 분이 아닌가 싶은데 해석 기준에 따라 다르겠지만, 관리를 하면서 타야지 걱정을 안해도 될 수준이 아닐까 싶어요.","15183040","2020-07-17 11:42:19",""
"백귀신참","@코딩베베님 그렇군요. 결국 차주가 관심 갖는만큼 좋은 컨디션인건 내연이나 전기나 똑같은거 같네요 ㅎㅎ","15183040","2020-07-17 12:17:52",""
"아잉","아이오닉ev몰때 매번 급속충전했는데..

2년뒤에 중고로 팔려고 블루핸즈가서 배터리 보니 열화가 거의없어서

천년만년탈거아니니 모델3 오고나선 급충에 90퍼로 타고다니네요 ㅎ 배터리는 큰게 안심되고 좋죠 편안함","15183040","2020-07-17 10:29:04",""
"파랑덕후","@아잉님
아이오닉은 100프로가 100프로가 아니라는 이야기도 있어서
현기가 마진을 좀 잡아둔건가 싶기도 합니다 ㅋㅋ

말씀하신대로 배터리와 주행거리는 다다익선이죠","15183040","2020-07-17 10:32:09",""
"솔로맥","@아잉님 현대는 이상해요. 10만을 탄차, 6만을 탄차, 4만을 탄 차들 모두 SOH가 100%라고... 코나, 니로, 아이오닉등 주행거리 상관없이 모두 SOH 100%... 이들 차량 SOH 100%미만 나온 것 보신분 계시나요?","15183040","2020-07-17 11:18:51",""
"센린","@솔로맥님 그게 사실이라면 일종의 기만을 하고 있는게 아닐까... 싶은 정도네요.
물리학적 법칙을 거스르는 배터리..?","15183040","2020-07-17 11:22:43",""
"아잉","@솔로맥님 1년인가 2년만에 30만 급속으로 영업뛰신분도 100%더라구요 ㅋㅋㅋ실제로 충전량도 초기출고 그대로라고","15183040","2020-07-17 11:29:27","2020-07-17 11:29:38"
"mikastar","글 길게 쓰셨는데 가끔 굴당에 이런글 올라오면 지적해주시는분들 있지 않던가요.
테슬라야 배터리 관리를 해줘야하지만 현기차량들은(1세대제외) 배터리 관리를 안해줘도 10만km타도 열화가 하나도 오지않더라구요.
볼트EV도 얼마전 30만km 탄사람 글 보니까 거의 오지않은것 같구요.
BMS가 이렇게나 관리해주는데 수명자체는 그냥 신경쓰지않고 타면 됩니다.

참고로 현기 64kWh모델들은 앞뒤로 2%씩 잡혀있는걸로 알고있습니다.","15183040","2020-07-17 10:33:23","2020-07-17 10:42:27"
"파랑덕후","@님
배터리가 리튬이온인 이상 구조적으로 다 가지고있는 문제인건 맞습니다
현대측은 마진을 낙낙하게 둬서 그런지 통계에서도 평균이상치의 열화방어도를 보이고 있긴하네요
볼트 EV도 열화가 없는건 아니구요

관리해줘서 나쁠건 없는지라
이런거 필요없다. 라고 할것도 없다고 봅니다","15183040","2020-07-17 10:47:33",""
"mikastar","@파랑덕후님 댓글이미지는 확대가 안되서 링크를 가지고 오시는게 맞을것 같은데
사용자가 신경써야할 측면은 아니라고 봅니다. 하물며 테슬라도 그거 신경쓰면서 타야할 수준도 아니고
애초에 주행거리 불안으로 인해 10%이하 찍을일도 거의 없고요..","15183040","2020-07-17 10:55:49",""
"파랑덕후","@님
개인마다 판단의 기준이 다를테니까요
전 관리할수있으면 관리하는게 좋다고 보는쪽입니다.","15183040","2020-07-17 10:58:19",""
"네도리","구구절절 맞는 말씀입니다. 전 이동계획짤때 최대 80프로( 모3 롱레기준 60khw) 를 가정하고 짭니다. 평상시엔 20-90구간으로 이용하고, 장거리엔 95까지 충전하고 움직이고 있어요.","15183040","2020-07-17 10:33:33",""
"다이빙굴비","밀리언 마일 배터리가 현실화된다면 체감주행거리가 +20% 정도는 되겠군요. 역시 빠르게 발전중인 분야 제품은 죽기 직전에 사는수밖에...","15183040","2020-07-17 10:37:58",""
"리누","보통 제조사에서 전체 배터리 용량의 10-20%를 비가용 구간으로 남겨둡니다. 그래서 사용자는 계기판용량의 0-100% 구간을 다 써도 큰 문제는 없습니다.

그 범위를 좁힐수록 배터리 수명은 훨씬 길어지긴 하는데, 수십만 km를 탈게 아니라면요..

그보다는 배터리 잔량이 얼마 남지 않았을때 출력제한이 걸린다거나. 혹한기에 심각하게 감소하는 문제가 더 치명적이라 BEV에서 다다익배터리는 진리입니다.","15183040","2020-07-17 10:38:32",""
"__ei","어차피 사용자에게 알려주는 0에서 100%까지 범위도 많이 축소해 놓은 값일 겁니다.
실제로 배터리 전체 용량만큼 충전이 안되지 않나요?

저전압상태로 자주 가지만 않으면.. 괜찮을 거 같습니다.","15183040","2020-07-17 10:40:35",""
"XJ220","보여지는 SoC가 이미 최고 최저수준 마진을 이미 감안한 거라서요 거기서 또 열화 고려해서 덜 쓸 필요는 없지 않을까 싶습니다","15183040","2020-07-17 10:44:21",""
"graycode","하나도 안난잡하고 쏙쏙 들어오는데요.

저번 대구 코나 화재 ..
백퍼 완충에 충전기를 꽂아논 상태였다죠.

꼭 그게 원인은 아니겠지만 ..
특히 더운 여름에 높은 SOC 유지는 피하는게
전기차에 나쁠 건 없을 것 같습니다.","15183040","2020-07-17 10:44:38",""
"Splendide","e트론의 경우만 해도 사용자에게 보여지는 0-100 구간이 실제로는 10-90 구간이라고 하니, 사용자가 배터리 관리를 할 필요는 없는 거죠. 최근 출시된 다른 전기차들도 마찬가지구요.","15183040","2020-07-17 10:46:47",""
"버들도령","전기차 오너들이 이야기하는 0~100%는...BMS 이야기는 아닐 것 같습니다. 제조사에서 할당한 계기판상의 0~100%라고 문맥상 이해됩니다. 테슬라쪽은 실제 모델S 기준으로 상당한 통계가 나와있는 것으로 알고 있습니다.
사실 결론으로 가면 0~100% 맘데로 충전해도 문제 없다는게 결론이긴 합니다만, 0~100%주행한 차와 20~80%
45~75% 등등 추후 배터리 열화도가 차이를 보이는 것도 사실입니다.","15183040","2020-07-17 11:03:40",""
"Everholic","1세대 아이오닉 기준으로 표기 0-100이 BMS상 5-95입니다.

완충에 가깝게 하더라도, 완방에 가깝게 떨어지는 경우는 적으니.. 그냥 마음 놓고 타고 된다는게 제 생각입니다.

어차피 주행가능거리 20~30km 이하로 떨어지기 전에 충전하러 다니니까요.","15183040","2020-07-17 10:53:07",""
