"post_id","cmt_content","cmt_author","cmt_created_at","cmt_updated_at"
"아잉","1달 아니 일주일이라도 빌려서 타보시면 차량을 구매하는 이유도 아실겁니다.ㅎ

저는 차를 사지말고 주식살껄그랬어요 40달러때 들어가긴했으나 쫄보라 조금삿네요","15780075","2021-01-09 15:07:55",""
"우리큰형","유투브 많이 보신게 느껴지네요.
전망 정보내용 등이 많이 들어본거 같네요.
테슬라 주식 가지고 계신거 같은데...
갠적으로 얼마나 올라갈지 궁금합니다.","15780075","2021-01-09 17:50:39",""
"PcTs","작년 봄 일론머스크의 일대기를 읽고 이사람은 진짜다 생각이 들어 넣은 주식이 오늘기준 820프로 수익중이네여 ㅋㅋㅋ 세계1위 부호가 된 직후 트윗으로 ""살다보니 별일이네 일이나 해야지"" 라고 머스크 다운 모습도 보이고 ㅋ 그리고 놀라운것중에 중국의 기가팩토리 착공과 완공이 1년도 안걸린점, 전재산을 인류의 발전을 위해 쓴다는점 ㅋ 누가 뭐래도 그냥 믿고 가면 될듯 합니다
테멘....","15780075","2021-01-10 00:08:16",""
"중간보스","@tumbler99님 근데 한타 문제 아니었던걸로 판명됐습니다.","15767373","2021-01-05 13:46:53","2021-01-05 13:54:11"
"뱀브레이스","@중간보스님 한타문제 맞을건데요? 그때도 타이어 바꿔주고 끝이였어요 한타는 인정 끝까지 안했고요","15767373","2021-01-05 13:48:39",""
"존타","@중간보스님 타이어문제로 알고 있는데 아닌가요..
그 때 컨티넨탈 타이어로 바꿔준걸로 아는데요..","15767373","2021-01-05 13:51:15",""
"중간보스","@tumbler99님 https://www.ekn.kr/web/view.php?key=237500 이 이슈 맞죠?","15767373","2021-01-05 13:54:25",""
"존타","@중간보스님 이건 맞을겁니다.. 그런데 현대가 해준게 컨티넨탈 타이어 교체해준거밖에 없어서요..
그러곤 불만 사라졌죠.. 뭐 그후로 컨티넨탈 타이어 칼빵 문제로 다시 리콜했지만요..","15767373","2021-01-05 14:24:22",""
"중간보스","@님 각각의 제품에 문제가 없더라도 특성을 타는 케이스는 있을테니 그런 경우가 아니었을까 싶습니다.
어쨌건 저 건도 그렇고 최근 전기차 이슈(코나일렉화재가 배터리 문제라고 주장하는것)도 그렇고
현대의 갑질은 계속 되겠죠.
한타나 LG화학 같은 대기업에도 저리 갑질을 해 대는데 하청업체들은 얼마나 잡을런지 안봐도 비디오 입니다.","15767373","2021-01-05 14:29:16",""
"오준환","이게 무역법에 매번 나오는 담합 아닌가요?
일본이 맨날 해서 나라 말아 먹고 있는......(갈라파고스)


저는 현대자동차가 웬일로 바뀌는구나? 라고 엄청 놀랐었습니다.","15767373","2021-01-05 13:44:23",""
"파랑이","이런 걸 정부가 규제해도 되나요?","15767373","2021-01-05 13:44:38",""
"82피플","외제차에 우리나라 타이어 끼울 노력이나 하지.","15767373","2021-01-05 13:45:54",""
"달콤한만두","@82피플님 외제차들 국내 한국 타이어 많이 써요.... bmw, 아우디, 포르쉐 같은대서 한국타이어 쓰고 있어요","15767373","2021-01-05 13:47:00","2021-01-05 13:52:30"
"82피플","@달콤한만두님 그랬군요. 타이어 업계의 요구가 더 한심해보이네요.","15767373","2021-01-05 13:50:56","2021-01-05 13:51:48"
"불탄후라이펜","피렐리 -> 한타 -> 미쉐린 -> 금호 -> 미쉐린인데

이제 국산 낄일은 없을 듯 합니다. 커슷트커가서 사면
마음도 가격도 편안합니다.","15767373","2021-01-05 13:45:54",""
"kim9681","그건 현대의 부품조달 정책이지.. 그걸 왜 정부에 ????","15767373","2021-01-05 13:46:48",""
"LSOP","현대차가 공기업도 아니고 굳이 저렇게 규제 해야하는지... 무슨 정당성이 있는지","15767373","2021-01-05 13:47:14","2021-01-05 13:47:33"
"tipoon","왜 정부...","15767373","2021-01-05 13:47:39",""
"평택토박이","가성비를 높일 생각은 안하고 ... ㅎㅎ 정부가 기업들한테 어디까지 해줘야 하는지 ...","15767373","2021-01-05 13:47:44",""
"podozam","현대가 하고싶은말을 한국타이어 시켜서 한거라고 볼수도있지 않을까요~?","15767373","2021-01-05 13:49:36",""
"알레그로","배민 라이더 오토바이에 한타 끼워 달라고도 해봐요 누가 누가한테 무슨 말을 해야 하는거에요....","15767373","2021-01-05 13:52:28",""
"태루","아니 기업들이 서로 물건 사고 파는것도 정부한테 강제하라고???
/Vollago","15767373","2021-01-05 13:58:07",""
"Elts","잘 알겠는데 그걸 현대에 말해야지 왜 정부에 ㅋㅋㅋ","15767373","2021-01-05 13:59:08",""
"박써니","저게 정부에서 받아들여지고 사기업에 강제하면 그게 공산주의란...

문재인 공산주의자라고 욕하는것들은 저런말하는 업계를 공산주의자라고 욕해야지?","15767373","2021-01-05 13:59:22",""
"tear","대기업들 징징대는 소리 같은 느낌인데
선택권을 줬다치고 과연 국산을 선택할지도 의문이네요","15767373","2021-01-05 14:03:42",""
"얼른보내줘","사기업의 자유선택을 왜 정부에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 본인들도 사기업이면서 ㅋㅋㅋ 공기업 차량들에 한타 써달라는 의견이면 모를까","15767373","2021-01-05 14:11:07",""
"CLUVIC.SYS","RG3 피제로 올시즌 타이어 그리 좋은지는 모르겠더군요.
짝당 가격만 무지 비싸고... 1개 찢어져 교체하는데 35만원 들었네요. ㄷㄷ","15767373","2021-01-05 14:33:10",""
"BLMN","보조금이 있어도 구매시 실제 지출은 내연차 이상이죠..1천만원은 차이날거 같은데..
근데 끌리는건 어쩔 수 없나봐요 ㅎㅎ","15766375","2021-01-05 09:02:25",""
"SPIKE>>","@별마니아님 아이오닉 아니면 쏘알 하이브리드인데 이것도 쓸만하게 하면 차값만 사천중반이더라고요. 여기에 세금 내고 뭐하면 아이오닉보다 비싸고 그럼 유지비 저렴한 전기차로 생각새보자 해서 이렇게 되었네요.","15766375","2021-01-05 09:11:24",""
"알엑스비","현재 타고있는 차가 있는 상황에서 전기차 기변을 경제성 측면에서 고려하면 기대만큼은 안나오더라고요. 이건 다들 몇년전 시기상조라고 한창 들썩이던때 얘기같아요.
다만, 회사밥이 있다고 하신게 무료라면 얘기가 달라지긴 할것같습니다.
충전비용도 계속 오르고있는터라 경제성하나만으로 밀어붙이기는 애매해보여요.
저는 테슬라로 바꾸고싶어서 여러번 시뮬레이션 해봤는데 큰 매리트가 없어서 아직 실행하지 못하고있습니다. ㅠㅠ","15766375","2021-01-05 09:04:48",""
"SPIKE>>","@알엑스비님 충전비용 많이 올랐나요? 얼마 안 되는 유류비에서 세이브 할 여지가 많지는 않아진다고 하시니 고민이 더 커지네요","15766375","2021-01-05 09:12:40",""
"귀태건희석열","@님 많이 올랐고 또 오를예정입니다. 그래도 휘발유보단 아직 싼데 차값이 비싸 망설이게 되는듯 합니다","15766375","2021-01-05 09:15:01",""
"SPIKE>>","@무장원소걸아님 휘발류 수준까지는 가겠죠? 주행거리가 적어서 큰 메리트가 없네요. ㅠㅠ","15766375","2021-01-05 09:18:29",""
"귀태건희석열","차값이 많이 비쌀거 같네요.. 풀옵기준 6천에 근접할듯 합니다. 저도 기대했지만 거의 포기네요. 한달 천키로로 뽕뽑기엔 너무 오래 걸리죠. 하지만 유지비 아니라도 전기차만의 감성은 저는 끝판왕이라 봅니다.","15766375","2021-01-05 09:13:45",""
"SPIKE>>","@무장원소걸아님 많이 비싸군요. 보조금 받아도 금액대가 만만한 금액이 아니니 주행거리도 많지 않아 현차량 유지하는게 제일 저렴하겠습니다. 작은 크기에 넓은 실내라 엄청 혹 했는데 ㅠㅡㅠ","15766375","2021-01-05 09:17:33",""
"iamdowan","1. 브랜딩 전 아니오닉 전기차 타고 있어요. 벌써 . 4년이 지났네요. 차를 구매한지. 사실 전기차 아이오닉은 신경을 많이 써서 그런지 제품 매뉴얼상 주행가능 거리 191km를 넘는 주행가능 거리를 보여줍니다. 부산의 경우 현재 0도 안 밖인데 그러면 주행가능 거리가 240 ~220 (히터 작동) 정도 됩니다. 물론 히트펌프 시스템을 적용해서 그런지 몰라도 ... 현대에서도 그렇고 처음 차는 신경을 많이 쓰는 편이라 마음에 들면 사는게 좋을 거 같네요.

2. 추후에 어떻게 구조가 재편될지는 모르겠지만 현 상황에서는 평일 2회 정도만 충전하면 편하게 이용하실 수 있을 것 같네요. 물론 가장 좋은 것은 개인용 충전기가 제일 좋지만, 아파트 공용 충전기 사용하지만 딱히 불편한 점은 없었어요.

3.유지비용
저렴하다면 저렴하고 아니라면 아니죠. 유류비와 소모품 교환주기가 길어서 (각 종 오일류) 비교적 비용이 적게 들어가긴 합니다. 하지만 가격차이가 크죠. 저는 3100만원 정도에 구매를 했는데, 사실 이 가격이면 하이브리드 사고 차액을 유류비에 넣는다고 하면 ... 경제성이 얼마나 될까요? 단순 비교를 해야하지만, 직접 한 번 계산해보시길 추천드립니다.

저는 연비 시내주행 9~10 , 고속주행 6.9 (전비)정도 나옵니다. 연간 주행거리는 20000km 정도 전후이고, 충전비용은 한달에 약 20,000원 정도 나옵니다. 현 시점에서 (고속충전은 앞으로 계속 비용이 올라갑니다. 2배까지 계획되어 있습니다.)
80kwh정도 사용합니다.

이걸 내연기관 연비 10으로 비교하면 대략적으로 한달 사용 유류비가 80리터 110,000원 정도가 나오네요. 9만원의 한 달 차이가 있는데 이걸 연간 108만원 ... 10년은 타야 가격차이가 극복 가능하겠네요. 합리적인지는 한 번 생각해보시길 바랍니다.

무엇보다 전기차타면 아낀다고 생각하시는데 ... 유류비는 적게드는데 .... 어딜 다니고 제가 먹는 비용이 그것보다 더 많네요 ㅋㅋㅋ 그리고 합리적인 것은 고속도로 반값, 공영주차장 (충전시 1시간 무료) 초과시 50% 가 더 큽니다.","15766375","2021-01-05 09:16:32","2021-01-05 09:17:50"
"SPIKE>>","@iamdowan님 자세한 설명 감사드립니다. 높은 차량가격을 세이브 되는 유지비용으로 상쇄시키는 만민치 않은 것이네요. 말씀하신 연비 정도면 현차량과 비슷한 수준이라 유류비용은 오르기 전 충전비용으로 달에 10만원정도 세이브 자동차세 약간 세이브인데 이걸로는 상승하는 보험료 세이브시키면 끝이니 경제적인 측면에서는 메리크가 크게 줄어드네요. 고민이 풀리는게 정말 감사드립니다.","15766375","2021-01-05 09:27:02",""
"Edric","1. 전기차 전용 플랫폼(배터리 공간 활용 최적화 구조)으로 최초의 전기차지 현대가 전기차 만든지는 이미 오래라 걱정 안하셔도 될 듯 합니다.
2. 최소 1일 1충전을 안정적으로 하실 수 있는 완속 충전 주차 구역 확보가 가능하시다면 전기차 구매를 적극 추천 드립니다.
저는 외부 충전 스트레스를 받기 싫어 보조금 없이 개인 완속 충전기를 설치했고 매우 만족스럽습니다.
3. 유지비용이 아직까진 내연차 대비 저렴합니다. 다만 상대적으로 비싼 차량 구매 가격과 유류세 감소가 가시화 되는 시점에서 입법예정된 전기차 전용 세금등으로 몇 년 이후엔 비슷해 지지 않을까 합니다.
4. 보험료는 개인 요율에 따른 부분이라 애매하네요 개인적으론 큰 차이 없었습니다.
5. 안정적 충전 여건 확보를 다시 강조 드리고 엔진열이 없어 겨울엔 내연차 대비 좀 춥습니다 ㅎㅎ","15766375","2021-01-05 09:18:38","2021-01-05 09:19:08"
"SPIKE>>","@Edric님 5년 안에는 내연기관과 비슷래진다고 보면 경제적인 부분 이득은 더 줄어들겠네요. 편하게 탈 수는 있지만 큰 금액 지불할 메리트가 점점 줄어든다는 생각이 들어 새차가 멀어지는 것 같네요. ㅠㅠ","15766375","2021-01-05 09:30:28",""
"Edric","@님
저도 말은 비용절감이 크지 않다 적었지만 내연차가 주지 못하는 감성 (가속능력, 진동/소음 적음)이 있으니 좋다고 봅니다.
더불어 오일, 브레이크라이닝, 기타 부품류 메인터넌스 빈도가 내연차 대비 확 줄어드니 이도 장점이 되겠구요.
추가로 주유소 가는걸 매우 귀찮아 하는 편이라 이점도 좋네요 ㅎㅎ","15766375","2021-01-05 09:34:51","2021-01-05 09:38:33"
"SPIKE>>","@Edric님 진동소음 적고 무게점이 아래 있어 주행성능이 지금 차량보다 훨등히 좋을 것 같은데 치뤄야할 금액이 커지니 고민이네요. 오 좋다네 한번 타볼까 할 수 있는 능력이 아밈지라 ㅠㅡㅠ","15766375","2021-01-05 09:43:39",""
"잇찌","충전 비용은 2년 동안 많이 오를겁니다.
지금같은 저유가 상황이면 하이브리드가 오히려 쌀 수도 있어요.","15766375","2021-01-05 09:18:57",""
"SPIKE>>","@잇찌님 쏘알하이브리드가 제일 끌리긴 한데 이건 또 마눌이 구지 뭐하러 바꾸냐고 그냥 타지란 얘기를 한지라.. 아이오닉은 외관 예상이 너무 극호라서 끌리네요. 전기차라는 명분도 서고 말이죠;;;;;;","15766375","2021-01-05 09:28:40",""
"Usta","경제적 이득은 전기차 빨리 탈수록입니다

이후에는 라떼는...","15766375","2021-01-05 09:36:39",""
"SPIKE>>","@Usta님 진정한 승자는 아이오닉 전기 처음 사신 분들이라고 아는 분이 그때 구입하셨는데 집에 충전소 설치해주고 충전비용도 무료로 많이 이용하셨다고 보조금도 천오백인가 받고;; 주행거리 짧아서 불편한 점은 있는데 집에 차가 두대라 큰 문제 없이 잘 타시더라고요.","15766375","2021-01-05 09:42:19",""
"Usta","무료 충전은 원래 dc콤보 충전되는 분들 아직도 합니다. 알아서들 정보공유하죠.

현재는 집밥 설치되고 하루 운행거리 300km이내고많이 타면 여전히 이득입니다. 비공용집밥 또는 단가 싼 충전집밥 확보 아니면 디젤 보다 조금 나은 수준이 되서요.
집밥 있으면 하브니 뭐니 연비자랑들 무의미 합니다. 무조건 전기차에요.@님","15766375","2021-01-05 13:13:33",""
"머할래","차를 살때는 가격을 알아보고 사지 않나요? 가격도 안나온 상태에서....그 차가 너무 좋아 산다면 모르지만....얼마인지도 모르는 차를 살까 고민하시는건....ㅎㅎ","15766375","2021-01-05 09:49:28",""
"SPIKE>>","@머할래님 대략적인 가격대가 있길래요. 말씀처럼 정확한건 공식발표봐야죠","15766375","2021-01-05 10:40:54",""
"센린","사실 그정도 주행거리면 저라면 안 살 것 같네요. 경제성 쪽에서는 이득이 하나도 없습니다.
경제성을 포기한 짧은 전기차 드라이빙 감성을 맛보기에는 제로백이라도 높은 테슬라가 차라리 나을 것 같다는 생각이 드네요.","15766375","2021-01-05 10:03:10",""
"느림보칼","@센린님
뭐 페이퍼 스펙이지만 아이오닉 5의 제로백 5.2초 정도로 알려져 있습니다. 같은 SUV 형태인 테슬라 모델 Y에 비해 제로백이 조금 더 빠릅니다. 5.2초 정도면 보통 사람은 감당하기 쉽지 않은 영역이지요. 저도 아이오닉 5 생각 중인데 현대한테 코나EV 화재와 리콜 당해보니 주저하게 되는군요.","15766375","2021-01-05 10:24:33","2021-01-05 10:24:55"
"SPIKE>>","@센린님 넵 감사합니다.","15766375","2021-01-05 10:41:17",""
"센린","@느림보칼님 모델Y 롱레인지 가 스펙상 5.1초죠. 아이오닉이 더 빠르진 않습니다. 어차피 도찐개찐이지만 ㅋㅋㅋㅋ 그래도 테슬라는 퍼포먼스 모델이란게 있긴 하죠. 주행거리는 신경쓰지 않고 전기차 퍼포먼스만 누려보겠다면 퍼포먼스 모델도 괜찮습니다.","15766375","2021-01-05 10:51:17",""
"느림보칼","@센린님
제가 잘못봤나봅니다. 모델 Y도 빠르네요.
제로백 따지는 분들이면 0.1초면 상당한 차이죠.","15766375","2021-01-05 11:09:08",""
"SPIKE>>","@AyaDevil님 충전하면서 기다릴 수 있습니다. 차 타고 돌아다니는걸 좋아해서 전기차가 메리트 있다고 생각했거든요. 말씀하신 것처럼 전기 맘데로 쓸 수 있으니 차박 시작해볼까란 생각도 하는지라 이래저래 고민이 더 커지네요","15766375","2021-01-05 10:42:47",""
"Disp1ay","전기차 경제성으로 접근하면 사면 안 되는 차 입니다.
충전비 오르기 전 계산해봤는데(니로,코나 기준)
년 6만이상 타시는 분들에 한해 5년차부터인가 경제적이었습니다.","15766375","2021-01-05 10:21:13","2021-01-05 10:21:33"
"SPIKE>>","@Disp1ay님 와 장난 아니군요. 그 정도면 경제성는 떼 놓고 봐야겠네요","15766375","2021-01-05 10:43:13",""
"빈둥이 ^^v","유지비때문이면 비추죠...지금차 10년 타더라도 기변하는게 훨 비쌀겁니다...","15766375","2021-01-05 10:22:52",""
"SPIKE>>","@빈둥이 ^^v님 사실 그게 맞아요. 초기에 들어가는 비용 보면 차란건 오래 탈 수록 이득이라..","15766375","2021-01-05 10:43:40",""
"새벽의달","유지비때문에 전기차사려면 월주유비 한30이상 나오시는분이나..차값 비싼거감안하고 좋을것같아요..
근데 전기비도 오를거라","15766375","2021-01-05 10:31:26",""
"SPIKE>>","@새벽의달님 한결 같이 경제성은 메리트가 없다라고 말씀하시네요. ㅠㅡㅠ","15766375","2021-01-05 10:44:01",""
"SPIKE>>","@곰팅이☆님 말씀 듣고 나니 그냥 타야겠네요. 기변을 해도 그냥 하이브리드로 가야 모든 점에사 이득이겠습니다.","15766375","2021-01-05 10:45:59",""
"코딩이냥","다른건 몰라도 유지비만 말씀드리면 기변 하면 전체적인 총합 비용은 무조껀 많이 듭니다.
경제적인것만 따지면 수리하던, 어쩌든 기존 차량 수리하면서 타는게 가장 경제적입니다.
게다가 아이오닉5는 가격도 저렴하지 않아서 기변하는 순간 몇천만원 손해는 생각하셔야 합니다.
그리고 아직까지는 차 한대로 전기차만 운용하기에는 그렇게 환경이 좋지 않습니다.
게다가 집밥도 없으시면 더더욱 추천하기 힘들구요.
회사밥은 회사 이직하게 되면 회사밥이 아니게 되구요. 근처 공용 주차장의 경우도 일부로 충전하러 나가야 하기도 하고 공용이기때문에 전기차 보급률이 늘면 어떻게 될지 아무도 모르구요.
지금 님의 환경에서 전기차는 불확실성이 좀 크다고 생각이 됩니다.
지금 차 특별히 많이 불편하신게 아니라면 지금 차 좀 더 유지하면서 인프라가 좀 더 안정적일때 그때 기변하시는걸 추천드립니다.","15766375","2021-01-05 10:35:10",""
"SPIKE>>","@코딩베베님 넵 말씀해 주시는 내용들이 다 맞네요. 새차가 손에 잡힐듯 하다 멀어졌습니다. ㅠㅡㅠ","15766375","2021-01-05 10:45:20",""
"깽판","이 나라 주차난 생각하면
1인당 충전기 해줘도 그 자리에 다른차들이 막 주차하고
단속인력은 부족하고
단속해도 과태료가 싸다면
전기차 못살거같아요.","15766375","2021-01-05 10:43:32",""
"깽판","@곰팅이☆님 주거자전용주차구역을 예로 든건데. 기존 단속도 계도로 끝내고 과태료 금액보다 인근 유료주차비가 비싸니 일단 대고보자는 심리. 전기차 충전구역이라고 주차 안할까요 ㅋㅋ벌써부터 대고있잖아요.

지자체 대응도 미적지근한데
집밥이나 회사밥이나 나 혼자만 확실하게 노터치로 할수있는게 아니라면 전기차 힘들다봅니다.

본인이 처해진 환경에서의 변수가 너무 많아요","15766375","2021-01-05 13:16:32",""
"clsrn413","기다려 보시죠. 2월달에 출시설이 있으니..ㅎ","15766375","2021-01-05 10:46:12",""
"SPIKE>>","@카마니아님 너무 빨라도 준비가 안 될수 있는데 말이죠 ^^;;","15766375","2021-01-05 11:07:42",""
"0151052","10년탈 새 차를 사서 20만키로 이상 탈 거라면 강력고민해보세요.
저는 10년탈 차를 7만 키로 목표로 구입한지라 포기하고 중고 하이브리드로 갔습니다.","15766375","2021-01-05 10:55:48","2021-01-05 10:56:59"
"SPIKE>>","@0151052님 현재 10년 15만 정도이긴 한데 이정도 되도 메리트 있을까요?","15766375","2021-01-05 11:07:26",""
"WyldE","없을거 같습니다... @님","15766375","2021-01-05 12:05:56",""
"흥미도","유지비 측면에서 전기차 가는 건 이제는 끝났다고 보면 됩니다. 운행거리가 아주 많지 않은이상..
아이오닉5 아주 잘 나올겁니다. 그동안의 실패를 디딤돌 삼아 아주 잘 나올 것으로 예상됩니다.
신규 브랜드의 첫 차인 만큼 코나때 처럼 수습 안되니까 바로 단종 시키는 만행을 저지르지도 않을 거고요

그래도 코나 리콜 후기들은 꼭 읽어보시고 구매 결정하셨으면 좋겠습니다.
이에 준하는 결함 사태가 터졌을 경우 또 이러지 않는다는 보장이 없습니다.","15766375","2021-01-05 12:36:56",""
"SPIKE>>","@흥미도님 사실 저도 깉은 생각을 했습니다. 비용이 걸림돌이네요","15766375","2021-01-05 12:52:06",""
"전자치킨","개인적으로 단독주택 집밥아니라면 전 그다지 전기차효용성이 높지않다고생각합니다.
그어떤 내연기관보다 저렴하게 장거리를 운전할수있는데..
주행가능거리가 짧다면.. 크게 메리트는없어보여요.
물론 장기적으로봤을때 내연기관대비 1천만원 더 비쌀것인데,
이것을 유지비로 퉁친다면 1년 1만키로 탄다는 가정하면 5년정도면 전기차량보다 더저렴하게유지가능합니다.
물론 1.6T + 하이브리드라면 더더욱 드렇겟죠.
결론 = 내연기관이 무조건 돈이 많이 들지많은 안습니다. 가다서다 구간이 많고, 차량에 있는시간이 길다면
추천가능하나, 전기차는 본인의 라이프 스타일을 좀더 확인하시고, 빨라야 올 6월에 런칭입니다.
한 1년정도 늦게본다고해서, 보조금이 몽땅사라지는것은아니니 고민후에 결정하셔도좋습니다.
아직 차가 출시도 되기전이라서요.","15766375","2021-01-05 12:42:26",""
"SPIKE>>","@전자치킨님 넵 감사합니다. 출시 되고 지켜봐야겠네요. 개인적인 계산으론 쏘알 하이브리드 구입 할 비용이면 아이오닉이 가능해 보여서 더 낫지 않을까 했는데 그건 또 아닌가보네요. 찬찬히 지켜봐야겠습니다. 알아보란 말에 넘 신났어요;;","15766375","2021-01-05 12:53:31",""
"네오프론","개인적인 생각이지만... 장기적으로 내연차의 중고가는 폭락할 가능성이 아주 많습니다. 비용적인 측면에서 검토하신다면 유지비만 보시지 말고, 잔존가치도 따져 보시는게 좋을 듯 하네요.","15766375","2021-01-05 14:15:23",""
"SPIKE>>","@네오프론님 10년 넘어가는 디젤이라 잔존가치는 지금도 없는 것 같습니다. 내년부터는 보험에서 자차 뺄까 고민 중입니다;;","15766375","2021-01-05 15:27:13",""
"네오프론","@님
ㅎㅎㅎ.... 새로 구입하실 경우 말씀드린 겁니다.","15766375","2021-01-05 15:38:09",""
"SPIKE>>","@네오프론님 아 그것도 그렇네요 조언 감사합니다~","15766375","2021-01-05 15:49:03",""
"squarelog","저도 똑같이 10년식 스포알 타다가 올해 차 바꾸는 기회가 되어서 쏘렌토하브랑 아이오닉5 알아보고 있어요. 내용을 보니 저랑 거의 같은 고민인데.. 전 연말에나 바꿀 수 있어서요.. 나중에 뭘로 결정했는지 남겨주셔요 ^^","15766375","2021-01-05 15:21:52",""
"SPIKE>>","@squarelog님 동지시네요. 저도 쏘알 하이브리드 얘기했다가 더 타 얘기 듣고 아이오닉5로 얘기 중인데 제 손에 키가 들리기전 까지는 엎어질수 있는 판이라....","15766375","2021-01-05 15:27:57",""
"squarelog","@님 정말 매일 매일 고민이 됩니다. 예산 관련한것도 저랑 거의 비슷하고.. 상황도 비슷하고.. 놀랍네요.. 먼저 총대 매시고, 저좀 이끌어주셔요 ^^","15766375","2021-01-05 15:29:19",""
"SPIKE>>","@squarelog님 먼저 지르시고 저 좀 이끌어주시면 좋을 것 같습니다. 전 기변이 확정도 아니라서요 ㅠ_ㅠ","15766375","2021-01-05 15:33:29",""
