"post_id","cmt_author","cmt_content","cmt_created_at"
"6968792017","30년째모태솔로","승격기원 페리오닉이 진짜 단점없는거같아요","2024.04.27 12:58"
"6968792017","승격기원","30년째모태솔로 ㅇㅇ 진짜 괜찮아보임","2024.04.27 12:59"
"6968792017","안전운전제타","gv60 갑시다","2024.04.27 13:00"
"6968792017","Trofeo","딱히 단점 있을까 싶음","2024.04.27 13:00"
"6968792017","아이육닉","페리오닉5는 딱히 단점 모르겠고6은 ccnc 아닌거, 18인치 휠 못생김, 2열 헤드룸 아슬아슬한거 배터리 페리오닉5보다 이전세대 물건인게 단점","2024.04.27 13:05"
"6968792017","수동차라샀다고","구오닉 트렁크 작음","2024.04.27 13:08"
"6964988075","정의선회장","아씨 여친 못보고 추천눌러버렸네ㅡㅡ","2024.04.26 12:36"
"6964988075","이아오닉5","정의선회장 개추","2024.04.26 12:37"
"6964988075","정의선회장","이아오닉5 이거라도 비추눌러야지","2024.04.26 12:37"
"6964988075","이아오닉5","정의선회장 아잉 ♡♡","2024.04.26 12:38"
"6964988075","정의선회장","이아오닉5 ㅗ","2024.04.26 12:39"
"6964988075","취득세로애국하자","정의선회장 내가 대신 눌러드림","2024.04.26 12:39"
"6964988075","정의선회장","취득세로애국하자 굿","2024.04.26 12:39"
"6964988075","이아오닉5","취득세로애국하자 힝구","2024.04.26 12:40"
"6964988075","Ecopro","이아오닉5 나도 비추하기 싫엇는데 회장님 도와드린다고 댓글 비추함. 양해바람","2024.04.26 12:50"
"6964988075","현기차","여친이있어? 나도있으니까 추","2024.04.26 12:39"
"6964988075","이아오닉5","현기차 뭘 좀 아시네 개추","2024.04.26 12:39"
"6964988075","아는형님페이커","경매를 일반인들도 가능??","2024.04.26 12:39"
"6964988075","이아오닉5","아는형님페이커 경매대행 이용했슴다","2024.04.26 12:40"
"6964988075","시스템컴퓨터","디자인 실용성 기술력 하지만 언터폭  iccu","2024.04.26 12:41"
"6964988075","이아오닉5","시스템컴퓨터 ㅇㅈㅇㅈ 언터폭 맞는듯.. 그래도 뭐 대차 잘 나오고 교환도 해주니까 긍정적으로 생각하려고 하는 중","2024.04.26 12:42"
"6964988075","어른오닉5","컵홀더에 뭐 넣어놓으면 소음2열 뒤 차량 뒤쪽에서 소음계기판 왼쪽 자석부분 뒤쪽에서 소음이거 말고 있음 ?","2024.04.26 12:44"
"6964988075","이아오닉5","어른오닉5 트렁크, 창문 떨림 소음, 핸들 소음도 있음..... 그게 바로 내 차","2024.04.26 12:46"
"6964988075","어른오닉5","이아오닉5 창문떨림은 또 뭐임 ㅋㅋㅋㅋ트렁크 소음은 차량관리에 내 글 보셈.","2024.04.26 12:47"
"6964988075","이아오닉5","어른오닉5 아 트렁크는 뭐 교환받아서 이젠 안남... 아 그리고 고주파음도 있네 ㅜㅜ","2024.04.26 12:49"
"6964988075","아이육닉","나도 여친없는데 비추","2024.04.26 12:52"
"6964988075","al3c9d32","트렁크 같은데 테사테이프 붙이면 덜하다고 함 ㄷㄷ","2024.04.26 13:03"
"6952101953","여행매냐","99700km 탔는데 차는 좋아요! 매달 18~30정도 충전비 씁니다.. 아파트에서","2024.04.23 00:18"
"6952101953","춤추는어피치","여행매냐 ㅎㄷㄷ 닉값...","2024.04.23 00:23"
"6952101953","여행매냐","춤추는어피치 푸허허 1년에 5만!! 넘김!! 푸허허 디지게 일해서..","2024.04.23 00:26"
"6952101953","춤추는어피치","여행매냐 앗 여행 다니신거 아니였어여 ㅠㅠ?오닉5 롱텀 유지기 올려주세용ㅎㅎ장단점 / 장거리 주행러 의견까지하면 귀중한 컨텐츠가 될 듯 ㄷㄷㄷ","2024.04.23 00:27"
"6952101953","여행매냐","춤추는어피치 다 아실텐데... 장단점.. ㅋㅋ","2024.04.23 00:28"
"6952101953","춤추는어피치","여행매냐 실차주가 ""해줘""장거리 타시는 분이 쓴 건 지난번 모3 여행러가 올려주신 거 말고 없어서 넘모넘모 궁금합니다 ㅎㅎ","2024.04.23 00:29"
"6952101953","아이육닉","iccu 터지는게 비율이 그렇게 높았으면 일단 택시가 멀쩡히 굴러다닐리 없다고 생각","2024.04.23 00:19"
"6952101953","그려잉","아이육닉 다들 깡통으로 샀는데 깡통이라 괜찮은 걸수도","2024.04.23 00:20"
"6952101953","아이육닉","그려잉 근데 내가 알기론 깡통이라고 딱히 스펙이 다를거는 없는데v2l을 쓴다 안쓴다 차이는 있을지 몰라도","2024.04.23 00:21"
"6952101953","에르가메네스","16만3천 탄 차인데 아직 안터지긴했습니다","2024.04.23 00:27"
"6952101953","춤추는어피치","에르가메네스 으아니....ㄷㄷ","2024.04.23 00:27"
"6952101953","에르가메네스","춤추는어피치 아버지 택부차 갖다 타는거라 10만넘을때 받아서 16만3천 탐 아버지는 아이오닉6 현재 8개월 정도 운행 4만 넘어가시던데","2024.04.23 00:28"
"6952101953","춤추는어피치","에르가메네스 헉 어서 유튜브 시작하세요 ! ㅋㅋㅋ개인적으로 오닉5 택부차량이 ㄹㅇ 갓성비 맛도리 같던데2천 대에 전기차 ㄷㄷ","2024.04.23 00:30"
"6952101953","에르가메네스","춤추는어피치 아버지가 개택 영업용으로 영업용 옵션 다넣고 3300정도에 뽑으셨는데 2년타고 아이오닉6으로 넘어가시고 나한테 헐값에 넘김 일단 타이어 세번갈고 에어컨필터 와이퍼 리필고무최근에 14만에 감속기오일 블핸에서 9만대에 갈고오긴함 나머지는 정비받은게 없긴하네여","2024.04.23 00:32"
"6952101953","춤추는어피치","에르가메네스 헉 3300 ㄷㄷㄷ진짜 영업용은 당시 지원금 많았군요 세상에 세상에넘모넘모 부럽습니다 ㅎㅎ","2024.04.23 00:38"
"6952101953","에르가메네스","춤추는어피치 보조금이 많이받더라고여 이번에 오닉6도 1500정도 보조금에 10프로 부가세 빼주니오닉6 디지털사이드미러랑 올 풀옵인데 4300대에 뽑으심","2024.04.23 00:39"
"6952101953","춤추는어피치","에르가메네스 ㅎㄷㄷ 그나저나 오닉5랑 6중 만족도는 어떤 게 더 높은지 고견을 여쭙고싶네요 아버님께 ㅎㅎ","2024.04.23 00:39"
"6952101953","에르가메네스","춤추는어피치 아버지말론 공간넓은거빼곤 아이오닉6이 넘사로 좋다함 특히 승차감이.... 4륜으로 뽑으셔서 출력도 뭐 차이크고 오닉5는 2륜 후륜이에요글고 확실히 오닉6 뒷다리는 머리부분 좁긴하더군요 키가 183인데 제가 앉으면 머리 닿아서 불편하더라고요","2024.04.23 00:41"
"6952101953","춤추는어피치","에르가메네스 호에에...그정도라니 ㄷㄷㄷ","2024.04.23 00:57"
"6952101953","에르가메네스","춤추는어피치 20만 채우면 주행기나 장단점 정보글 리뷰 한번 글 써보려구요 ㅋㅋㅋ일단 감속기오일 갈러갔을때 soh론 98프로나옴 현재 주행가능거리는 겨울 풀충기준 420키로여름 풀충기준 530키로정도 나옵니다 19인치 2륜(후륜)입니다아마 차갤 오닉5 주행거리1등일듯","2024.04.23 01:02"
"6952101953","엠제이23","나도 충전속도 100%로 하면 끊김; 물론 우리 집 충전기에서만 ㅅㅂ","2024.04.23 10:34"
"6939270677","그돈씨일렉트릭","자동차 회사 다 똑같지 ㅋㅋ토요타 : 급발진 ㅅㄱ폭스바겐 : 디젤 ㅅㄱ현기 : 말이 필요함?","2024.04.19 13:06"
"6939270677","자동세차","당장 생산중단한 모델도 있는판에.. 정말 테슬람들 머릿속은 이해할수가 없어","2024.04.19 13:15"
"6939270677","지잡대생","걍 현기는 까일수밖에 없는 운명임","2024.04.19 13:19"
"6902299060","최고의감독최원권","무조건 받으셈..","2024.04.09 11:23"
"6902299060","엘지","최고의감독최원권 그래도 받는게 나을까요","2024.04.09 11:23"
"6898769461","KIA-EV4","ㄷㄷ 추가리콜이라니;","2024.04.08 08:13"
"6898769461","퇴장","또?ㅋㅋㅋ","2024.04.08 08:17"
"6898769461","당근아5죠","?ㅋㅋ","2024.04.08 08:18"
"6898769461","자동세차","뭘하는거야 이 병신들은","2024.04.08 08:20"
"6898769461","민초요거트","?? 아니 씹새끼덜 저번주 목욜날 받고왔는데 뭐 또?? 존나 빡치네","2024.04.08 08:20"
"6898769461","문스케이프","대상은 또 왤케 적어ㅋㅋㅋ 오탄가","2024.04.08 08:21"
"6898769461","al3c9d32","문스케이프 세세하게 hw sw버전이 나뉘어서 그럴듯요리비전1.1 1.1.2 1.1.1.1.1자동차부품 조그만 프라스틱 부품도 뒷면 보면 양각으로 버전 새겨놨던거같음","2024.04.08 10:20"
"6898769461","찢는남자","ㅋㅋㅋㅋ 이럴줄 알고 안갔다 이말이야","2024.04.08 08:25"
"6898769461","#송하영","그래도 아무것도 안하는 것 보단 낫긴 한데 사람 개귀찮게 만드는데는 진짜 능력 GOAT임","2024.04.08 08:35"
"6898769461","나비비파","스프트웨어인데 센터를 가야해?","2024.04.08 08:38"
"6898769461","al3c9d32","나비비파 정의선회장님: 구형차량은 현대중고차에 팔고 ccnc차를 사십쇼!","2024.04.08 10:20"
"6898769461","ALEX","현기 전기차는 움..","2024.04.08 08:39"
"6898769461","흐아암","추가리콜은 무야?? 저번에 했는데 결함또생겨서 다시 한다는겅가???","2024.04.08 08:41"
"6898769461","어른오닉5","이럴ㅈ ㅜㄹ 알고 안했어 ~~~~~~~~","2024.04.08 08:55"
"6898769461","이아오닉5","연락온 거 없음 대상 아닌건가? 생산일자는 포함인데","2024.04.08 09:36"
"6898769461","킹몰입깨짐","이미 3년 지속중인데 이제와서 iccu 문제삼는 호구새끼들 업제?현기는 원래 저런거 감안하고 타는거야 전세계 최고의 전기차 회사잖어 한잔해어제 뉴스보니까 감전 옵션도 추가됐더라 그래도 회생제동량이 어쩌고 온도제어가 저쩌고","2024.04.08 10:38"
"6898769461","al3c9d32","킹몰입깨짐 ㄷㄷㄷㄷㄷㄷ","2024.04.08 11:02"
"6879853583","자동세차","전손블루 랩핑이 답인가","2024.04.02 22:30"
"6879853583","빨팅어","ㄹㅇ택시이미지 넘흔행","2024.04.02 22:30"
"6879853583","춤추는어피치","지금까지 겪은 전기차 중 가장 만족도 높았던 친구가 누군가요 ?","2024.04.02 22:31"
"6879853583","조ㅈ자룡","춤추는어피치 개인취향에 따라 갈릴거 같긴한데요가성비까지 고려하면 볼트ev고요걍 차 자체만 놓고보면 아무래도 나중에 나온 ev9볼트ev 운전 진짜 재밌음 휠베이스가 짧다보니 차와 내가 혼연일체가 된 느낌급속충전만 좀 빨랐어도 아직도 꽤 팔릴 모델이라고 생각","2024.04.02 22:33"
"6879853583","조ㅈ자룡","조ㅈ자룡 근데 혼자만 타고 다닌다, 차박같은거 안한다, 트렁크 잘 안쓴다 이러면 오닉6 페리 다시 살거같네요 오닉6이 연비, 승차감이 넘 좋아서 일하러 갈때는 오닉6 끌고 나가유","2024.04.02 22:34"
"6879853583","춤추는어피치","조ㅈ자룡 오닉6 골프백 2개는 무난하죠...?","2024.04.02 22:35"
"6879853583","조ㅈ자룡","춤추는어피치 골프백2개는 들어갈거같긴한데 오닉6 트렁크의 문제점은트렁크가 작다가 아닌 불편하다임.. 넣기 좀 짜증남 ㅋㅋ","2024.04.02 22:36"
"6879853583","춤추는어피치","조ㅈ자룡 호에엥하 근데 오닉6 센터콘솔은 진짜 아무리봐도 적응이..ㅋㅋㅋㅋ","2024.04.02 22:36"
"6879853583","조ㅈ자룡","춤추는어피치 플라스틱 재질 신경 좀 써주지 ㅋㅋㅋ","2024.04.02 22:38"
"6879853583","춤추는어피치","조ㅈ자룡 뭔가 실내만 보면 오닉5가 더 고급져 보이는 이상한 느낌...ㅂㄷㅂㄷ그러니깐 EV9 다시 '해줘'","2024.04.02 22:39"
"6879853583","조ㅈ자룡","춤추는어피치 ev5를 노립시다 ㅋㅋ 썰 들어보니 오닉5, ev6보다 더 잘팔릴거같다고","2024.04.02 22:42"
"6879853583","춤추는어피치","조ㅈ자룡 시로시로 ! 나도 크고 굵은 차 타고싶어 !","2024.04.02 22:47"
"6879853583","몰리몰리몰리몰뤼","한국갓는데 뭔 택시가 죄다 아이오닉ㅋㅋ","2024.04.02 22:52"
"6879853583","허벅진유","NE , NE N 의 단점은 디자인..너모 장난감같이 생겨서 개인적으로 불호","2024.04.02 22:52"
"6879853583","흐아암","전기차 매니아 ㄷ","2024.04.02 23:05"
"6879853583","코나EV","페리오닉 사고싶음... ㅜㅜ 근데 gv60이 ㄹㅇ 명차라대요","2024.04.03 08:25"
"6830743561","에관기","ㅅㅂ 나도","2024.03.18 14:37"
"6830743561","뉴발","에관기 ICCU문제 다해결했다며!!!!!","2024.03.18 14:42"
"6830743561","에관기","뉴발 심지어 한번했는데또가는거 꼴바듬 ㅡㅡ","2024.03.18 15:00"
"6830743561","당근아5죠","리콜 기사 뜨기전에 블핸 예약해서 오늘 업뎃받고옴ㅋㅋ","2024.03.18 14:38"
"6830743561","이러면멋있어","당근아5죠 빠르다","2024.03.18 14:38"
"6830743561","뉴발","당근아5죠 빨랏노...!","2024.03.18 14:43"
"6830743561","자동세차","얼른하는게 이득","2024.03.18 14:46"
