post_id,cmt_content,cmt_author,cmt_created_at,cmt_updated_at,cmt_likes
1018300,"전 전기차 어떠냐고 누군가 물어볼때마다 아래와같이 대답합니다.
""전기차! 그냥그래~ 그냥 내연기관차 타~""
ㅋㅋ",시라76lEV6I전북,2022-09-27 23:04:00,,
1018300,"ㅎㅎ 진짜 계약했다는사람들이 궁금한거 물어보면 얘기해줘야겠어요.
어찌나 떠보는지 카페가입하라해도 그런건 또 자기시간들이는건 아까운가봐요ㅋㅋ",파파IIONIQ5I서산,2022-09-27 23:07:00,,
1018300,"저는 1년 4만 키로 탔는데, 30만원 정도 들었다고 하고 ...전기값이 올라서 힘들다고 가끔 애기합니다..(회사밥..있는건 비밀!..ㅋㅋ)",하롱보이I아5I대전,2022-09-27 23:33:00,,
1018300,오ㅎㅎ 차기 경쟁자를 줄여야죠ㅎㅎ,파파IIONIQ5I서산,2022-09-28 08:35:00,,
1018300,화재 기사만 나면 캡쳐해서 보내는 오지라퍼들도 있어요 누가 그런질문하면 아직 시기상조라고  전기차 사지말라고 합니다 ㅋㅋ 속으로  나만 탈꺼야 니네들은 타지마 합니다 ㅋㅋㅋ,쭈니맘Iev6I충남,2022-09-27 23:58:00,,
1018300,헉 딱 제가 겪은 내용이네요ㅋㅋ 꼭 주위에 있죠ㅠ 제발 늦게타길 바라죠ㅎ,파파IIONIQ5I서산,2022-09-28 08:36:00,,
1018300,"저도 2년전만 해고 아직은 시기상조 아닌가 했습니다. 그런데 지금보면 그게 아니였어요.그때 샀으면 돈 굳었고 돈 벌었죠.지금은 대세입니다. 경유는 끝났고, 전기차 못믿어워서 휘발유,LPG 탈겁니까??최소 하이브리드입니다.",전기차 죽돌이,2022-09-28 00:45:00,,
1018300,"시대의 흐름이기도 하죠ㅎㅎ
확실히 동급차보다 초기비용 비싼거 빼면 이외는 좋죠~",파파IIONIQ5I서산,2022-09-28 08:38:00,,
1018300,"전 주변에 전기차가 미래다 라고 떵떵거립니다. 폭발적인가속, 정숙성, 연료비 등등단 제가 운영하는 회사에 회사밥먹이고 출퇴근으로 쓰는거 다들 알고있어서 마냥 부럽다고만 합니다..",첸코I코나I남양주,2022-09-28 14:06:00,,
1018300,젠틀한 회사분위기가 여기까지 느껴지네요ㅎ 훈훈합니다,파파IIONIQ5I서산,2022-09-28 14:15:00,,
1016057,비엠또불유 7년동안 한 서너대 타다보니 무감각해졌습니다. 잘 살피고 정비하고 남한테 피해만 안 주려고 노력하면 내가 뭘 하든 남이 무슨 상관일까요. 여론만큼 확정적으로 문제가 있다는 점이 밝혀지지 않는다면 신경쓸 일 아닐 거 같습니다.,환자 김씨lq4l경기,2022-09-26 14:20:00,,
1016057,전기차는 불나면 3초만에 폭발해서 탈출기회도 없다는 댓글도 그냥 신빙성 없는건가요??,캘리하이,2022-09-26 14:24:00,,
1016057,"내연기관 화재는 엔진룸에서 시작해서 폭발까지 지연시간이 있는 반면, 전기차 화재는 배터리에서 시작해서 말씀하신대로 2~3초안에 전소로 이어집니다. 화재 양상이 내연기관과 전기차는 완전히 달라요.",배터리연구원I울산,2022-09-26 14:27:00,,
1016057,톨게이트 사건때 안전벨트클립으로 벨트 제대로 안 하고 화재전 사망으로 결과 나왔어요 기사는 3초만에 몇백도 불 이러는데 가스렌지 불꽃이 천도가 넘는다고 하죠. 휘발유에 불붙여보셨는지 모르겠지만 내연기관도 사고나면 어떤 양상이 될지 장담 못합니다. 걱정되면 대중교통이나 자전거 타고 다녀야죠..,환자 김씨lq4l경기,2022-09-26 14:28:00,,
1016057,3초만에 폭발하는건 경우에 따라 다르겠지만 불이 날 상황이면 운이 좋아서 폭발하는데 까지는 시간이 걸린다 쳐도 구조대가 접근해서 구출할 수 있는 상황이 안 나올 거 같습니다. 화재 진압이 불가능하니깐요. 어디 몸이 부러져서 거동이 불가능한 상태라면 죽는거라고 봐야죠.   전기차는 아직 시기상조가 맞습니다. 충전 인프라도 좋아지긴 커녕 날이 갈 수록 악화되고있죠.,쥬지킹I폴스타2I서울,2022-09-26 14:31:00,,
1016057,자동차 화재는 전기차 뿐만 아니라 내연기관 차에서도 발생합니다.,나I전주,2022-09-26 14:20:00,,
1016057,아 그러네요 까마득하게 잊고 있었어요!,캘리하이,2022-09-26 14:22:00,,
1016057,"오보입니다
화재 원인 아직 안나왔어요",아이유닉I인천,2022-09-26 14:21:00,,
1016057,오보라는 글들이 조금씩 올라오는 것 같기는 해요. 가족으로서 걱정되는 마음을 적어봤어요,캘리하이,2022-09-26 14:23:00,,
1016057,저도 같은느낌이였어요ㅠㅠ,보석lIONIQ5l대전,2022-09-26 14:22:00,,
1016057,이런저런 화재 무섭다면 자전거 타고다녀야할듯요..저는 크게 신경은 안씁니다.,쭈니I니로오닉I전남,2022-09-26 14:23:00,,
1016057,흠.. 아는형이 타고 다니던 520d 생각나네용,구닥I아6I서울,2022-09-26 14:27:00,,
1016057,철저하고 정밀하게 조사해서 정기차문제인지 아니면 충전기문제인지 꼭 발혀내야합니다.그래야 다음번에 동일사고가 일어나지 않을테니까요...,광명ev6,2022-09-26 14:25:00,,
1016057,충전기들 상태 안 좋은거 많던데 차 보다는 충전기가 문제일 거 같습니다. 물론 뇌피셜이지만 우리나라 충전기들 상태를 보면 의심이 안 갈 수가 없어요.,쥬지킹I폴스타2I서울,2022-09-26 14:32:00,,
1016057,"닉네임 변경 후 글 작성 해주세요 ^^한글 별명은 ""별명I보유전기차I지역"" 결합으로 구분은 영문 대문자 아이(I)입니다.보유하고 계신 전기차가 없으시면 ""별명과 지역""만 표기해 주시면 됩니다.",아트라스I모델3I울산,2022-09-26 14:26:00,,
1016057,저도 처음엔 비상용 망치라도 사야되나 걱정이 있었는데 머 차량 나오고 타다보니 가족들이 더 좋아하네요 ㅎㅎ,꿍짝legv70l서울,2022-09-26 14:40:00,,
1016057,"저포함 많은 분들이 별 신경 안쓰고 전기차 운행하고있지만, 불안하시면 전기차 구매는 다음으로 미루시는게 나을 것 같아요. 생명과 직결되고 가족들이 같이 탈 차를 불안한 마음을 가진채로 탈 수 있겠습니까..",순두부I타이칸I수원,2022-09-26 14:45:00,,
1016057,전기차 화재 빈도는 내연차의 1/5 - 1/25 수준입니다. 하이브리드차량의 화재가 가장 많은데 하이브리드 사면서 화재 걱정 하는 사람들은 못 본것 같습니다.,덴짱IEV6I성남,2022-09-26 14:49:00,,
1016057,"예전 bmw 520D 세차하면...옆에서 이런말 했죠....""와 불 날까봐 미리 물 뿌리나 보다""....그때 520D 화재 발생율 보면 엄청났죠....당시에는 520D 입차 거부 주차장도 있었을 정도 였으니...다만 BMW520D 특정모델에서 화재가 많이일어나니 그런거고...전체 내연기관 화재 빈도는 1만대당 1대 이상입니다. 1.8%정도 (심지어 사고가 아닌 일반 상태에서 입니다.)전기차 화재 발생비율은 0.5%죠 2020년 기준....코나가 불겁내 나서...많이 올라가서 그렇지 코나를 제외한 자연발화 차량은 포터인가? 1대밖에 없죠....뭐 걱정되면 안타면 되요...",고고고I볼트EVI서울,2022-09-26 15:09:00,,
1016057,그만들 사면 좋겠네요.,방구쟁이l금산,2022-09-26 15:12:00,,
1016057,운전석 아래까지 배터리깔린 차들은 3초에..,쭝베안ㅣ미니 ㅣ경기,2022-09-26 15:43:00,,
1016057,많이들 알려주셔서 감사합니다. 특히 bmw때를 상기시켜주시고 발생비율 발생빈도까지 몰랐던점을 가르쳐주셔서 더 믿음이 가네요. ㅎ,뚜뚜l서울,2022-09-27 00:57:00,,
1006860,제목이 볼트 화재난듯이 적어놔서 놀랬네요 좀 수정이 필요해보여요,뿌꾸남l볼트l울산,2022-09-20 04:23:00,,
1006860,국내로 없고 해외는 있는 걸로 알고 있습니다,게츠론와I볼트EVI파주,2022-09-20 04:33:00,,
1006860,국내 화재 많지는 않지만 있었구요.http://www.autodesignaward.com/html/news/?sec=&type=view&autoId=41374&lang=koGM과 LG간에 화재 원인 분석 및 대책 협의가 1년전에 있었네요.https://sbuniverse.tistory.com/27,리유즈I예정I경기,2022-09-20 08:33:00,,
1006860,2건인가?,청도팬더l볼트e6l대구,2022-09-20 08:39:00,,
998999,문제가 있긴 하네요..,제이제이IEV6I충북,2022-09-14 15:51:00,,
998999,안전 마진이 쏘부 니로보다 적을거에여.,유강호I아5I일산,2022-09-14 18:36:00,,
998999,최근에 배터리 교체 리콜 썰도 있던데 어떻게 될지 궁금하네요!,황봉춘I코나EVI광주,2022-09-14 23:26:00,,
998999,그러면 계속 항의전화를 해야 하는 것인가요?,터사랑I코나I경남,2022-09-15 17:58:00,,
998999,저는 리콜대상이라도 그냥 타고 다녔는데 부산 사상에 있는 서비스센터에 알아봐야겠네요. 감사합니다,아수라즈I코나I부산,2022-09-16 14:56:00,,
998999,"동일증상으로 어제 교체 판정 받았습니다ㅡ 9월말에서 10월 중순중에 업데이트 한다고 ㅡ 경고등 소거 하고 완충 80-90% 제한하고 타라네요;;
배터리 교체는 더이상 없습니다ㅡ
업데이트 전까지 소비자가 손해보고 타랍니다ㅡ 개 싸움해도 답 없습니다",강회장I코나evI구미,2022-09-20 11:08:00,,
998999,업데이트 나올때까지 시간끄는 거군요. 그럼 이미 입고한 차량은 운이 좋으면 교체해주거나 아니면 업데이트만 하고 가져가라 할테고 아직 입고안하고 충전제한 걸고 타는 차들은 그냥 업데이트만 하고 입 닦겠다는 거네요.,늑대바람I코나I용인,2022-09-20 14:25:00,,
998999,"아마도 그렇게 할거 같습니다ㅡ 
현대 대처하는 수준이 화가 나더라구요",강회장I코나evI구미,2022-09-20 14:26:00,,
998999,기대를 저 버리지 않는 양아x 군요.,늑대바람I코나I용인,2022-09-20 14:27:00,,
998999,음...이 글과 비슷하게 요즘 되어가고 있네요,커피잔I코나I부산,2022-09-30 21:28:00,,
998999,결국 업그레이드 받으라고 연락 왔네요,재현ㅣ코나ㅣ대전,2022-10-14 15:00:00,,
998999,"안녕하세요 하나 여쭐 게 있습니다.
저도 올해 초 배터리 교환대상 아니라 bms업데이트만 햇구요. 그 이후 6월에 경고등 떠서 교환 판정 받고 대기중입니다. 
작성하신 댓글 보니 교환이력 없는 차량은 교환해준다고 하셨는데, 교환 받으셨는지요?",감사한순간I코나I강원,2022-10-24 22:03:00,,
998999,교환이력없어 교환해준다고 해서 대기중입니다.,늑대바람I코나I용인,2022-10-24 22:08:00,,
998999,"네 그렇군요
 일단 저도 업데이트로 변경됏다고 따로 연락없어서 대기중이긴 합니다. 다음에 연락오면 님이 말씀하신 내용 전달해야겠네요. 댓글 감사합니다!",감사한순간I코나I강원,2022-10-24 22:09:00,,
997557,"전압을 높혀서 충전전력을 높이는 경우는 단점이 있습니다.각 배터리 셀 전압이 12V라 치면 직,병렬 회로를 구성하여급속충전 800V에 대응해야 하는데 이 경우 각각의 밧데리 셀에 균등충전이 안되는 경우가 생깁니다.배터리의 물리적 특성상 내부 임피던스가 일치할 수가 없어균등 충전이 이루어 질 수 없으니 BMS에서 셀간 전압을 조정하고 충전 또는 방전시 열 관리도 하는데 이것이 잘 이루어지지 않거나 센서가 고장나거나 하는 경우.......배터리가 고장나고 화재가 일어나게 됩니다.......",해피메롱I코나I수원,2022-09-13 15:08:00,,
997557,"위에 소개된 차량말고도 샤오펑g9, 로터스 eletre, 화웨이 아크폭스, 아우디rs 이트론gt, 폴스타5, 장성자동차 SAR, 광저우 자동차 aion v plus，BYD 원 등이 800V 충전을 지원중입니다. 요즘 나오는 차량들은 거의 800V탑재하는 느낌인데, 이게 확실히 트렌드라고 생각됩니다.",디오니ㅣ모3ㅣ서울,2022-09-13 19:50:00,,
995956,공부해서 설득은 어려울거고 제삼자가 괜챦다고 말해주면 믿으실것 같네요. 집안에 똑똑한걸로 인정받는분을 섭외해 보세요,미역국국국Ii4I화성,2022-09-11 20:23:00,,
995956,"그분이 오늘..화재 위험성 설파를 ㅜㅜ

매형...제발요..",센스Iev6I서울,2022-09-11 20:53:00,,
995956,"앗.. 옆에서 그래버리면 정말 설득하기 어려워지죠..이 기사 한 번 이용해 보세요..https://news.koreadaily.com/2022/04/06/economy/car/20220406182944295.html하이브리드차 화재 발생률 가장 높다3.47%…개스차 두배 이상전기차, 화재에 가장 안전",타겟8 I 부산,2022-09-11 20:58:00,,
995956,오..감사합니다 이것두 활용해볼게요 ㅋ,센스Iev6I서울,2022-09-11 21:03:00,,
995956,와씨... 매형.. 제발 넌씨눈... 이러셨겠네요,사자lEV6l광주,2022-09-11 21:27:00,,
995956,주변에 전기차 타시는분이 있으면 좋은데 참 어렵습니다. 언론에서 너무 자극적으로만 다루니.. 쩝,백수I니로봉고I서울,2022-09-11 20:26:00,,
995956,"ㅜㅜ주변분들중엔 없네요..
다들 차를 길게 안타셔서..",센스Iev6I서울,2022-09-11 20:55:00,,
995956,실제 화재는 내연기관에서 더 납니다ㅎㅎ전기차 화재가 뉴스에 많이 나와서 그렇게 보이는 거지요. 그럼 아내분께 되 물어보세요ㅎㅎ 자면서 핸드폰 충전은 어떻게 하냐고ㅎㅎ 핸드폰 배터리나 전기차에 들어가는 배터리나 같은 것이거든요. 단지 많이 모아놓았을 뿐이랍니다.,금성i아5 봉3i의정부,2022-09-11 20:34:00,,
995956,금성님 댓글로 반격을 시도해 볼게요 ㅋ,센스Iev6I서울,2022-09-11 20:56:00,,
995956,어휴 참 제가 답답하네요.,빈센트I아오5I경기,2022-09-11 20:42:00,,
995956,"거의 다 넘어왔는데
매형이 ㅜㅜㅜ",센스Iev6I서울,2022-09-11 20:57:00,,
995956,"전 그냥 질렀습니다.
집에서 부모님이 안된다하셨는데
 클릭잘해서 계약까지 했네요ㅋ
지금도  주위에서 전기차왜사냐고
저는 더군다나 미니라ㅋㅋ(남들 400km탈때 200km도 못탄다는ㅋㅋ)
욕많이 먹는데 전기차택시 몇번 태워드리니 별말안하시더라구요.
걍 일단 지르고 태워드려보세요",쪼꼬미I미니I대구,2022-09-11 21:05:00,,
995956,왜 그 선배들이 말씀하시던 아주 유명한 격언이 있잖아요!!!허락보다 용서가 빠르다 또는 편하다,사자lEV6l광주,2022-09-11 21:28:00,,
995956,본인들께서 사주시는거나 일장이상 보조해주시는거 아니면 훈수는 사양합니다. 내돈으로 내가 사겠다는데 왜 ㅋ,하나l이트론55l인천,2022-09-11 22:00:00,,
995956,"허락은 어렵지만
용서는 쉽습니다.
일단지르고 차나올때
용서를 구하시지요",불주사전문l니로l대구,2022-09-11 22:03:00,,
995956,워낙드문경우라 생각했는데 막상 계약하고 나니 괞히 신경쓰이긴 하네요. 불나더라도 차 내부로만 안들어오게 만들면 될거 같은데 쉽지 않나 보네요. 불 안붙는 방석이라도 있음 깔고 앉고 싶긴하네요 ㅎㅎ,궁그미Iix3I서울,2022-09-11 22:11:00,,
995956,화재는 내연기관도 많이 있는데 말이죠~ T T,더스틴I타이칸I서울,2022-09-11 23:03:00,,
995956,넥쏘보단 낫다고 하셔요..ㅋㅋㅋ (자학 개그) 수소폭탄 싣고 다니는 차도 있는데 맨날 쓰는 전기가 뭐가 문제냐고... 시승 한번 딱 해보면 홀라당 넘어올걸요. 느낌 아니까~~,달리기I넥쏘I대구,2022-09-11 23:04:00,,
995956,"내연기관도 화재납니다만 
전기차 배터리화재 기사때문에 불안할수 있다고봅니다 전혀아니라고는 말못하겠더라고요..

특히 코나 주차중에 불난게 많죠;;
테슬라도 최근 불났구요 통풍 시공했다고 통풍 업체 테슬라 둘다 책임못진다 서로 떠밀었죠",하늘IEV6I경남,2022-09-12 01:05:00,,
995956,화이팅 하세요^^,찰스17 I EQC I 인천,2022-09-12 02:11:00,,
995956,유튜브에 박자마자 대폭발하는 내연차들 영상 많은데 그런거 몇개 찾아다 보여주세요.,나온I아이오닉5I경남,2022-09-12 09:16:00,,
995956,내연은 급발진때문에 더무섭지않나요..,8기통티코II부산,2022-09-12 12:08:00,,
995956,"가정의 평화를  생각한다면 굳이.....
나의 만족을 위해서라면 확...!!....",단심가 레드코나 대구,2022-09-12 12:52:00,,
995956,내돈내산니면 가족들 눈치볼 필요 없을 거 같은데요~,자두맛캔디IGV60I용인,2022-09-12 13:35:00,,
995956,굳이 뭐 가족이 많이 반대하면 살 이유가 있을까요,ROMEI경기,2022-09-12 13:35:00,,
993715,ㅎㅎ 우간다로...그 동네 겁나 부자가 사나 보네요.,파랭이IEV6I대전,2022-09-08 21:16:00,,
993715,우간다.,키I아이오닉5모3,2022-09-08 21:16:00,,
993715,전 2년전 2500에 사서 9만 더뛰고 2850에 팔있어요..코나타다  아이오닉5 중고 사서 타니 좋네요4천초반에샀는데  2년후조금 날길수 있기를..,l부산l아르고니아,2022-09-08 21:59:00,,
993715,"니로 3410만에 팔았습니다ㅎ
코나,니로 수출인기 좋습니다~",파파IIONIQ5I서산,2022-09-08 22:01:00,,
993715,오~~,지정채l코나l전북,2022-09-09 10:44:00,,
993715,니로 엔카가보면 매물도 없어요 ㅎㅎ 10대 이하임,즌기I아이오닉I포항,2022-09-08 22:37:00,,
993715,정말 지금이 판매 적기 입니다 ㅎ,1루수lEV6l화성,2022-09-09 00:10:00,,
992496,하 고난..,관망중I제주,2022-09-08 06:27:00,,
982131,그냥 100% 충전합니다.,라이언IEV6I인천,2022-08-30 16:54:00,,
982131,답변 감사합니다 저도 그냥 100프로로 해야겠네요,절룡IGV70I경남,2022-08-30 17:00:00,,
982131,상관없어요 ㅎ,귀연 lev6l 부천,2022-08-30 16:56:00,,
982131,답변 감사합니다,절룡IGV70I경남,2022-08-30 17:00:00,,
982131,쏘울부스터EV 완속은 100%로만 해서 10만킬로 다 되어가는데 멀쩡합니다,옥고I쏘부I부산,2022-08-30 16:56:00,,
982131,다행입니다 아마 코나 이후로 잘 설정해놨을거 같습니다,절룡IGV70I경남,2022-08-30 17:01:00,,
982131,"단순히 안전마진의 문제보다, 셀 제조 불량이나 상태 확인 미흡 같은 이슈 등이 어우러져 발생한 상황이었습니다. 제대로 만들어졌으면 안전마진이 어떻든 간에 그냥 완속이든 급속이든 문제 없어야 합니다.볼트EV 배터리 결함으로 인한 리콜 쪽을 보면, 충전 속도가 무엇이 되었든 간에 셀 결함 때문에 충전량이 100%에 가까우면 화재 위험이 높아졌던 이슈도 있었습니다. 심지어 안전 마진도 상단이 5%는 되었는데도 말이죠.그러므로 특별한 이슈 나온 게 없으면 그냥 편하게 충전하시기 바랍니다. 80%까지 충전하는걸 권장하는 건 안전문제 보다 열화 속도를 약간이라도 줄일 수 있어서 그런 부분이 더 큽니다. 그리고 80% 넘어가면 급속 충전을 해도 속도가 많이 줄기 때문에 셀에 가해지는 부담이 완속보다 그리 크지도 않습니다.",웨슬리I볼트EVI나주,2022-08-30 16:57:00,,
982131,답변 감사합니다 열화 속도를 줄인다는건 배터리 성능이 떨어지는걸 줄일수 있어서 배터리를 좀더 오래쓸수 있다는 개념인가요?,절룡IGV70I경남,2022-08-30 17:00:00,,
982131,"네. 그런데 4년 넘게 개인적으로 테스트해본 바로는 별 차이가 없더군요. 요즘 나오는 차들이 지원하는 초급속 충전은 조금 다를지 모르겠습니다만, 만약 그게 걱정되면서 완속이 너무 느리게 느껴진다면 그냥 일반 급속을 쓰면 되겠죠.",웨슬리I볼트EVI나주,2022-08-30 17:03:00,,
982131,자세한 답변 감사합니다ㅎ,절룡IGV70I경남,2022-08-30 17:22:00,,
982131,안전  마진이  있다는건 폭발 위험이  있어서  안전  마진 이  있는거잖아요  조심 하셔야 해요  우리나라도 외국도 만충과정 가운대  폭발  사래가 기사로 나오 잖아요킥보드  전기 오토바이 등등 폭발 사고가  방송에  안나와서  그러치  많아요77kw 면 엄청난  에너지  입니다전 무서워서 일년에  두세번 해요명절날 장거리  뛸때만 합니다아직  전기차가 좋지만 과도기적 시기라전  70프로 까지만 충전  합니다불난차량 많아요아이오닉  ev  볼트 ev  sm3  코나ev폭스바겐 도  차종이  먼지는 모르지만저도 전기차  5년차 인데  조심하세요,김승현7 ev6 세종,2022-08-30 17:16:00,,
982131,예 만충은 위험할수 있겠네요 자세한 답변 감사합니다,절룡IGV70I경남,2022-08-30 18:00:00,,
982131,그렇군요 혹시 그러면 평소에 충전 몇%로 설정해두고 쓰시나요?,절룡IGV70I경남,2022-08-30 17:24:00,,
982131,예 안전이 제일이죠 답변 감사합니다,절룡IGV70I경남,2022-08-30 17:56:00,,
982131,폐차할때까지 20만킬로 정도 탈것 같다....그럼 그냥 급속 완속 신경쓰지 마시고.. 충전하세요..bms 가 그정도는 관리해 줍니다...테슬라의 경우 배터리 안전마진이 10% 이상이어서 슈퍼차저 자주 사용해도 전기차 중에선 배터리 수명이 비교적 오래갑니다...논문에 의하면 테슬라의 경우 5만까진 비교적 배터리 수명이 빨리 감소하지만 이후에는 완만하게 감소해서결국 평균 80만 까지 배터리 사용이 가능했습니다...하지만 현기차는 안전마진이 3~4% 내외로 알려져 있으서 오래타실려면 좀  신경쓰셔야 합니다.리튬이온 배터리는 어쩔수 없어요...20만킬로 이상 더 오래 타고 싶다...그럼 배터리 20% 밑으로 떨어트리지 마세요리튬이온배터리는 완충보다 20% 밑으로 방전하는게 배터리 상태에 더 안좋습니다.100% 충전이 안좋기는 하지만 셀 밸런싱 때문에 1달에 1회 정도 완충으로 100% 충전하세요..,홍ㅣ아5ㅣ전남,2022-09-08 11:43:00,,
982131,자세한 답변 감사합니다ㅎ,절룡IGV70I경남,2022-09-08 12:03:00,,
982131,"집밥이 가능하기에 배터리 수명관리를 위하여 평상시 50%, 조금 멀리갈것 같으면 60%, 장거리 80%, 서울-부산90%로 충전하며 3~6개월에 한번 셀발랜싱으로 10~100% 진행합니다.",흰둥이I니로I서울,2023-01-29 22:32:00,,
978468,좋은말씀감사합니다.,제발나와l아오6l화성,2022-08-27 09:30:00,,
978468,이불 밖은 위험하죠.뭘해도 위험한거죠운전자체를 안하면 좀 날라나...본인이 항상 조심하는 게 최선이 아닐까요.솔까 자료로 봐도 내연차도 위험한데..,엠리스l볼트evl전주,2022-08-27 09:19:00,,
978468,ㅎㅎ 맞습니다 어디든 위험한데 걍 차를안살까봐요,제발나와l아오6l화성,2022-08-27 09:30:00,,
978468,버스도 사고나고 배도 뒤집히고 비행기도 떨어지고 기차도 탈선해요ㅎㅎㅎ,연동ii아이오닉5i순천,2022-08-27 09:42:00,,
978468,물도 많이 마시면 죽어요,록꾸l폴스타2l평택,2022-08-27 09:22:00,,
978468,맞는말씀이시네요 ㅋㅋ,제발나와l아오6l화성,2022-08-27 09:30:00,,
978468,일단 사고! 말하면 끝!,서울 로이쥬,2022-08-27 09:24:00,,
978468,오오오... 그런방법이 ㅋㅋㅋㅋ,제발나와l아오6l화성,2022-08-27 09:30:00,,
978468,"4년고타고 있는대 너무 만족하네요 
죽으려고 사는건 아니잖아요
ㅎㅎ",금복쥬I니로I남양주,2022-08-27 09:27:00,,
978468,ㅋㅋㅋㅋㅋ맞아요 미래지향 실내가 진짜맘에드는데 ㅜㅜ 하 잘고민해봐야겠네요,제발나와l아오6l화성,2022-08-27 09:31:00,,
978468,운명론을 언급하심이... 죽을사람은 내연기관타도 죽는다... 고로 살사람은 전기차타도 아무일 없다~^^,멜로망스I평택,2022-08-27 09:30:00,,
978468,오~ 괜찮은거같습니다~! 참고할게요 감사합니다!!,제발나와l아오6l화성,2022-08-27 09:32:00,,
978468,코나 불난다고 난리났을때  와이프랑 저는  이때가 기회다하고 코나 신차  견적 받으러 갔었죠.. 안전불감증 일까요? ㅎ,1루수l코나l화성,2022-08-27 09:41:00,,
978468,모두가 노할때 예쓰하는 1사람이 성공한다고 배웠어요.,강서Igv60I서울,2022-08-27 10:26:00,,
